Model,Training Period,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RF,16,19,0.7611650485436893,0.5347885402455662,0.9817832044285658,0.6282051282051283,0.9828513875896888,0.6293157498873835,0.015074068823144621
RF,16,20,0.6078431372549019,0.7673267326732673,0.9931500465983225,0.6783369803063457,0.9837689526785024,0.6796062134491929,0.008906731497938997
RF,16,21,0.5374149659863946,0.5602836879432624,0.9928884026258206,0.5486111111111113,0.9674198339927408,0.5451488507040246,0.009612037491449513
RF,16,22,0.48427672955974843,0.5724907063197026,0.9866462451538793,0.524701873935264,0.9490872690278911,0.5198438472900978,0.013999469176217789
RF,16,23,0.35313531353135313,0.4196078431372549,0.9858009658645313,0.38351254480286734,0.9411799059687282,0.3778171762829571,0.014713708360636511
RF,16,24,0.33969465648854963,0.31560283687943264,0.9850557347597076,0.3272058823529412,0.9296960804389904,0.31988129452867525,0.01567727043129782
RF,16,25,0.42,0.39473684210526316,0.9847137576181437,0.40697674418604646,0.9454979528103369,0.3994384880464772,0.014849156336975578
RF,16,26,0.38636363636363635,0.42857142857142855,0.9828551702976374,0.4063745019920319,0.9541604236483627,0.3982504118902611,0.01570995747516873
RF,16,27,0.5809128630705395,0.6481481481481481,0.9917111548187694,0.6126914660831511,0.9709225617897204,0.6094472885020038,0.009418053416578948
RF,16,28,0.4533333333333333,0.4892086330935252,0.9926474121774232,0.47058823529411764,0.9542613804457161,0.4672349544129929,0.011181859291696327
RF,17,18,0.31594634873323396,0.6838709677419355,0.9872592524818152,0.4322120285423038,0.9815997942998467,0.4595572605165189,0.010937957007999101
RF,17,19,0.5511904761904762,0.6316507503410641,0.9745985630717287,0.5886840432294977,0.9800673403792894,0.5770640532301694,0.020522221712747365
RF,17,20,0.371824480369515,0.7970297029702971,0.9854147250698975,0.5070866141732283,0.98521406967115,0.538580016711933,0.014214685590682744
RF,17,21,0.3089171974522293,0.6879432624113475,0.9857221006564552,0.42637362637362636,0.9677871707018963,0.45515530514089453,0.01427700167482506
RF,17,22,0.3465909090909091,0.6802973977695167,0.9793710812233762,0.4592220828105396,0.9482624458890064,0.47663915493786596,0.01982419300311608
RF,17,23,0.22671353251318102,0.5058823529411764,0.9766376356957114,0.3131067961165048,0.9404089084323868,0.32853095036707614,0.020871541154052476
RF,17,24,0.20695970695970695,0.40070921985815605,0.9754195418725246,0.27294685990338163,0.9219289086849771,0.2766353086243415,0.021439706403766134
RF,17,25,0.31004366812227074,0.5338345864661654,0.9780197821960236,0.39226519337016574,0.9393533385407625,0.39657159599433217,0.01997734177708354
RF,17,26,0.33878887070376434,0.5798319327731093,0.9787511506597115,0.4276859504132231,0.9643041505927668,0.4333526978185287,0.02027425198533949
RF,17,27,0.41114058355437666,0.7175925925925926,0.9867472136367894,0.5227655986509274,0.9749829602996885,0.5372683580435068,0.014255265045582896
RF,17,28,0.28716216216216217,0.6115107913669064,0.9872651256667788,0.39080459770114945,0.9533562699912638,0.41362843848734926,0.015962387374290368
RF,18,19,0.5915363385464582,0.8772169167803547,0.9790349809587374,0.7065934065934065,0.9849704025058466,0.7107159898214914,0.01883347806179449
RF,18,20,0.31047619047619046,0.806930693069307,0.981314072693383,0.4484181568088033,0.9834727333868019,0.49373493857633405,0.015659446743643366
RF,18,21,0.23459715639810427,0.7021276595744681,0.9800328227571116,0.35168738898756663,0.9575484663545771,0.3986605710141846,0.016122323786467007
RF,18,22,0.2931596091205212,0.6691449814126395,0.974967692528598,0.40770101925254815,0.9543953556112488,0.4326116276577648,0.02072083267785272
RF,18,23,0.2115987460815047,0.5294117647058824,0.9742848887604738,0.3023516237402016,0.9454254636945719,0.32403162051488027,0.021600486511758128
RF,18,24,0.20184899845916796,0.4645390070921986,0.9726838430443836,0.2814178302900108,0.9286212208167115,0.294348758537721,0.022689473334418266
RF,18,25,0.28024193548387094,0.5225563909774437,0.975821760415626,0.36482939632545935,0.9475541831492462,0.37161160969786455,0.020951339090464403
RF,18,26,0.3299492385786802,0.5462184873949579,0.9785977293648358,0.4113924050632911,0.9611622988686044,0.4144496603910023,0.020379860365757396
RF,18,27,0.40641711229946526,0.7037037037037037,0.9866067247354126,0.5152542372881356,0.9779387350497437,0.5287856272027573,0.01343918609846692
RF,18,28,0.28222996515679444,0.5827338129496403,0.9873131817963381,0.3802816901408451,0.9561473027673654,0.4000417799741315,0.01562569250907491
RF,19,20,0.5278688524590164,0.7970297029702971,0.9913793103448276,0.6351084812623274,0.9879386118120702,0.6446858438356702,0.007503746030256643
RF,19,21,0.47549019607843135,0.6879432624113475,0.9917396061269147,0.56231884057971,0.9721905193112761,0.5680186631401397,0.008121285173683471
RF,19,22,0.4633431085043988,0.587360594795539,0.985928301344948,0.5180327868852459,0.9639995162095051,0.5146977703857514,0.01245543778070901
RF,19,23,0.35202492211838005,0.44313725490196076,0.9855533082924011,0.39236111111111116,0.9493835127910667,0.3877631314431735,0.01369316369937935
RF,19,24,0.3630573248407643,0.40425531914893614,0.9849740721081214,0.3825503355704698,0.9329580845761307,0.3755220798411544,0.014459954080370159
RF,19,25,0.43727598566308246,0.45864661654135336,0.9849635328204616,0.44770642201834865,0.94031574227184,0.4402175626179745,0.01491867719141489
RF,19,26,0.4744318181818182,0.4677871148459384,0.9856167536054005,0.4710860366713681,0.9404547041449284,0.4638075025731905,0.014600132988216217
RF,19,27,0.6,0.6944444444444444,0.9922262807904842,0.6437768240343348,0.9762830587707587,0.6416160749025828,0.008953083603433932
RF,19,28,0.44936708860759494,0.5107913669064749,0.9925512999183046,0.4781144781144781,0.954210564784747,0.47536655339654904,0.010652943164115655
RF,20,21,0.3519736842105263,0.7588652482269503,0.987363238512035,0.48089887640449436,0.9771858293657449,0.5117256842948624,0.01151827076623238
RF,20,22,0.3557312252964427,0.6691449814126395,0.9801368879529029,0.4645161290322581,0.9659577501651089,0.4791248447075592,0.017002778469797874
RF,20,23,0.24545454545454545,0.5294117647058824,0.9779171998183844,0.3354037267080745,0.9459845309724091,0.35085868769664946,0.01956366551614702
RF,20,24,0.24308300395256918,0.43617021276595747,0.9778694214201135,0.31218274111675126,0.9338037052628865,0.3152670259343204,0.020190881806799045
RF,20,25,0.2948453608247423,0.5375939849624061,0.976770906184434,0.38082556591211714,0.9434541890875426,0.3874605987223962,0.020712108220942875
RF,20,26,0.3271812080536913,0.5462184873949579,0.9784059527462412,0.40923399790136417,0.9500220309784424,0.4125968435604721,0.020251898314382337
RF,20,27,0.4309859154929577,0.7083333333333334,0.9875901470450501,0.5359019264448336,0.976611040148863,0.5468698658355151,0.013391926396510859
RF,20,28,0.2210242587601078,0.5899280575539568,0.9833725791724734,0.32156862745098036,0.9567626595385519,0.35453048573324103,0.017262277522776627
RF,21,22,0.36213991769547327,0.654275092936803,0.9807112430000479,0.46622516556291393,0.9641204638332357,0.4781031169586873,0.01629516471357447
RF,21,23,0.271484375,0.5450980392156862,0.9798159078713832,0.3624511082138201,0.9505068004174805,0.3757275066682337,0.018580151351090823
RF,21,24,0.2536082474226804,0.43617021276595747,0.9787268792617696,0.32073011734028684,0.9278365352080244,0.32254342923878626,0.01941398538757875
RF,21,25,0.33410138248847926,0.5451127819548872,0.979518433409931,0.4142857142857143,0.9407273309336525,0.4170814874745966,0.019552905024723347
RF,21,26,0.37115384615384617,0.5406162464985994,0.9811675360540043,0.4401368301026226,0.947839793121215,0.4387982209367407,0.01864157996598589
RF,21,27,0.5016181229773463,0.7175925925925926,0.9899316287346633,0.5904761904761905,0.9793262222152137,0.5951840644677969,0.01175342354683635
RF,21,28,0.37037037037037035,0.5755395683453237,0.9906290547359315,0.4507042253521127,0.9589009199026846,0.45726996473321624,0.013515702823710403
RF,22,23,0.4,0.4392156862745098,0.9871630825112477,0.41869158878504675,0.9538982571169632,0.41267671129645245,0.012319792786264466
RF,22,24,0.4144486692015209,0.38652482269503546,0.9866481564656404,0.4,0.9405958425285245,0.3935018690345985,0.013385514621015237
RF,22,25,0.4642857142857143,0.4398496240601504,0.9858127685083425,0.4517374517374518,0.940863416895824,0.44472291182284845,0.013836498276890645
RF,22,26,0.4550408719346049,0.4677871148459384,0.9850414237496165,0.4613259668508287,0.9435158391569733,0.4537873519887194,0.014276195691586124
RF,22,27,0.676056338028169,0.6666666666666666,0.9933970216352909,0.6713286713286714,0.9756965251276444,0.6680105139867777,0.007788448911229134
RF,22,28,0.5214285714285715,0.5251798561151079,0.9936085347686098,0.5232974910394266,0.9716020507251673,0.5200836177309385,0.009048445565345582
RF,23,24,0.23736600306278713,0.549645390070922,0.9744804213792821,0.3315508021390374,0.9458156057664505,0.3503792141096751,0.02138047636746133
RF,23,25,0.27427597955706984,0.6052631578947368,0.9734738735138375,0.3774912075029308,0.9504467235829548,0.3961560021892404,0.02131628437858142
RF,23,26,0.2949640287769784,0.5742296918767507,0.9753758821724455,0.3897338403041825,0.9527394391550126,0.4005386870823532,0.02297112979512856
RF,23,27,0.4532967032967033,0.7638888888888888,0.988292591551934,0.5689655172413793,0.9808525676068727,0.5832389426853953,0.013128617839149639
RF,23,28,0.2912912912912913,0.697841726618705,0.9866403959825075,0.41101694915254233,0.9770687368827724,0.4455798632876928,0.016419651541791487
RF,24,25,0.524390243902439,0.4849624060150376,0.98731141972225,0.5039062500000001,0.9619432276012023,0.49787960211628635,0.013019130806516227
RF,24,26,0.4474393530997305,0.4649859943977591,0.9848112918073029,0.4560439560439561,0.9374485784980919,0.4484302537680124,0.014636952998148059
RF,24,27,0.6565217391304348,0.6990740740740741,0.993256532733914,0.6771300448430494,0.9789882754596777,0.6740653378562799,0.008129085432403461
RF,24,28,0.5197368421052632,0.5683453237410072,0.9936085347686098,0.5429553264604811,0.9771750669130878,0.5402905758157934,0.009157467290345033
RF,25,26,0.41013824884792627,0.49859943977591037,0.9833154341822645,0.450063211125158,0.958497503609649,0.44384685753523767,0.014990730380400965
RF,25,27,0.6352459016393442,0.7175925925925926,0.9929755549311604,0.6739130434782609,0.9807652884221147,0.6716484866976017,0.008342385547858629
RF,25,28,0.5030674846625767,0.5899280575539568,0.9933682541208131,0.5430463576158939,0.9742185351863648,0.5414650243629928,0.010163527692177564
RF,26,27,0.3827956989247312,0.8240740740740741,0.9847803690175143,0.5227606461086638,0.991527677028907,0.5556799600028066,0.013219411832520496
RF,26,28,0.26735218508997427,0.7482014388489209,0.9846220385410159,0.3939393939393939,0.9815502605172756,0.4416879242959172,0.013524517193355293
RF,27,28,0.296195652173913,0.7841726618705036,0.986111778557355,0.42998027613412226,0.9855144041515698,0.476890594452953,0.012399587231716592
RF,14,15,0.481981981981982,0.6666666666666666,0.9825830792289008,0.5594771241830064,0.9773401650428912,0.558382081955138,0.013953053853929693
RF,14,16,0.41471571906354515,0.5933014354066986,0.9787971457696228,0.4881889763779528,0.9719880246818262,0.4857140291964393,0.017599326339371175
RF,14,17,0.6395604395604395,0.6075156576200418,0.9849024233326185,0.6231263383297644,0.9698167764994728,0.6156401190078481,0.015594793904682179
RF,14,18,0.5,0.5290322580645161,0.9929090992268631,0.5141065830721003,0.9775839967064195,0.5107442462468462,0.00798779895145133
RF,14,19,0.7213740458015268,0.5156889495225102,0.980330572023085,0.6014319809069213,0.9796656959478306,0.6004105474090426,0.01608458518841756
RF,14,20,0.5610687022900763,0.7277227722772277,0.9920782851817335,0.6336206896551725,0.9780067655368416,0.6351323800514687,0.01086830993413467
RF,14,21,0.4393063583815029,0.5390070921985816,0.9911378555798687,0.4840764331210191,0.9623308814243358,0.48220773020988417,0.012007603663188553
RF,14,22,0.44868035190615835,0.5687732342007435,0.9854496721389939,0.5016393442622951,0.9436952761571318,0.49794433081644485,0.01599401360282897
RF,14,23,0.31545741324921134,0.39215686274509803,0.9846452305279234,0.34965034965034963,0.9314994945082988,0.3440489304323754,0.01627236296533587
RF,14,24,0.30434782608695654,0.32269503546099293,0.9837083010085338,0.3132530120481928,0.9204496950170047,0.30515033046665246,0.017464532603443432
RF,14,25,0.39622641509433965,0.39473684210526316,0.9839644320111899,0.39548022598870053,0.938286729125365,0.387355406952304,0.015247005973992162
RF,14,26,0.3150105708245243,0.4173669467787115,0.9795949677815281,0.35903614457831323,0.9448217397011303,0.3524444842082928,0.01723142894573492
RF,14,27,0.5229007633587787,0.6342592592592593,0.9904467547063782,0.5732217573221757,0.9666343832241742,0.5711470913501794,0.009659489365324675
RF,14,28,0.3191489361702128,0.4316546762589928,0.9900523811812196,0.36697247706422015,0.9559255933424524,0.36627287658251473,0.010962999776424082
RF,15,16,0.3459715639810427,0.6985645933014354,0.9723547400611621,0.46275752773375595,0.9717852802586874,0.47975662985300993,0.023961865855571435
RF,15,17,0.4689265536723164,0.6931106471816284,0.977568089212953,0.5593934288121315,0.9686351184866878,0.5593721274258925,0.021883719254626042
RF,15,18,0.34782608695652173,0.6451612903225806,0.98890617137106,0.4519774011299435,0.9797441827283213,0.46880289613403375,0.011561711247144028
RF,15,19,0.5880149812734082,0.6425648021828103,0.9767578815123081,0.6140808344198173,0.978272045470363,0.6027530509104072,0.021402835028967584
RF,15,20,0.39408866995073893,0.7920792079207921,0.9865796831314073,0.5263157894736842,0.9799424375121678,0.5532015835776531,0.01698091226639505
RF,15,21,0.29518072289156627,0.6950354609929078,0.9848468271334793,0.4143763213530655,0.9602936191326319,0.44689916096623317,0.018510812976983135
RF,15,22,0.3185840707964602,0.6691449814126395,0.9773129756377734,0.43165467625899284,0.9465611580401511,0.45208829062491374,0.023818825870114982
RF,15,23,0.24177949709864605,0.49019607843137253,0.9784537912246667,0.32383419689119175,0.9371187136626719,0.334615656123297,0.022320645384055756
RF,15,24,0.2126865671641791,0.40425531914893614,0.9759095177820424,0.27872860635696817,0.9130041901654886,0.2820627056548016,0.02322634129195282
RF,15,25,0.2891304347826087,0.5,0.9770206813867519,0.36639118457300274,0.9273098260535909,0.36944690823305515,0.020253348434276036
RF,15,26,0.3141945773524721,0.5518207282913166,0.97737035900583,0.40040650406504064,0.9599579205588517,0.40590695223926276,0.02135219023046031
RF,15,27,0.45609065155807366,0.7453703703703703,0.9884330804533109,0.5659050966608085,0.969415599604714,0.5778282015899809,0.0131856175295471
RF,15,28,0.29508196721311475,0.6474820143884892,0.9873131817963381,0.40540540540540543,0.9613800976635238,0.43181995857532135,0.015478629941271003
RF,16,17,0.6456521739130435,0.6200417536534447,0.9852026592322539,0.6325878594249202,0.9785938018240985,0.6251736009236422,0.013835597178257846
RF,16,18,0.5771812080536913,0.5548387096774193,0.9939612974061027,0.5657894736842105,0.9794102172336301,0.5628613529349573,0.007214775030808871
RF,16,19,0.7614503816793893,0.5443383356070941,0.9819795061049822,0.6348448687350836,0.9833366367112606,0.6351526584203111,0.015158167713388964
RF,16,20,0.6169354838709677,0.7574257425742574,0.9932898415657037,0.68,0.9843188912456021,0.6802840952004419,0.008685383060700061
RF,16,21,0.5095541401273885,0.5673758865248227,0.9924507658643326,0.5369127516778524,0.9669101763020708,0.5339009649156559,0.00952471726747754
RF,16,22,0.47604790419161674,0.5910780669144982,0.9863590676303068,0.5273631840796019,0.946942025892525,0.5236649198736616,0.013959904987296571
RF,16,23,0.3404255319148936,0.3764705882352941,0.9857596896025096,0.35754189944134074,0.9413388332139129,0.3508140477496454,0.0144364136472903
RF,16,24,0.3191489361702128,0.3191489361702128,0.984320770895431,0.3191489361702128,0.9311143590288942,0.3112180013938899,0.015637887381497368
RF,16,25,0.4369747899159664,0.39097744360902253,0.9852133080227795,0.4126984126984127,0.9450541983756475,0.40587709623495477,0.014571570405467592
RF,16,26,0.37531486146095716,0.4173669467787115,0.9825099723841669,0.3952254641909814,0.9513493361567844,0.3869384246608268,0.015572731135183614
RF,16,27,0.573170731707317,0.6527777777777778,0.9915706659173925,0.6103896103896104,0.9707327815799526,0.6074571603907819,0.009265793479087984
RF,16,28,0.41954022988505746,0.5251798561151079,0.9919746263635927,0.4664536741214057,0.9630965184311187,0.4654244750841291,0.01112217348313519
RF,17,18,0.33438985736925514,0.6806451612903226,0.988128459673361,0.4484590860786397,0.9831072836284082,0.4720420879655258,0.010608986354268393
RF,17,19,0.5493300852618758,0.6152796725784447,0.9744022613953123,0.5804375804375805,0.9778337826258202,0.5682496391261382,0.020706114990286045
RF,17,20,0.38349514563106796,0.7821782178217822,0.9861136999068033,0.5146579804560261,0.9847628708679503,0.5420048387504692,0.013518823032481194
RF,17,21,0.30618892508143325,0.6666666666666666,0.9857768052516411,0.41964285714285715,0.965772585929225,0.4458899316251407,0.013661593761518149
RF,17,22,0.36363636363636365,0.6691449814126395,0.9806633800794524,0.4712041884816754,0.9504429278625832,0.48468392283189227,0.018771666629165462
RF,17,23,0.21724137931034482,0.49411764705882355,0.9759359392413423,0.3017964071856287,0.9421762481064508,0.31723225369316616,0.020613110588679755
RF,17,24,0.2189239332096475,0.41843971631205673,0.9761136744110082,0.28745432399512794,0.9088908526780235,0.29163904886398695,0.02101803916885545
RF,17,25,0.29411764705882354,0.48872180451127817,0.9776201418723149,0.3672316384180791,0.9327553581706393,0.36852450858657737,0.019957023481617812
RF,17,26,0.33116883116883117,0.5714285714285714,0.9783292420988033,0.41932168550873583,0.9618533472109435,0.42496496100103176,0.020067874520836526
RF,17,27,0.4492753623188406,0.7175925925925926,0.9882457619181418,0.5525846702317291,0.9717361089209183,0.5624063416019638,0.01298508655531733
RF,17,28,0.2988929889298893,0.5827338129496403,0.9880820798692873,0.39512195121951216,0.9574601566932232,0.41207754849773337,0.015032234242940794
RF,18,19,0.6013448607108549,0.8540245566166439,0.9795061049821365,0.7057497181510709,0.9856365377643379,0.7069711434224167,0.018340602831282575
RF,18,20,0.36818181818181817,0.801980198019802,0.9851817334575955,0.5046728971962617,0.9845578228440963,0.5375485219337445,0.014157774592534257
RF,18,21,0.28792569659442724,0.6595744680851063,0.9847921225382932,0.40086206896551724,0.964257297566976,0.42956768644242843,0.01439650430604647
RF,18,22,0.31956912028725315,0.6617100371747212,0.9775044273201551,0.43099273607748184,0.9546078701393836,0.45023403028000947,0.019805602943745927
RF,18,23,0.22487223168654175,0.5176470588235295,0.9761423205514509,0.31353919239904987,0.9405763423340303,0.3309708175445784,0.020835669586036824
RF,18,24,0.21585160202360876,0.45390070921985815,0.9747254093340411,0.2925714285714286,0.9394579238891578,0.301708452665015,0.022026236425002885
RF,18,25,0.3034934497816594,0.5225563909774437,0.9777200519532421,0.38397790055248615,0.9504388248872484,0.3878181628595816,0.02059480152517924
RF,18,26,0.3480565371024735,0.5518207282913166,0.9797100337526848,0.42686890574214514,0.9620988741598137,0.42860093872391597,0.020675613616348662
RF,18,27,0.45375722543352603,0.7268518518518519,0.9883862508195186,0.5587188612099645,0.9782364917666271,0.568982343311283,0.01416785452718593
RF,18,28,0.31417624521072796,0.5899280575539568,0.9886587534239992,0.41,0.9637545116301733,0.4254506030496715,0.017444736462201575
RF,19,20,0.5653710247349824,0.7920792079207921,0.9923112767940354,0.6597938144329898,0.9886790436029209,0.6655733784042617,0.007358483978932031
RF,19,21,0.4803921568627451,0.6950354609929078,0.9918490153172866,0.5681159420289855,0.9719690225090016,0.5739710851602554,0.007923549475151382
RF,19,22,0.5261437908496732,0.5985130111524164,0.9878906810893601,0.56,0.9562502162997742,0.5550692220273495,0.011809966576927773
RF,19,23,0.35873015873015873,0.44313725490196076,0.9858009658645313,0.39649122807017545,0.9540674905036267,0.3916150594817348,0.01333577181052666
RF,19,24,0.3440514469453376,0.37943262411347517,0.9845249275243967,0.3608768971332209,0.9221273871243595,0.35349687323488554,0.01415684161979626
RF,19,25,0.46613545816733065,0.4398496240601504,0.9858627235488061,0.4526112185686653,0.9281278644667562,0.4456487606023757,0.01409285457787295
RF,19,26,0.5154320987654321,0.4677871148459384,0.9866907026695305,0.49045521292217326,0.9411706973281244,0.48431264100824695,0.014118390080720928
RF,19,27,0.6854460093896714,0.6759259259259259,0.9935843401704598,0.6806526806526807,0.9768134139674731,0.6774293632553561,0.008012658699284199
RF,19,28,0.5147058823529411,0.5035971223021583,0.9935124225094911,0.509090909090909,0.9600945658567485,0.5058564381122319,0.009963684974999982
RF,20,21,0.3595890410958904,0.7446808510638298,0.987800875273523,0.4849884526558891,0.9726037975460577,0.5124473111250832,0.011703581479045417
RF,20,22,0.3593429158110883,0.6505576208178439,0.9805676542382616,0.46296296296296297,0.9685119801234927,0.4747736633700352,0.016756258999853283
RF,20,23,0.2571976967370441,0.5254901960784314,0.9790316588929706,0.34536082474226804,0.9485676099239964,0.35833351628998755,0.019044461958967068
RF,20,24,0.23395445134575568,0.40070921985815605,0.977991915397493,0.2954248366013072,0.9363122969624157,0.295734528537538,0.01987412546650995
RF,20,25,0.34382566585956414,0.5338345864661654,0.9802677590168848,0.4182621502209131,0.9454420909503407,0.4189737684197511,0.019264681386005438
RF,20,26,0.37109375,0.5322128851540616,0.9812442467014422,0.43728423475258915,0.9478933864037546,0.43526843299693485,0.01857533601955326
RF,20,27,0.49523809523809526,0.7222222222222222,0.9897443101994943,0.5875706214689266,0.9798597531915489,0.593218814755876,0.011646390928927698
RF,20,28,0.36909871244635195,0.6187050359712231,0.990388774088135,0.4623655913978495,0.9633554694705773,0.4734584882159247,0.014125002814048862
RF,21,22,0.36400817995910023,0.6617100371747212,0.9807591059206433,0.46965699208443273,0.9665004823484965,0.48217723320924605,0.016436448998129027
RF,21,23,0.2545126353790614,0.5529411764705883,0.9782474099145582,0.3485784919653893,0.9512553043910705,0.3657401769020862,0.018940594122412995
RF,21,24,0.26359832635983266,0.44680851063829785,0.9792576864970806,0.3315789473684211,0.9429105698630924,0.3333721938580026,0.019348164869729352
RF,21,25,0.3219178082191781,0.5300751879699248,0.978918972924368,0.4005681818181818,0.9510918471756549,0.4031278954251481,0.01982024546944116
RF,21,26,0.344954128440367,0.5266106442577031,0.9798250997238417,0.41685144124168516,0.9515020007614166,0.41650096299826134,0.019254821177686284
RF,21,27,0.4727272727272727,0.7222222222222222,0.9890418656926103,0.5714285714285714,0.9798709231750435,0.5792108298048624,0.011929247513904203
RF,21,28,0.33755274261603374,0.5755395683453237,0.9896198760151858,0.42553191489361697,0.9558436269852043,0.4359841873200795,0.01431837718812421
RF,22,23,0.4169611307420495,0.4627450980392157,0.9875345688694431,0.4386617100371748,0.9591575792673152,0.43297628641808206,0.012566682281187201
RF,22,24,0.4053030303030303,0.37943262411347517,0.9864439998366747,0.391941391941392,0.9412519199676341,0.3853087026109751,0.013253045278347794
RF,22,25,0.496,0.46616541353383456,0.9866120491557598,0.48062015503875966,0.9428696856052647,0.47407933497044424,0.014013248924049093
RF,22,26,0.4263565891472868,0.46218487394957986,0.9841208959803621,0.4435483870967742,0.941341444219142,0.43587200974072016,0.015044592305314734
RF,22,27,0.6340425531914894,0.6898148148148148,0.9928350660297837,0.6607538802660754,0.9763404418232217,0.6577361276327323,0.00821378752205523
RF,22,28,0.4476744186046512,0.5539568345323741,0.992455187659186,0.4951768488745981,0.9722783166790225,0.49425127807050967,0.009435420878161157
RF,23,24,0.2453416149068323,0.5602836879432624,0.9750928912661794,0.3412526997840173,0.9509093242094772,0.36017585077448805,0.02156262115109122
RF,23,25,0.2888086642599278,0.6015037593984962,0.9750224797682087,0.3902439024390244,0.9549788619483095,0.40594507339116,0.02133876371994185
RF,23,26,0.3141524105754277,0.5658263305322129,0.9771402270635164,0.4040000000000001,0.9559711031992031,0.41112496314912716,0.02212671354360562
RF,23,27,0.444141689373297,0.7546296296296297,0.9879647841153882,0.5591766723842196,0.9827718335944042,0.5735806635490558,0.012984546301735726
RF,23,28,0.3242320819112628,0.6834532374100719,0.9883704166466433,0.4398148148148148,0.9745070706859766,0.46588236547299616,0.015432771282479595
