Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Z-test,CART,17,True,0.7051165279990528,0.017230602010386065,0.11168384879725086,0.81419624217119,0.86313532060905,0.19642407454041805,0.872723076518013,0.269659034847723,0.10066363312218475
Gama,CART,17,False,0.040061000996502116,0.01819217301090248,0.10096510764662213,0.8517745302713987,0.8411323182500536,0.18053097345132746,0.8823028668428528,0.259586641723769,0.09579658926108865
Harel,CART,17,False,1.9341283190005925,0.02158731099916622,0.38544891640866874,0.5198329853862212,0.9731074415612266,0.44266666666666665,0.8836202845669823,0.4342467621887655,0.027036421013680624
Static Model,CART,18,False,1.770397648215294e-05,0.03818307298934087,0.036066981537140406,0.8129032258064516,0.8446177775744544,0.06906948060846924,0.8819208663781315,0.1506132533302547,0.11060323400265636
Sliding Window,CART,18,True,0.8071979059895966,0.031314866995671764,0.038120567375886524,0.832258064516129,0.8499016423441146,0.07290194970330602,0.9044684419699655,0.15826854638551074,0.07477751826661712
Z-test,CART,18,True,0.7827015579969157,0.040849125012755394,0.028054395545561623,0.8451612903225807,0.7912759046616954,0.054306145714581824,0.8986054302462457,0.13021523613286004,0.11586427030516824
Gama,CART,18,True,0.8430563749861903,0.025054516008822247,0.0694881326851587,0.7838709677419354,0.924035866233588,0.1276595744680851,0.8920273726858733,0.21927103093203548,0.06203098771136774
Harel,CART,18,True,2.8902046250004787,0.040616310987388715,0.03243320474353479,0.7322580645161291,0.8431995974198271,0.06211520043781638,0.8546945783741364,0.13186004528987783,0.08640760628538255
Static Model,CART,19,False,1.826399238780141e-05,0.02011511698947288,0.1504887474426006,0.903137789904502,0.8504966432413332,0.2579890880748246,0.9314849086365078,0.3326330280565058,0.1026407478251159
Sliding Window,CART,19,True,0.7902861580078024,0.01860387998749502,0.17476489028213166,0.91268758526603,0.8734639393820424,0.29335672001754004,0.9401780316654418,0.36724283107289946,0.08771114615777259
Z-test,CART,19,True,0.8499183590174653,0.02488489798270166,0.18711311198649408,0.9072305593451568,0.8839071885673904,0.3102402612549568,0.9463934282301716,0.38137971101496754,0.0847156998192151
Gama,CART,19,False,0.04845883199595846,0.01980372500838712,0.18785185185185185,0.8649386084583902,0.8885006477955322,0.308666017526777,0.947340405760694,0.37186991704663064,0.08251393817706774
Harel,CART,19,False,2.9452194620098453,0.02027254700078629,0.11560560790622845,0.6862210095497954,0.8398963527148522,0.1978756884343037,0.751090031993684,0.2357317110685426,0.10521525717064742
Static Model,CART,20,False,1.447298564016819e-05,0.02021748200058937,0.050029603315571346,0.8366336633663366,0.848928238583411,0.09441340782122906,0.9063986627282542,0.18180444947609833,0.10334171704004046
Sliding Window,CART,20,True,0.8240339719923213,0.016854826011694968,0.05759493670886076,0.900990099009901,0.8602982292637466,0.10826888756692446,0.9390114286619178,0.2073463202775655,0.09718131050019377
Z-test,CART,20,True,0.8767813740123529,0.02094605498132296,0.0772234273318872,0.8811881188118812,0.8997670083876981,0.14200239329876346,0.9494736518529077,0.24360409741958972,0.06823829153011386
Gama,CART,20,True,0.8612473119865172,0.020538935001241043,0.050563508985683826,0.8217821782178217,0.8530754892823859,0.09526542324246771,0.904320004396714,0.18111059032777788,0.09723015352095028
Harel,CART,20,True,3.896642821986461,0.020674617000622675,0.07446808510638298,0.8316831683168316,0.9011183597390494,0.13669650122050447,0.934109022671954,0.23091317189986132,0.06845330924476331
Static Model,CART,21,False,1.5008990885689855e-05,0.01828117700642906,0.036243822075782535,0.7801418439716312,0.838293216630197,0.06926952141057933,0.841432335561595,0.14550723475403166,0.11136541088264877
Sliding Window,CART,21,True,0.8259724809904583,0.01946969301206991,0.0533587422582182,0.7943262411347518,0.8897155361050328,0.1,0.9109575035023082,0.187914575992059,0.07568986731268293
Z-test,CART,21,False,0.040951672999653965,0.018983432004461065,0.05263157894736842,0.7588652482269503,0.8927789934354485,0.09843606255749768,0.8798967312702265,0.18162043363325006,0.07225044809092282
Gama,CART,21,False,0.012098915001843125,0.01934849499957636,0.0339608711701735,0.6524822695035462,0.8541575492341357,0.06456140350877193,0.8379976689074402,0.12513953702750996,0.09877229478786577
Harel,CART,21,False,2.114282558002742,0.01921170300920494,0.05282620179609086,0.7092198581560284,0.8996717724288841,0.09832841691248771,0.8612698863269809,0.17526122648380849,0.0708091936767832
Static Model,CART,22,False,1.7573009245097637e-05,0.015676171984523535,0.055137170521785905,0.7620817843866171,0.8287943330302016,0.10283421118635566,0.8385876453894981,0.1744195015358789,0.11892968261104049
Sliding Window,CART,22,True,0.8298288699879777,0.014893597981426865,0.31264367816091954,0.5055762081784386,0.9793232183027808,0.38636363636363635,0.8875663860056929,0.38773707205547886,0.017481107835157557
Z-test,CART,22,True,0.7952108540048357,0.018901304982136935,0.24761904761904763,0.38661710037174724,0.9769779351936055,0.30188679245283023,0.8812991000487396,0.29824039956326814,0.020867698388505967
Gama,CART,22,False,0.045671553001739085,0.017769559985026717,0.051481592337623464,0.6394052044609665,0.8436797013353755,0.09529085872576176,0.8291681507234506,0.14940777675853162,0.10604224595124775
Harel,CART,22,False,1.6109288829902653,0.01795951899839565,0.07193396226415094,0.6802973977695167,0.8828794333030201,0.13011020263064343,0.8463210833157891,0.19506324968605654,0.08216926476033595
Static Model,CART,23,False,2.022300031967461e-05,0.017951340007130057,0.03824546240276577,0.6941176470588235,0.8130598093036695,0.07249641613762031,0.8049051507804856,0.1319929099120341,0.13176557035580946
Sliding Window,CART,23,True,0.853986126021482,0.0241613169782795,0.05117331071529545,0.7098039215686275,0.8584224212655301,0.09546413502109706,0.83647956930144,0.16468438675079944,0.09788932793251223
Z-test,CART,23,True,0.8116267609875649,0.023863301990786567,0.058715032277897324,0.7490196078431373,0.8709704049201304,0.10889395667046749,0.8730994166396744,0.18596533843111313,0.08920465232643243
Gama,CART,23,False,0.058043806988280267,0.01192340100533329,0.03994673768308921,0.5882352941176471,0.846865067899451,0.07481296758104738,0.7855505442624238,0.12347071765219328,0.10444111932711204
Harel,CART,23,True,2.4310494359815493,0.023087615001713857,0.057971014492753624,0.596078431372549,0.8937961778181368,0.10566562391379909,0.7730946725428031,0.16196167895811214,0.08657537973425747
Static Model,CART,24,False,1.4426012057811022e-05,0.02270447599585168,0.041604117520909284,0.6879432624113475,0.8139316483606223,0.07846309403437815,0.8058132357434621,0.1367742724463849,0.129328357627496
Sliding Window,CART,24,True,0.8014181919861585,0.02417772202170454,0.16228070175438597,0.2624113475177305,0.9759095177820424,0.20054200542005418,0.8472011903433134,0.19465164635958326,0.020498530068075695
Z-test,CART,24,False,0.04028099399874918,0.023611804004758596,0.05394190871369295,0.5531914893617021,0.883140745580009,0.09829867674858223,0.7825925034034291,0.14552012047451088,0.08133278547662336
Gama,CART,24,True,0.8923525760183111,0.024368437007069588,0.12459546925566344,0.2730496453900709,0.9695398309583112,0.1711111111111111,0.8388618733610881,0.1705391341715305,0.027640230615369854
Harel,CART,24,False,1.891672847996233,0.018115754006430507,0.06558118498417007,0.5141843971631206,0.9100485892776938,0.11632571199358203,0.7960136740658843,0.15964693695666926,0.0785185033737698
Static Model,CART,25,False,1.4410994481295347e-05,0.018723932997090742,0.06486310299869621,0.7481203007518797,0.8533320011989209,0.11937612477504499,0.8303735112386069,0.19162709469808975,0.10519637947340457
Sliding Window,CART,25,True,0.8488948410085868,0.015180643007624894,0.17647058823529413,0.23684210526315788,0.9751723448895994,0.20224719101123598,0.8546892177284036,0.19203453727916459,0.022556112773705256
Z-test,CART,25,True,0.8901941610092763,0.01950732499244623,0.17045454545454544,0.3383458646616541,0.9693276051553602,0.22670025188916873,0.8801306311038836,0.22591515451558217,0.023588571726941905
Gama,CART,25,False,0.022621485986746848,0.018250580003950745,0.22277227722772278,0.3383458646616541,0.9755220301728444,0.26865671641791045,0.8779819003767011,0.2625628473376133,0.021722588428352937
Harel,CART,25,True,2.8869618519966025,0.017712444008793682,0.23929471032745592,0.35714285714285715,0.9763712658607253,0.2865761689291101,0.8945000715640864,0.28075678992910624,0.022774507839625167
Static Model,CART,26,False,1.3465003576129675e-05,0.018716513994149864,0.06797766448167031,0.7843137254901961,0.8498005523166615,0.1251117068811439,0.8545978842635634,0.202336524432524,0.10125770219079594
Sliding Window,CART,26,True,0.7984563779900782,0.010918813000898808,0.05674295441649328,0.8403361344537815,0.8065357471617061,0.10630758327427357,0.8737352611664926,0.18683180917345923,0.12386510767626738
Z-test,CART,26,True,0.8786250709963497,0.019524250994436443,0.05524079320113314,0.7647058823529411,0.8176971463639153,0.10303830911492733,0.8770462258401318,0.17290124496033882,0.09630393766586241
Gama,CART,26,False,0.04534854198573157,0.02397974900668487,0.11425873465533522,0.3389355742296919,0.9549708499539736,0.1709039548022599,0.8775165831450216,0.178058511888045,0.03934070152881565
Harel,CART,26,False,1.9085857839963865,0.02142813999671489,0.2798165137614679,0.34173669467787116,0.9789429272783062,0.3076923076923077,0.8868258561445189,0.2986404154842587,0.02048632530606915
Static Model,CART,27,False,1.4760007616132498e-05,0.02107808701111935,0.05925925925925926,0.8518518518518519,0.8617120914114451,0.11080999698885878,0.9088561104628141,0.2025828612472307,0.09367348777978615
Sliding Window,CART,27,True,0.824359623977216,0.020452801982173696,0.3325301204819277,0.6388888888888888,0.9833754800037464,0.43740095087163233,0.9531757577191157,0.45360896190931493,0.014922574519715731
Z-test,CART,27,True,0.8532964379992336,0.021048450988018885,0.3933933933933934,0.6064814814814815,0.9865598951016203,0.47723132969034615,0.946258143136987,0.48209203521750443,0.012448241893019773
Gama,CART,27,True,0.8644850290147588,0.021106382977450266,0.41904761904761906,0.6111111111111112,0.9874964877774656,0.4971751412429379,0.9547888347473218,0.5000514451907129,0.014368267395553703
Harel,CART,27,False,2.0490208090050146,0.019447768019745126,0.4106583072100313,0.6064814814814815,0.987215509974712,0.48971962616822434,0.9321315088150881,0.4929396597059915,0.014874956431789342
Static Model,CART,28,False,1.2292992323637009e-05,0.00912266899831593,0.025697706548770377,0.6690647482014388,0.8283435052140901,0.0494944119212347,0.7840924357756176,0.10712543244689499,0.11342003182183528
Sliding Window,CART,28,True,0.8247747759742197,0.0184609160060063,0.324468085106383,0.43884892086330934,0.9901484934403383,0.3730886850152905,0.9219184304225705,0.37250792436427466,0.011824033485156841
Z-test,CART,28,True,0.8682087489869446,0.01668952699401416,0.21575342465753425,0.45323741007194246,0.9853428804844058,0.29234338747099764,0.9120617584307009,0.3062014991434801,0.012203568628701603
Gama,CART,28,False,0.02054840201162733,0.015047110995510593,0.25225225225225223,0.4028776978417266,0.988034023739728,0.31024930747922436,0.8819225026364974,0.31306402907256425,0.014492677713068029
Harel,CART,28,False,2.0771681090118363,0.014718327991431579,0.16535433070866143,0.302158273381295,0.9851506559661685,0.21374045801526717,0.8430314674240289,0.2165403859689249,0.016912128790146006
Static Model,CART,-1,False,0,0,0.06404710842935553,0.8030993618960802,0.8432190956398847,0.1186332267295068,0.8751912904956868,0.19855879244965224,0.1081511619084194
Sliding Window,CART,-1,False,0,0,0.09147596741951845,0.6987237921604376,0.9048661305100275,0.16177285318559556,0.8891656535789683,0.22977650982091735,0.06211559710104678
Z-test,CART,-1,False,0,0,0.0835272471454083,0.7035095715587967,0.8946889353318442,0.14932520679146713,0.881137544340691,0.21805307397873616,0.06873002447868679
Gama,CART,-1,False,0,0,0.09047487829521447,0.6734275296262534,0.9067644364067524,0.15951847553240303,0.8717744185494389,0.2236064621080094,0.06583104425565699
Harel,CART,-1,False,0,0,0.09098952434881087,0.5859161349134002,0.9176542448395423,0.15751746109545398,0.8319907729467048,0.2078518834266578,0.05868354543916276
Static Model,CART,15,False,0.7184635049779899,0.017396676004864275,0.09388646288209607,0.8037383177570093,0.8680551966509897,0.16813294232649073,0.8812922520476465,0.2462125982339792,0.0910443798304771
Sliding Window,CART,15,False,0.8339387849846389,0.016063557006418705,0.04907286008615846,0.8161993769470405,0.7345599255775492,0.09257950530035337,0.8581885720797093,0.1569909180469387,0.12134724970922016
Z-test,CART,15,False,0.5460110849817283,0.008649027993669733,0.12192860454334724,0.8193146417445483,0.8991162333970748,0.21226795803066992,0.8831911588562387,0.2921183574487308,0.07134693543376981
Gama,CART,15,False,0.4150783049990423,0.008442091988399625,0.07410337552742616,0.8753894080996885,0.816476303684945,0.13663992219790905,0.8919550103896732,0.22230513677071556,0.09600555794549397
Harel,CART,15,False,0.4050186439999379,0.008355053985724226,0.09195792331184255,0.8442367601246106,0.8591141661067755,0.16585067319461444,0.888574682857923,0.2501137819890781,0.0902043884179711
Static Model,CART,16,False,1.0043993825092912e-05,0.010434585012262687,0.0956673451584763,0.7870813397129187,0.8695616717635066,0.1705989110707804,0.8593764978823479,0.24531308784208286,0.09493692142904363
Sliding Window,CART,16,True,0.477610673988238,0.010390570008894429,0.251621271076524,0.46411483253588515,0.9673394495412844,0.3263246425567704,0.8802246384391119,0.32650838843664015,0.026214710072344802
Z-test,CART,16,True,0.5384902399964631,0.01063210199936293,0.3812154696132597,0.49521531100478466,0.9776962283384302,0.4308012486992716,0.8878304322257051,0.42336273174651373,0.021459759548364994
Gama,CART,16,False,0.01023480700678192,0.01024445000803098,0.07782445279681627,0.8421052631578947,0.8272375127420999,0.14248127909330094,0.8801478277766013,0.2233011703511571,0.09561299155941091
Harel,CART,16,True,1.557566219009459,0.010379023995483294,0.2807017543859649,0.49760765550239233,0.969704383282365,0.35893011216566006,0.8797248729398814,0.35954791222150473,0.024752234339385844
Static Model,CART,17,False,1.1438998626545072e-05,0.010109890979947522,0.10148777895855472,0.7974947807933194,0.8507827578811924,0.1800612773980674,0.864859618059022,0.25036730366534776,0.10914149763308753
Sliding Window,CART,17,True,0.41764539101859555,0.010493440000573173,0.11005320638476618,0.8204592901878914,0.8600042890842805,0.19407407407407407,0.8959431981367735,0.2683485441750946,0.09532968841372137
Z-test,CART,17,False,0.01899358700029552,0.009971160994609818,0.513671875,0.5490605427974948,0.9800557580956466,0.5307769929364279,0.9061604648705062,0.5209014385162964,0.02112981127929636
Gama,CART,17,False,0.022792417992604896,0.009920672018779442,0.08012942519984774,0.8789144050104384,0.7902208878404461,0.14686900401186115,0.9057597223151665,0.22655133448259418,0.11661359421300284
Harel,CART,17,True,2.160974072990939,0.021942719991784543,0.10629129560471129,0.7724425887265136,0.8618914861677032,0.18686868686868685,0.8901781185696978,0.2532335947275657,0.10469756394255682
Static Model,CART,18,False,1.9825005438178778e-05,0.04101460799574852,0.05201900237529691,0.7064516129032258,0.9066288485292099,0.09690265486725663,0.7931741436096216,0.17478781133231544,0.11195305166599608
Sliding Window,CART,18,True,0.7611985400144476,0.040563002025010064,0.04958333333333333,0.7677419354838709,0.8940024703783339,0.09315068493150686,0.8853073760745752,0.17784903220777684,0.06619410864059387
Z-test,CART,18,False,0.03406679999898188,0.026989998994395137,0.2645161290322581,0.3967741935483871,0.9878997209387438,0.31741935483870964,0.8728090852882774,0.31810025404280984,0.013718803736250378
Gama,CART,18,True,0.8109844560094643,0.035525379003956914,0.071326267545116,0.8032258064516129,0.9244475959558992,0.13101815311760062,0.9202469367917911,0.22551989490485919,0.07107491417110083
Harel,CART,18,True,1.9404348750249483,0.01786448698840104,0.05333028152895399,0.7516129032258064,0.903632371105723,0.09959393032699293,0.8879053437451696,0.18362454487078547,0.06458370461186368
Static Model,CART,19,False,1.0675983503460884e-05,0.011109898012364283,0.12693970999745613,0.6807639836289222,0.8560716108515567,0.21397941680960547,0.766151008820736,0.2508321926297621,0.10930540513111917
Sliding Window,CART,19,True,0.45193968899548054,0.011133068008348346,0.12652897533587326,0.8608458390177354,0.8249774253072121,0.2206293706293706,0.9368635689474533,0.2885000481329872,0.1019109527705976
Z-test,CART,19,True,0.483524151990423,0.011125332996016368,0.1629129129129129,0.888130968622101,0.8654548309842566,0.2753224783252273,0.9343842431850873,0.34609893684936033,0.10040253581573871
Gama,CART,19,False,0.02251001200056635,0.010868701996514574,0.18268156424581006,0.8922237380627558,0.8820226924737937,0.3032691861813123,0.9487721912270886,0.37227990824046236,0.09084118744135147
Harel,CART,19,False,2.0177681040077005,0.010819471994182095,0.09511456982274102,0.6002728512960437,0.8241529582662636,0.16420974062325058,0.7493095168057008,0.1869251475300669,0.10821914689025859
Static Model,CART,20,False,1.5122001059353352e-05,0.015734557004179806,0.0546448087431694,0.8415841584158416,0.8614631873252563,0.10262601871415636,0.9069530259545853,0.192877658371133,0.10661234430301515
Sliding Window,CART,20,True,0.9549354109913111,0.020982452988391742,0.05459135373934995,0.8564356435643564,0.8590400745573159,0.10264016612281222,0.9328582413702844,0.1947452899228014,0.08457336295110542
Z-test,CART,20,True,2.895882331999019,0.01332539998111315,0.05675954592363261,0.8168316831683168,0.8705032618825722,0.1061434544869733,0.9186554345527693,0.1940876270324715,0.08302222608206107
Gama,CART,20,True,0.7961095190257765,0.00911725900368765,0.07186112232539363,0.8811881188118812,0.8917520969245107,0.13288540500186635,0.9334364744687849,0.23361125436137373,0.06561080913325058
Harel,CART,20,True,4.351451677997829,0.009601728001143783,0.06521739130434782,0.8910891089108911,0.8787511649580615,0.12153950033760973,0.95121417306845,0.22202200759245377,0.07635216793540944
Static Model,CART,21,False,1.0025018127635121e-05,0.010535159992286935,0.036331569664902995,0.7304964539007093,0.8484682713347921,0.06922043010752688,0.8172985679146731,0.1401474449188188,0.11689727438166829
Sliding Window,CART,21,True,0.7866562890121713,0.013522493012715131,0.0454733360892931,0.7801418439716312,0.8719912472647703,0.0859375,0.8906304311191864,0.1685560967735781,0.07901322005318595
Z-test,CART,21,False,0.05698652900173329,0.01896078299614601,0.036923076923076927,0.6808510638297872,0.8605579868708971,0.07004742794600512,0.8453862392032527,0.135956863593985,0.08671093709730142
Gama,CART,21,False,0.018332901992835104,0.013309165980899706,0.05218617771509168,0.7872340425531915,0.888074398249453,0.09788359788359789,0.8824616368711435,0.1844641085687815,0.06682546152175615
Harel,CART,21,False,2.236167277005734,0.008194724010536447,0.0467687074829932,0.7801418439716312,0.8756564551422319,0.08824709185720016,0.8783552464635778,0.17154522755253004,0.07921970821334799
Static Model,CART,22,False,1.3290002243593335e-05,0.009089568018680438,0.056465769455822115,0.7174721189591078,0.842004499114536,0.10469216164903715,0.8115655849755292,0.17100504952651935,0.12010265119301869
Sliding Window,CART,22,True,4.856787526019616,0.009361152013298124,0.3402777777777778,0.3643122676579926,0.9827214856650552,0.3518850987432675,0.8673677723430457,0.3433446952335148,0.017658393871513006
Z-test,CART,22,True,0.5325150300050154,0.009139169997069985,0.3707165109034268,0.4423791821561338,0.983152251950414,0.40338983050847455,0.8909976214234833,0.39649986065891474,0.01776800696821356
Gama,CART,22,False,0.02347211798769422,0.00948883400997147,0.06845137241613013,0.7509293680297398,0.8652180156033121,0.12546583850931678,0.8610401026991328,0.1999293744348003,0.08290076176055006
Harel,CART,22,False,1.4692345240036957,0.014053741004317999,0.06765943671090968,0.7769516728624535,0.8592830134494807,0.12447885646217988,0.8818899589318829,0.20241587968100425,0.09151048540655472
Static Model,CART,23,False,1.1266005458310246e-05,0.010264707991154864,0.04906284454244763,0.6980392156862745,0.8544186238494242,0.09168168941540046,0.7951359101958821,0.1584785066411847,0.11903734928780495
Sliding Window,CART,23,True,1.580913045007037,0.01105688398820348,0.06191304347826087,0.6980392156862745,0.8854996491517728,0.11373801916932907,0.8420215741894956,0.1847716620702252,0.0875639905162867
Z-test,CART,23,True,0.7877148940169718,0.020455588994082063,0.052943008408595456,0.6666666666666666,0.8709704049201304,0.09809578765147144,0.8091799910352927,0.16246815050791835,0.08792557773182888
Gama,CART,23,True,2.693991403997643,0.011073578003561124,0.048484848484848485,0.6901960784313725,0.8541709662772939,0.0906048906048906,0.8453673894052866,0.1561521976942831,0.08929252217813023
Harel,CART,23,False,1.5981499009940308,0.013675126014277339,0.051068553982792114,0.7215686274509804,0.8559458455442275,0.09538621047174702,0.8348943047935009,0.16605047604144538,0.09374791701707222
Static Model,CART,24,False,1.663001603446901e-05,0.016315502987708896,0.04795117698343505,0.5851063829787234,0.8614593115838471,0.088638195004029,0.7213233077552484,0.13808591303470014,0.11894559176687507
Sliding Window,CART,24,True,0.6527021259826142,0.016660847002640367,0.17066666666666666,0.22695035460992907,0.9784002286554244,0.1948249619482496,0.8178162010552901,0.18602412526316597,0.018370999089869923
Z-test,CART,24,False,0.2242303719976917,0.010647979011991993,0.06241872561768531,0.6808510638297872,0.8785676370911764,0.11435378201310303,0.8119284223761809,0.1808348225805777,0.0832182526963469
Gama,CART,24,False,0.012194384005852044,0.010208510007942095,0.052104798351486604,0.6276595744680851,0.8642358417377812,0.09622179940201142,0.8392069035927965,0.15268092857407733,0.08495021863849218
Harel,CART,24,False,1.2519952159782406,0.010744509985670447,0.05818836232753449,0.6879432624113475,0.8681964803397166,0.10730088495575221,0.8289882667749435,0.17366953833115228,0.08514754120799344
Static Model,CART,25,False,1.1315976735204458e-05,0.008943961001932621,0.07737169517884915,0.7481203007518797,0.878109701268858,0.14023960535588442,0.8396827427012244,0.21488650674515405,0.08947825539916086
Sliding Window,CART,25,True,2.5240524600085337,0.0085244289948605,0.2371638141809291,0.36466165413533835,0.9759716255370167,0.2874074074074074,0.8539554955127795,0.2823679221952822,0.023120344347956408
Z-test,CART,25,True,0.5119365809950978,0.008750890992814675,0.19912472647702406,0.34210526315789475,0.9729743231092017,0.251728907330567,0.8718932431321316,0.2480666336201217,0.023867356565272925
Gama,CART,25,False,0.025915445003192872,0.008983104984508827,0.06684056080860776,0.7706766917293233,0.8539814167249475,0.12301230123012301,0.8925682218913017,0.19893603906546614,0.0896058237729322
Harel,CART,25,True,2.419645007001236,0.017695284972433,0.19838056680161945,0.3684210526315789,0.9718253571785394,0.2578947368421053,0.8560103935415695,0.25712380457469813,0.0220656885650066
Static Model,CART,26,False,1.492598676122725e-05,0.025020560977282003,0.075,0.8067226890756303,0.8611153728137465,0.137240886347391,0.8422148404374388,0.21924739591952752,0.10763623950378585
Sliding Window,CART,26,True,1.7791869759967085,0.011029162997147068,0.07162397413578711,0.8067226890756303,0.8541730592206198,0.13156692553677476,0.8620920116053421,0.21286870527743448,0.09712477110488146
Z-test,CART,26,True,0.765144100994803,0.010993877978762612,0.06782407407407408,0.8207282913165266,0.8430883706658484,0.12529399187513365,0.8793415869167034,0.20758075852228752,0.11241517222031089
Gama,CART,26,False,0.06830986199202016,0.01733112000511028,0.06843611761644548,0.7366946778711485,0.8590825406566431,0.12523809523809523,0.8587827353379617,0.19586323201514297,0.08819126807542531
Harel,CART,26,False,1.9225855029944796,0.02229982099379413,0.20078740157480315,0.42857142857142855,0.9688171218165081,0.2734584450402145,0.8322898982653533,0.2793441155884185,0.025885221890945387
Static Model,CART,27,False,1.4866993296891451e-05,0.02058615902205929,0.0788903337667967,0.8425925925925926,0.8988948206425026,0.1442726912405866,0.8924310877724162,0.23920065276083122,0.08247539680837196
Sliding Window,CART,27,True,0.6437689489976037,0.014949347008951008,0.388268156424581,0.6435185185185185,0.9861384283974899,0.48432055749128916,0.9437114964098359,0.49347044431763093,0.012365554230913806
Z-test,CART,27,True,0.7430761020223144,0.008952850010246038,0.4785714285714286,0.6203703703703703,0.9893228434953638,0.5403225806451613,0.9223698193178513,0.53962860214855,0.01109175765859218
Gama,CART,27,False,0.04823561498778872,0.009038468997459859,0.06545064377682404,0.8472222222222222,0.8760887889856701,0.12151394422310756,0.9391652036178483,0.21464797938427438,0.07342385005332333
Harel,CART,27,True,1.9194377659878228,0.008940403000451624,0.3710144927536232,0.5925925925925926,0.9857169616933595,0.4563279857397504,0.9444719313646128,0.462182293044205,0.013221623254629356
Static Model,CART,28,False,1.6189005691558123e-05,0.020838702010223642,0.03595890410958904,0.7553956834532374,0.8630880868854822,0.06864988558352403,0.8413032128723726,0.14522109916868509,0.12119029462664456
Sliding Window,CART,28,True,0.5622690900054295,0.008550957019906491,0.19285714285714287,0.38848920863309355,0.9850545437070498,0.2577565632458234,0.8714795362548858,0.2669288485827681,0.013494951580665228
Z-test,CART,28,True,0.6423861410003155,0.008871883008396253,0.22142857142857142,0.4460431654676259,0.985823441779999,0.29594272076372313,0.8762182706664857,0.3078926871260766,0.014106695042914792
Gama,CART,28,False,0.058785875007743016,0.008874463004758582,0.03467094703049759,0.7769784172661871,0.8540054783987697,0.06637984019668101,0.8969823850643724,0.14418173594585612,0.08742825883321638
Harel,CART,28,False,1.596577498014085,0.008714552008314058,0.21568627450980393,0.4748201438848921,0.9849584314479312,0.296629213483146,0.9069312909614253,0.31346229914604484,0.013431614030484358
Static Model,CART,-1,False,0,0,0.07083441642838575,0.7452142206016409,0.8682204430178871,0.12937173603418262,0.8248230807943713,0.20292634211609775,0.10756465782515182
Sliding Window,CART,-1,False,0,0,0.08671499019666093,0.6652233363719234,0.9035516884143456,0.15342969776609724,0.8786083090270741,0.21633032263310342,0.06120878871790894
Z-test,CART,-1,False,0,0,0.11259701492537313,0.6447128532360985,0.9285739950057189,0.19171212685935013,0.8759854220580842,0.24912463673321242,0.0521041297198518
Gama,CART,-1,False,0,0,0.07410028516120976,0.8113035551504102,0.8643310118509381,0.1357975243653564,0.8999913899899353,0.21945052370513682,0.08511866956908558
Harel,CART,-1,False,0,0,0.08563943509289651,0.6481312670920693,0.9044589229359666,0.15128866664893478,0.8484600749152948,0.21156927120284058,0.06409609586074114
