Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Z-test,LR,21,False,0.46292022900024676,0.27660621099994387,0.06805125939019001,0.456973293768546,0.9981810707557127,0.11846153846153847,0.7959558427896711,0.17583355426167782,0.002952198826663647
Gama,LR,21,False,0.4880607089999103,0.21586460600019564,0.08808290155440414,0.5044510385756676,0.9984707344442664,0.14997794441993823,0.7910543692176977,0.21034181060689996,0.0021726599958422836
Harel,LR,21,False,16.18862831300021,0.2118273730002329,0.08993576017130621,0.49851632047477745,0.9985167631947762,0.1523809523809524,0.7921413667946764,0.21129670994701888,0.0023251299792974374
Static Model,LR,22,False,1.2412000160111347e-05,0.22785232999967775,0.15665399239543726,0.5508021390374331,0.9990412898517865,0.24393132030787446,0.7861529483471609,0.2934032306138366,0.0023422353681103792
Sliding Window,LR,22,True,9.828895102999923,0.2219792519999828,0.3485540334855403,0.6122994652406417,0.9995698191739026,0.4442289039767216,0.8256689055984746,0.4617799980897758,0.00181338362863116
Z-test,LR,22,False,0.39188243299986425,0.2216511139999966,0.07881548974943052,0.4625668449197861,0.9983310785751931,0.13468275593616194,0.7932900821098637,0.19044176996303622,0.0029348891956522184
Gama,LR,22,False,0.7349962430002961,0.2275880560000587,0.10952146028613714,0.5935828877005348,0.9985307785747426,0.18492294877134527,0.7915338764429689,0.25454650863526473,0.002181909180120621
Harel,LR,22,False,15.164635077000185,0.22113142600028368,0.11353944562899787,0.56951871657754,0.9986306285745173,0.18933333333333333,0.7923671529253443,0.2538744990130609,0.0023620518121006983
Static Model,LR,23,False,1.1172000085934997e-05,0.22603473999970447,0.11019015114578254,0.5900783289817232,0.9984976323686698,0.18570254724732946,0.8229206042121208,0.25455485744785067,0.002652456370308993
Sliding Window,LR,23,True,18.01367577300016,0.2214182630000323,0.08918503331624808,0.45430809399477806,0.9984946003451959,0.14910025706940874,0.8092412877121119,0.20081198095583505,0.0033534060249747802
Z-test,LR,23,True,19.393978425000114,0.3078737920000094,0.0545933734939759,0.3785900783289817,0.9979162418675446,0.09542612701546561,0.8256717777380905,0.14316590242323377,0.0038032665575547264
Gama,LR,23,False,1.2686655259999498,0.3092477619998135,0.10263275323516287,0.6005221932114883,0.9983596753006062,0.17530487804878048,0.8337947072515569,0.24780469234754837,0.002482336194152928
Harel,LR,23,False,24.755087637000088,0.31220689900010257,0.11391778107974244,0.6005221932114883,0.9985279526034091,0.19150707743547044,0.8423510223115542,0.26112455919691563,0.0026744758020229476
Static Model,LR,24,False,1.7846999980974942e-05,0.33535491400016326,0.08807416772018542,0.5529100529100529,0.9983427878953193,0.15194474736459468,0.8513108351623552,0.2202166424758068,0.0028913210325997064
Sliding Window,LR,24,True,14.766737647000355,0.2786873829995784,0.06625954198473283,0.5740740740740741,0.9977134308765679,0.11880646044347111,0.9042205440875903,0.1944951408807798,0.0034187389156806526
Z-test,LR,24,True,15.985163457999988,0.38268245199969897,0.152,0.5529100529100529,0.9990517024604592,0.23844837421563034,0.8895839750623864,0.28956874788760795,0.0025298224789045212
Gama,LR,24,False,1.5887237469996762,0.3623622750001232,0.08722197993894461,0.5291005291005291,0.9983868286799272,0.14975664545114187,0.8537272974907619,0.21436572750160968,0.00268852018702394
Harel,LR,24,True,39.69726790000004,0.3412492679999559,0.14033942558746737,0.5687830687830688,0.9989487038512955,0.22513089005235604,0.8758361819787506,0.2821799871060323,0.0023172134256094976
Static Model,LR,25,False,1.1852000170620158e-05,0.17767811700014136,0.09080779944289694,0.6197718631178707,0.9983487037992207,0.15840621963070942,0.8614274253988884,0.23681163129255253,0.0031310365803409856
Sliding Window,LR,25,True,13.070576746999905,0.3961758609998469,0.0859106529209622,0.6653992395437263,0.9981408616677139,0.15217391304347824,0.9035345795264801,0.23865570781820372,0.0030725108083428277
Z-test,LR,25,True,17.619861584999853,0.2518618549997882,0.06390574794716172,0.6806083650190115,0.9974200880373506,0.11684073107049607,0.9182617271033031,0.20803975815007297,0.003225532787862393
Gama,LR,25,True,17.994568737999998,0.233571509000285,0.17046580773042616,0.6539923954372624,0.9991152408346864,0.27044025157232704,0.9161494359924525,0.33360238406223064,0.002182807321459611
Harel,LR,25,False,217.20378721199995,0.2507554280000477,0.09827586206896552,0.6501901140684411,0.9984163955026014,0.1707438841737394,0.9039311138776036,0.25237661051158583,0.002704689767955631
Static Model,LR,26,False,3.396499960217625e-05,0.31348739299937733,0.12380556709597008,0.5549348230912476,0.9982048325784659,0.20244565217391303,0.7913181024294039,0.2615397021170846,0.003347826754498032
Sliding Window,LR,26,True,15.200868538000577,0.37904291300037585,0.2766497461928934,0.6089385474860335,0.9991857524259226,0.3804537521815009,0.849979243865495,0.410102456333097,0.0024146019198017206
Z-test,LR,26,True,19.16380553900035,0.3846252729999833,0.17138280832888414,0.5977653631284916,0.9986482725718602,0.26639004149377593,0.8463587967549803,0.31960068972179434,0.0025483265883677795
Gama,LR,26,False,0.26842102899991005,0.3114970490005362,0.22453222453222454,0.6033519553072626,0.9989816171186187,0.3272727272727273,0.8459242091576328,0.3676704481360518,0.0022325768133910403
Harel,LR,26,False,23.285230684999988,0.30673257899979944,0.16146881287726358,0.5977653631284916,0.9985603491248941,0.25425742574257426,0.8113942570487539,0.31018692676601634,0.002589438241927036
Static Model,LR,27,False,2.3560999579785857e-05,0.35140952600067976,0.08926080892608089,0.43686006825938567,0.9980097590807279,0.14823393167342214,0.6846279847497663,0.19682321226730431,0.003730193396025173
Sliding Window,LR,27,True,16.74379553399922,0.35091633400043065,0.11854684512428298,0.4232081911262799,0.9985238933766649,0.18521284540702018,0.7756124107034074,0.22344000512877665,0.0028697388846661205
Z-test,LR,27,True,17.395326570999714,0.3480567399992651,0.31170483460559795,0.4180887372013652,0.9994033336197151,0.35714285714285715,0.7523723693208484,0.36070728268188373,0.002542579096572192
Gama,LR,27,True,17.251363698000205,0.35615550599959533,0.12609542356377798,0.44197952218430037,0.9985644829263441,0.1962121212121212,0.7834479135142962,0.23554357892236563,0.0026798632368674378
Harel,LR,27,False,22.84511720899991,0.34945902100025705,0.15572033898305085,0.5017064846416383,0.9987241351550825,0.23767178658043656,0.7459034157135135,0.27903207903602245,0.002556638032278184
Static Model,LR,28,False,1.9148999854223803e-05,0.3326360669998394,0.06804536357571714,0.3295638126009693,0.9978142679466379,0.11280066353331489,0.5884145413243407,0.1490064826593606,0.004169739729802777
Sliding Window,LR,28,True,18.092340575999515,0.34771707199979573,0.06288258208124652,0.3651050080775444,0.9974382866149284,0.10728696890576785,0.818221803928886,0.15072184325518856,0.003672145334849872
Z-test,LR,28,True,15.652503326999977,0.2559063510007036,0.1325040562466198,0.39579967689822293,0.9986527335613742,0.19854132901134522,0.8038545702353578,0.2284722363371229,0.002763149981560866
Gama,LR,28,False,0.3469698079998125,0.29436361100033537,0.09976689976689977,0.345718901453958,0.9984088905962437,0.1548480463096961,0.7558565178961522,0.18510776388872963,0.0029425140897080928
Harel,LR,28,False,25.3189565520006,0.33149880200016923,0.12574850299401197,0.37318255250403876,0.9986418355517594,0.18811074918566775,0.6729368808082062,0.21608118176018679,0.00275619703052531
Static Model,LR,29,False,1.7147999642475042e-05,0.34147530799964443,0.08184958809460537,0.3311827956989247,0.9973648082650782,0.13125932239505647,0.6571973202697095,0.1636817393434398,0.004664686188958214
Sliding Window,LR,29,True,17.073249899000075,0.33456041799945524,0.08922198429693076,0.4032258064516129,0.9971670234549516,0.1461133839859731,0.8593766874029596,0.18871026668217705,0.004151779084298605
Z-test,LR,29,True,17.779827876000127,0.3360124030004954,0.0994268077601411,0.48494623655913977,0.9970500330934061,0.1650201244054153,0.8587728242862769,0.21864174563765926,0.004073566717749945
Gama,LR,29,True,16.293598100000054,0.25750284700006887,0.0863116946267931,0.3817204301075269,0.997199341234384,0.14078921277017648,0.8613715588871375,0.1805431224457445,0.004301399088518259
Harel,LR,29,False,29.214667100000042,0.3346813859998292,0.16209371042634022,0.4129032258064516,0.9983640740051295,0.23279781752046075,0.7626956681577808,0.2580221590888283,0.00305526810232875
Static Model,LR,30,False,1.8922999515780248e-05,0.3338357500006168,0.06156124391791834,0.3628428927680798,0.996799794027576,0.10526315789473684,0.6275856728296202,0.14846194931113343,0.005329423301868548
Sliding Window,LR,30,True,17.64032080099969,0.3357711860007839,0.08205935251798561,0.4551122194513716,0.9970760196087818,0.13904761904761906,0.8573477993158998,0.19235664672908576,0.004834104147755509
Z-test,LR,30,True,17.78248318599981,0.3378208399999494,0.07595203029665475,0.45012468827930174,0.9968735404356731,0.12997299729972997,0.8583029276145187,0.1839673439030445,0.005234226608636598
Gama,LR,30,False,0.3794026389996361,0.34338118499999837,0.07142857142857142,0.39650872817955113,0.997012623573751,0.1210506280928816,0.8521747427635012,0.16735372185710706,0.004740558344629318
Harel,LR,30,True,45.76894708799955,0.3784002180000243,0.12804005722460657,0.4463840399002494,0.9981356390514401,0.19899944413563087,0.8628393918933065,0.23837996217830554,0.004084636995420377
Static Model,LR,31,False,1.9963999875471927e-05,0.39758201299991924,0.06999476348402862,0.39663699307616224,0.9964722838427273,0.11899109792284868,0.7064888585167751,0.16552264109960135,0.006017817484545436
Sliding Window,LR,31,True,19.997220225999627,0.40106576799917093,0.1021984551396316,0.5103857566765578,0.9970129072349668,0.17029702970297028,0.8574031369642555,0.227454390159639,0.005710283759128202
Z-test,LR,31,True,21.33153953300007,0.39311208999970404,0.14198351502260037,0.5281899109792285,0.9977994845660932,0.22380553227158428,0.8568073976646555,0.27307952222732573,0.004970289843600343
Gama,LR,31,False,0.7651553769992461,0.39235581799948704,0.08684670681950651,0.4421364985163205,0.9968727016079685,0.14517700552127316,0.8457732412378627,0.19495588234622233,0.005241083178951989
Harel,LR,31,False,32.57549613300034,0.4019550960001652,0.15274599542334097,0.5281899109792285,0.9979569188506465,0.23696472154426448,0.8537290551629626,0.28330276078072947,0.004625009636813034
Static Model,LR,32,False,2.1791000108351e-05,0.42350307800006703,0.04674991994876721,0.2885375494071146,0.9962315565636358,0.08046293744833288,0.6480642983342438,0.11495870035186381,0.006662452425139772
Sliding Window,LR,32,True,19.813314247000562,0.41116084799978125,0.10348882791062329,0.2608695652173913,0.9982863011942815,0.14818972775750772,0.8283226307543794,0.1635652087717497,0.005849939961550039
Z-test,LR,32,True,21.202223677999427,0.41663707200041245,0.08808973935994721,0.26383399209486164,0.9980186592720705,0.13208013851100667,0.8314690739857686,0.15163440319502855,0.005774149757860757
Gama,LR,32,True,20.558631864000745,0.41862855599993054,0.10313216195569137,0.26679841897233203,0.9982552456969785,0.1487603305785124,0.8323565332993184,0.16512813107494653,0.005633280941703145
Harel,LR,32,False,31.969073334999848,0.3935359309998603,0.1168054110301769,0.44367588932806323,0.9977651334849971,0.18492586490939042,0.8408128676621545,0.2268456871025136,0.005014450802343552
Static Model,LR,33,False,2.2360000002663583e-05,0.42024710799978493,0.057692307692307696,0.3,0.996314453867328,0.0967741935483871,0.6459361817804972,0.13032394153524454,0.006858898314572874
Sliding Window,LR,33,True,23.068660358999296,0.3115233540002009,0.12666873641726173,0.34,0.9980228580642436,0.18457362587649853,0.830025211898397,0.2066991672908235,0.0062386353177327535
Z-test,LR,33,True,27.46255307499996,0.39580497899987677,0.12786679233427584,0.33916666666666667,0.998042602061383,0.18571754506046087,0.8297526377881527,0.2074276918463487,0.006184412337068543
Gama,LR,33,False,0.4201851079997141,0.39379990799989173,0.12416,0.3233333333333333,0.9980535709486826,0.1794219653179191,0.8278894072662221,0.19953696135078788,0.006114416835112294
Harel,LR,33,False,28.111844410999765,0.39857230100005836,0.11973443223443224,0.43583333333333335,0.9975199345815562,0.18785919540229887,0.8276475401986347,0.22753059457185032,0.005530581877239346
Static Model,LR,34,False,1.9158999748469796e-05,0.41518027399979474,0.05822043207616258,0.28665865384615385,0.9953111775985625,0.09678401136248352,0.6062122547748919,0.12757416974582636,0.007034879225760415
Sliding Window,LR,34,True,18.25373789400055,0.461782282999593,0.1272264631043257,0.2704326923076923,0.9977348505954641,0.17304364545279752,0.8509381911396485,0.18446404999884364,0.006816130056169936
Z-test,LR,34,True,22.061263691999557,0.40946999799962214,0.1095612477808775,0.25961538461538464,0.9975020684432193,0.15409309791332265,0.8443336196916694,0.16755125435334514,0.007118241292014871
Gama,LR,34,True,20.20714956899974,0.38906376199975057,0.11248112732762959,0.2686298076923077,0.9975015417867663,0.15856686768357572,0.8458683271207869,0.1727290417438798,0.007070031313525753
Harel,LR,34,False,35.85229686600087,0.3334523520006769,0.14893617021276595,0.46274038461538464,0.9972118807375929,0.22534386889083988,0.8404956679534843,0.2614497611291376,0.005806126487515743
Static Model,LR,35,False,1.859399981185561e-05,0.3925463360001231,0.04853185595567867,0.2789808917197452,0.9947197685151733,0.0826805096743747,0.600367477025112,0.11464432398006963,0.007715067071063765
Sliding Window,LR,35,True,36.578122506999534,0.6816249679995963,0.10118110236220472,0.3273885350318471,0.9969456259483799,0.15458646616541352,0.8559606736492152,0.1807965814572122,0.0069600229945021175
Z-test,LR,35,True,28.863451747,0.42508967899993877,0.10750923266311038,0.33375796178343947,0.9970684093947808,0.16263190564866542,0.8592771256564171,0.18825234059158888,0.006774233343626107
Gama,LR,35,False,0.456708864000575,0.34163283899943053,0.10383921669672765,0.256687898089172,0.9974764198737504,0.14786277747202348,0.8330246933687192,0.16216042959325958,0.007103305350232634
Harel,LR,35,False,28.629049350999594,0.3566267220003283,0.1374379344587885,0.4407643312101911,0.9971634850723037,0.20953822861468585,0.8318355273938404,0.24503771409099853,0.005823656726405919
Static Model,LR,36,False,1.645800057303859e-05,0.2388280469995152,0.05473424850404787,0.2822141560798548,0.9947242834503289,0.09168632075471699,0.5799260315474222,0.12249865930212278,0.007726469919787567
Sliding Window,LR,36,True,21.172986056999434,0.2345235960001446,0.11326860841423948,0.34936479128856623,0.9968056315406,0.17107309486780717,0.864413379900039,0.19765120063289912,0.006619081576934287
Z-test,LR,36,False,0.710117132999585,0.25133042499965086,0.11079365079365079,0.31669691470054445,0.9969571735447045,0.16415804327375352,0.8576430132200719,0.1860615092983231,0.0069709062833358615
Gama,LR,36,False,0.8190706870000213,0.2631673870000668,0.11487603305785124,0.25226860254083483,0.9974606012193566,0.15786484951731972,0.8159927711239998,0.1690908078272938,0.007180674901570534
Harel,LR,36,False,30.143381726999905,0.23808445200029382,0.1423065520308331,0.4355716878402904,0.9969905641557784,0.21452513966480444,0.8133082410412924,0.24779141911376973,0.006078641228599162
Static Model,LR,-1,False,0,0,0.07086648218609477,0.36817671284163234,0.9972374452296661,0.1188556787004919,0.6778377370475982,0.16062671118217886,0.004745699495845503
Sliding Window,LR,-1,False,0,0,0.09966646679658223,0.3982777985773119,0.9978747975544314,0.1594352771907738,0.859116168708003,0.19847523600212713,0.00444455922282397
Z-test,LR,-1,False,0,0,0.10437299415227706,0.3969299887682516,0.9979711582537107,0.16528436018957346,0.8571811580494137,0.20280023011582216,0.004370492448089828
Gama,LR,-1,False,0,0,0.10341423282599753,0.3764882066641707,0.9980326578270219,0.16225897539330375,0.8520322956216333,0.19658291183625332,0.004181971579035419
Harel,LR,-1,False,0,0,0.13003203362510457,0.47719955073006365,0.998119772749414,0.20437417823814258,0.8376027538462532,0.24842499239820265,0.0037549124053495664
Static Model,LR,19,False,10.993870276000052,0.2421543329992346,0.08917589175891759,0.4769736842105263,0.9986435754688969,0.15025906735751293,0.7545986153979929,0.20582187575670186,0.002411615517331962
Sliding Window,LR,19,False,11.18750110000019,0.2548106510002981,0.0649867374005305,0.48355263157894735,0.9981208557715451,0.11457521434138737,0.7540604973582474,0.17677137159651155,0.0025318671588450757
Z-test,LR,19,False,10.89373533699927,0.24880749699968874,0.07894736842105263,0.4934210526315789,0.9984252242029145,0.13611615245009073,0.7905567672541209,0.19691935937532445,0.00243191614568404
Gama,LR,19,False,12.765735793000204,0.33801553800003603,0.12157534246575342,0.46710526315789475,0.999017419303079,0.19293478260869562,0.7633393392855984,0.23795536381108914,0.002403922609353401
Harel,LR,19,False,12.083765489999678,0.2560956500001339,0.07722007722007722,0.4605263157894737,0.9984806391075388,0.13226263580538497,0.7709623371037573,0.1881292833134927,0.0023691397400291358
Static Model,LR,20,False,1.6475999473186675e-05,0.2715749590006453,0.10889679715302492,0.5406360424028268,0.9989212126132259,0.18127962085308058,0.8016678458472444,0.24230612981254812,0.0021784538544322896
Sliding Window,LR,20,True,18.814623991999724,0.27792223999949783,0.05205811138014528,0.4558303886925795,0.9980461614840118,0.09344440420137633,0.7572714508636081,0.15355621530343774,0.003966393798098463
Z-test,LR,20,False,0.42297972199958167,0.26528407799924025,0.08834291688447465,0.5971731448763251,0.9985496476377522,0.15391621129326047,0.8743158482297276,0.22930901538971868,0.002243450276084162
Gama,LR,20,False,0.3315368880003007,0.30140177399971435,0.1517094017094017,0.5017667844522968,0.9992701402267483,0.23297785069729285,0.8074037108784502,0.27563289053001794,0.002206601663688972
Harel,LR,20,False,17.980002633999902,0.26621050300036586,0.08637469586374696,0.5017667844522968,0.9987174763556658,0.14737934613388687,0.8211534194514735,0.20780638061608056,0.002254300745656074
Static Model,LR,21,False,1.5237999832606874e-05,0.2780982189997303,0.10602094240837696,0.4807121661721068,0.998777063714901,0.17372654155495978,0.7860678577112534,0.22535283877149334,0.0022788000368124495
Sliding Window,LR,21,True,13.680304817000433,0.2887454279998565,0.12578616352201258,0.47477744807121663,0.9989770506998751,0.19888129272840274,0.8076406801418868,0.24401386458439706,0.002343124315214264
Z-test,LR,21,True,14.473896772000444,0.34997201100031816,0.22609819121447028,0.5192878338278932,0.9993960710493444,0.31503150315031503,0.7909794671011854,0.34239712430128777,0.0020244842721299124
Gama,LR,21,False,0.518761725999866,0.22436396200009767,0.14442413162705667,0.4688427299703264,0.9991151369514047,0.22082459818308872,0.7836874009156368,0.259881401018906,0.002299716806105375
Harel,LR,21,False,22.90768247899996,0.3075786680001329,0.09075535512965051,0.47774480712166173,0.9985802511265139,0.15253434391283752,0.7895283161788207,0.2077860717313344,0.0023724198637109497
Static Model,LR,22,False,1.603600048838416e-05,0.27556105500025296,0.12136465324384788,0.5802139037433155,0.9987027007548059,0.20074005550416282,0.7926513953321314,0.26496402852835876,0.0023467533844762217
Sliding Window,LR,22,True,13.493516784999883,0.3219526090006184,0.2830188679245283,0.6016042780748663,0.9994602093997138,0.3849443969204448,0.8152510816995732,0.41240383956711535,0.0019715357086923834
Z-test,LR,22,True,13.759456888000386,0.2882911950000562,0.28498727735368956,0.5989304812834224,0.9994654646628599,0.38620689655172413,0.8228369267395452,0.41291627645041123,0.0019482809865524566
Gama,LR,22,False,0.9501566480003021,0.31814801699965756,0.1514726507713885,0.5775401069518716,0.998972971430888,0.24,0.7895083120892535,0.295424136474572,0.002375263578237119
Harel,LR,22,False,20.146748582999862,0.3012523980005426,0.11764705882352941,0.5935828877005348,0.9986358838376634,0.1963732861565679,0.7908743373978704,0.2638531619311006,0.0023911685072963654
Static Model,LR,23,False,1.574199995957315e-05,0.29417245499917044,0.10738581146744412,0.577023498694517,0.9984847462689056,0.1810733306022122,0.818860883078218,0.24848293098499116,0.0026801531184754974
Sliding Window,LR,23,True,20.3889671500001,0.39138914099930844,0.04972663368914345,0.49869451697127937,0.9970877414532944,0.09043560606060605,0.8294255913079854,0.1568068663338631,0.0038573848932233253
Z-test,LR,23,True,20.882747560000098,0.2929482339995957,0.038461538461538464,0.40992167101827676,0.9968535176399336,0.07032474804031355,0.8222543779553145,0.12482718131599095,0.004676109085612265
Gama,LR,23,True,20.0105536129995,0.22288311600004818,0.050367546964334334,0.4830287206266319,0.9972059903687774,0.09122287968441814,0.8278692582168595,0.15531730521978965,0.004042904621364298
Harel,LR,23,False,15.817830678000064,0.2202837519998866,0.10870610870610871,0.5900783289817232,0.9984764082043524,0.1835905767668562,0.8240049158859718,0.2528284416400886,0.0027339491346689824
Static Model,LR,24,False,1.3313000636117067e-05,0.2561880619996373,0.09614491407338598,0.5476190476190477,0.9984962203062113,0.16357171078625052,0.8524794502718105,0.22902269927197147,0.0029221772964659063
Sliding Window,LR,24,True,10.594261600000209,0.23240120999980718,0.08327165062916358,0.5952380952380952,0.9981318183303428,0.1461038961038961,0.8975781230122191,0.2221604799525295,0.0028144622638824873
Z-test,LR,24,True,10.99070450399995,0.23480725999979768,0.06850192061459667,0.5661375661375662,0.9978164294857315,0.12221587664191891,0.8948042191049903,0.19640268959289758,0.0032904590599722285
Gama,LR,24,False,0.2758767800005444,0.24823100400044495,0.04507181773155027,0.48148148148148145,0.9971217216253039,0.08242753623188406,0.8920333415122773,0.14666599282357343,0.004296880915960709
Harel,LR,24,True,32.135650651000105,0.3346340849993794,0.19662921348314608,0.5555555555555556,0.999271196048263,0.2904564315352697,0.8791836232384745,0.3302306847105562,0.002354351358640381
Static Model,LR,25,False,1.9288000657979865e-05,0.2717977910006084,0.09281437125748503,0.5893536121673004,0.9984526248649741,0.1603724780134506,0.8624796385350689,0.23346468133336867,0.003113456505413394
Sliding Window,LR,25,True,16.84645195900066,0.2631859590001113,0.08333333333333333,0.6349809885931559,0.9981570695403542,0.14733127481252756,0.9012814791610969,0.2295888217717086,0.0032063416234871427
Z-test,LR,25,True,16.582240911000554,0.25412162899920077,0.06645316253002402,0.6311787072243346,0.9976841810209625,0.12024628757696489,0.9098335681967252,0.20429814373464036,0.003673164404895401
Gama,LR,25,False,0.6195796769998196,0.2147569670005396,0.04912496162112373,0.6083650190114068,0.9969491063265047,0.09090909090909091,0.8953864237368295,0.17228227972255777,0.004569625237088842
Harel,LR,25,False,175.72454569,0.2255473789991811,0.13389830508474576,0.6007604562737643,0.9989255133843659,0.218988218988219,0.9015060458634303,0.2832846550039094,0.002550593439016692
Static Model,LR,26,False,1.9318000340717845e-05,0.3283043909996195,0.13651551312649166,0.5325884543761639,0.9984250234717376,0.21732522796352582,0.7904120192580432,0.26910145755299353,0.0032951435947986053
Sliding Window,LR,26,True,16.728760899000008,0.3077875580002001,0.12894429294896767,0.6163873370577281,0.9981329647174676,0.21327319587628868,0.8648657445624779,0.2813576071921878,0.0029396126679734416
Z-test,LR,26,True,15.409367158999885,0.2606551600001694,0.2844752818733738,0.6108007448789572,0.9992094535290178,0.3881656804733728,0.857642645932783,0.4165100482239991,0.002463329708046724
Gama,LR,26,False,0.86242935700011,0.28773469899988413,0.06833050642112914,0.5251396648044693,0.9968653379777301,0.12092624356775299,0.8414859083464974,0.1886265489573994,0.004760830438493972
Harel,LR,26,False,22.939011677000053,0.3040007859999605,0.20996677740863787,0.5884543761638734,0.9989219820850243,0.3095004897159647,0.8377431282962874,0.3510919117005005,0.0025339588235254217
Static Model,LR,27,False,1.8433999684930313e-05,0.3922865180002191,0.10127624536846438,0.4197952218430034,0.9982932094359879,0.16318407960199005,0.6842756949628148,0.20559495845969827,0.003701048282700944
Sliding Window,LR,27,True,15.78050753000025,0.31035983200035844,0.29005847953216374,0.4232081911262799,0.9993607145925519,0.344205412907703,0.7650574209231996,0.35005605231121373,0.0025814092570390517
Z-test,LR,27,False,0.43623801800004003,0.30325444000027346,0.22162162162162163,0.48976109215017066,0.9991158243094872,0.30515683147262096,0.7484458841212175,0.32907666189100226,0.002562570524794766
Gama,LR,27,True,17.82365379699968,0.3796580639991589,0.15958815958815958,0.4232081911262799,0.9988878463387888,0.23177570093457942,0.7715990610634806,0.25942493412802686,0.0027032756929250123
Harel,LR,27,False,22.56050623900046,0.35053240599972924,0.16430769230769232,0.45563139931740615,0.9988655220864652,0.2415196743554953,0.7321407028344549,0.27315655367621,0.00274779518638452
Static Model,LR,28,False,1.6723000044294167e-05,0.36369513400040887,0.07749689183588894,0.30210016155088854,0.9981895681527465,0.12335092348284962,0.5808649355745958,0.15233411694419724,0.004124168914356843
Sliding Window,LR,28,True,16.815595834000305,0.29054103500038764,0.12936124530327428,0.3893376413570275,0.9986377487981539,0.19419822723609992,0.8050874789894892,0.22387974886942796,0.002809793932041504
Z-test,LR,28,True,20.024277760000587,0.34024549599962484,0.060843699296917256,0.36348949919224555,0.9973660873012306,0.10423905489923559,0.8088233631704593,0.147901654417422,0.004021366393854373
Gama,LR,28,False,0.3110452880000594,0.3280805580006927,0.123149792776791,0.3360258481421648,0.9987113103630536,0.18024263431542462,0.7352809412145194,0.20288750754695117,0.003006482418078281
Harel,LR,28,False,21.74063909599954,0.3114086519999546,0.10922467458970006,0.31179321486268174,0.9986377487981539,0.16177703269069574,0.6631309358734642,0.18397852314060217,0.0030499194065129946
Static Model,LR,29,False,1.8804000319505576e-05,0.35380261299997073,0.09165354330708661,0.31290322580645163,0.9977228892611897,0.14177831912302072,0.6478622251352144,0.16846069781856973,0.004683055809730801
Sliding Window,LR,29,True,17.321077432000493,0.3302622170003815,0.10050366300366301,0.4720430107526882,0.9971431082981715,0.16572291430728578,0.8554187364398398,0.21688071076012225,0.004066145476797278
Z-test,LR,29,True,17.48456070299926,0.3343226289998711,0.1479553903345725,0.42795698924731185,0.9981746918176553,0.21988950276243097,0.8626310451837998,0.25090300912896824,0.00351683096940383
Gama,LR,29,True,18.173204577999968,0.34645149700008915,0.09850257370145063,0.45268817204301076,0.9971805969223132,0.1617986164488855,0.8660580663214498,0.210230750037154,0.0039654492899198444
Harel,LR,29,False,28.59257545299988,0.369465804000356,0.15973534971644612,0.3634408602150538,0.9984681372549019,0.22193040052527904,0.7328339917538564,0.24027453802157717,0.003334840199731665
