Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
AWE,RF,25,True,27.005063586999768,114.27800731300022,0.14212765957446807,0.6349809885931559,0.9989474416826442,0.23226703755215578,0.9400456816942132,0.30008939248737976,0.002945330757948208
SEA,RF,26,True,2.3918222819997936,163.956962879,0.2315051020408163,0.6759776536312849,0.9989456831881195,0.34489311163895486,0.9050949826298775,0.39520753296131256,0.002662786241491136
AWE,RF,26,True,40.020493032000104,182.25014151100004,0.21298046628859482,0.6294227188081937,0.9988929291199398,0.3182674199623352,0.9004382478431145,0.36572605238013484,0.002967122350697672
SEA,RF,27,True,3.2937669829998413,179.24850626599982,0.18851508120649652,0.5546075085324232,0.9988770224588743,0.2813852813852814,0.8285445459570472,0.3229172101862527,0.002739122550976225
AWE,RF,27,True,37.109264339999754,202.92517317799957,0.1709899417681313,0.5511945392491467,0.9987626952272778,0.26101010101010097,0.8002896390620187,0.30654445341222175,0.003107447565110878
SEA,RF,28,True,5.856031258000257,187.3633565729997,0.1411596958174905,0.4798061389337641,0.9985498835956348,0.2181417554168197,0.8490566087792393,0.25971207904908206,0.0033502914177652265
AWE,RF,28,True,56.631538939000166,199.02661295899998,0.12922107158937415,0.46365105008077545,0.9984565693883083,0.20211267605633804,0.7850949451612388,0.24420991728766953,0.003643584016821326
SEA,RF,29,True,5.044694469000206,204.90843114900053,0.19840695148443158,0.589247311827957,0.9983220608918673,0.29685807150595883,0.8857202056107395,0.34129352423636666,0.0037909944418245832
AWE,RF,29,True,47.11272475599981,202.7324054139999,0.1862947658402204,0.5817204301075268,0.9982212294200381,0.2822117892540428,0.8665568929394278,0.3285431655807079,0.003736209539024636
SEA,RF,30,True,6.354399906999788,180.146066882,0.1292817679558011,0.5835411471321695,0.9977449124681887,0.21166892808683854,0.8451254094046272,0.27395537847831936,0.00403735979518526
AWE,RF,30,True,62.97482290700009,213.77313424900058,0.13062812673707616,0.5860349127182045,0.9977617318244214,0.21363636363636368,0.8247941344403962,0.2759754685346402,0.00397134839025753
SEA,RF,31,True,4.529856899999686,193.23723500899996,0.1475333177460837,0.6241345202769535,0.9976081870580701,0.2386535552193646,0.8716437660427536,0.30268813806978373,0.004147463482372289
AWE,RF,31,True,35.47420806300033,213.9750727589999,0.1485576923076923,0.6112759643916914,0.997662249397294,0.23902533359118158,0.8724174945080424,0.3005900407590188,0.003915288438843686
SEA,RF,32,True,6.282039012000496,256.5721946630001,0.13800229621125143,0.5938735177865613,0.9976482518860568,0.22396124464318987,0.8667014039882823,0.28552680293852567,0.0044575719256438025
AWE,RF,32,True,62.97410531100013,287.9051998060004,0.1365798414496036,0.5958498023715415,0.9976166317433484,0.22222222222222224,0.8443893061556486,0.2845162109927783,0.004080425445391338
SEA,RF,33,True,7.834181596000235,264.236331737,0.12276360867910163,0.5375,0.9971678332992384,0.1998760458630307,0.8719517825844607,0.25595235384052,0.004940400193809276
AWE,RF,33,True,64.33771690899994,309.9078113579999,0.1363441780821918,0.5308333333333334,0.9974782528098176,0.21696185286103542,0.8496391425132769,0.26816126987997724,0.004088916853872214
SEA,RF,34,True,11.012592623999808,289.8721629819993,0.13608332191311498,0.5967548076923077,0.9963265712400284,0.2216270505523937,0.9095918938881473,0.28380566961368314,0.005459420776630086
AWE,RF,34,True,103.73254291299963,318.8545974179997,0.14810876500075953,0.5859375,0.9966836443151913,0.23644961804292472,0.898583866587084,0.2934831815613015,0.004642689433480997
SEA,RF,35,True,12.568444741000349,283.35993750800117,0.11720180686118911,0.6114649681528662,0.99574006635739,0.1967011576682717,0.8714336161637143,0.2664615076900896,0.005928590103059713
AWE,RF,35,True,89.99786434999987,319.42452507099915,0.1246294625596082,0.6159235668789809,0.9959823735126768,0.207310537035052,0.8567792658022172,0.27586323967271426,0.004824608008534482
SEA,RF,36,True,14.186400443999446,191.36929680600042,0.1216612097191108,0.6406533575317604,0.9952970608556729,0.20448950036205651,0.890843122961169,0.2778388721720657,0.00657477028054991
AWE,RF,36,True,133.90342198100006,214.8634164140003,0.12431476569407604,0.6379310344827587,0.9954186369267624,0.20808050910167233,0.8915330093621308,0.28028406568983916,0.005295587838996554
SEA,RF,-1,False,0,0,0.14445182247267638,0.6026956196181206,0.9979925296396303,0.2330476576524408,0.8904540491091155,0.2944118544889585,0.003783521641117424
AWE,RF,-1,False,0,0,0.14552027606857895,0.5967802321228004,0.9980226163070419,0.23398508601961132,0.874586287975094,0.29404722992839355,0.0035466676432135574
SEA,RF,19,True,6.95663664300082,142.9162951470007,0.19323144104803494,0.5822368421052632,0.9992837416805272,0.29016393442622956,0.8403350331112217,0.33515248379834134,0.0019296073103887788
AWE,RF,19,True,22.80845391600087,148.91315350100012,0.15301003344481606,0.6019736842105263,0.99906208206203,0.244,0.8476411941967527,0.3031823931646693,0.002136709680073805
SEA,RF,20,True,2.2346480539999902,130.8955379830004,0.19182083739045763,0.696113074204947,0.9992849716018197,0.3007633587786259,0.9156216902148033,0.3651820917889975,0.0020083727957237044
AWE,RF,20,True,14.51123731899861,129.29096820900122,0.15826771653543306,0.7102473498233216,0.9991015309101469,0.25885383129426914,0.9081507185212203,0.3350099626091362,0.0021309559907744563
SEA,RF,21,True,2.1844447250005032,117.72071924199918,0.1926514399205561,0.5756676557863502,0.9992413192157336,0.28869047619047616,0.8580084498048465,0.33273647708350557,0.002206707541679064
AWE,RF,21,True,18.39411230800033,126.77915594399929,0.15313935681470137,0.5934718100890207,0.9990135562606243,0.24345709068776625,0.8654894077816819,0.3011394133515641,0.002151272273179861
SEA,RF,22,True,2.551387581999734,138.70461529299973,0.2350230414746544,0.6818181818181818,0.9992875364677725,0.34955448937628514,0.9307098250759612,0.40004447999628523,0.002017694178515297
AWE,RF,22,True,29.27304855500006,144.3138678409996,0.1911976911976912,0.7085561497326203,0.9990765751900529,0.30113636363636365,0.9333754526377682,0.36777081197127603,0.0022419836337457086
SEA,RF,23,True,3.0757264999992913,141.66673483700106,0.23316062176165803,0.7049608355091384,0.9992412361256501,0.3504218040233615,0.8793281648109478,0.40515643901686144,0.0022118922761758804
AWE,RF,23,True,29.298415036000733,149.26638948900109,0.18181818181818182,0.7049608355091384,0.9989933682066566,0.28907922912205564,0.8815186490216695,0.35769655592273264,0.0024210497317132314
SEA,RF,24,True,2.5252340940005524,134.0918596600004,0.19131161236424393,0.6058201058201058,0.9992065555418224,0.29079365079365077,0.931066597633613,0.3401539908796172,0.0020291144171998895
AWE,RF,24,True,20.612644233999163,150.44857701799992,0.1479328165374677,0.6058201058201058,0.9989572278741229,0.23779854620976118,0.9049876640653446,0.29902833155828756,0.0023368353583789747
SEA,RF,25,True,2.8075247579999996,103.2840970920006,0.1627450980392157,0.6311787072243346,0.9990933125364081,0.2587685113016368,0.9457337584286394,0.3202036010772368,0.0023938022517898004
AWE,RF,25,True,26.087261964999925,113.93022912900051,0.14346712211784798,0.6387832699619772,0.9989531621082819,0.23430962343096234,0.9325580635571051,0.3024059122510164,0.0025997085877951433
SEA,RF,26,True,2.5118640620003134,138.84450303500125,0.252356780275562,0.6480446927374302,0.9990672469104466,0.3632567849686848,0.9127740751273035,0.4040369315903834,0.0026072513203775865
AWE,RF,26,True,26.144754785998884,143.40561990900096,0.21744397334948515,0.6685288640595903,0.9988761089822593,0.3281535648994516,0.9018386536290303,0.38086970525675223,0.0027716865203382653
SEA,RF,27,True,3.1345491880001646,148.89913791799881,0.2023884349465745,0.5494880546075085,0.9989629370056954,0.2958199356913183,0.8195209485998318,0.3330737558327028,0.0027672683841283943
AWE,RF,27,True,25.437866554999346,166.45534160700117,0.1705020920502092,0.5563139931740614,0.9987511948548686,0.2610088070456365,0.8111934256889444,0.3075254555932186,0.0029184115518914836
