Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
SEA,NN,19,True,2.2530458939995697,24.859752841000045,0.12148823082763857,0.5263157894736842,0.9989239583445335,0.19740900678593462,0.8355190932764641,0.2525118789536278,0.00410929813992862
AWE,NN,19,True,23.053072592999797,26.490453549999984,0.14590747330960854,0.5394736842105263,0.9990902030584065,0.22969187675070027,0.8309940337579497,0.2802408407803101,0.002406562269565498
SEA,NN,20,True,1.5826501970000209,26.13908447699987,0.13590116279069767,0.6607773851590106,0.9989969306859589,0.2254370102471368,0.920328220197223,0.2993739339564155,0.00386441390483989
AWE,NN,20,True,15.906089324000277,27.533358253000188,0.17552182163187854,0.6537102473498233,0.9992451610687333,0.27673896783844426,0.9191230047175544,0.3384838643289225,0.0021629298087982407
SEA,NN,21,True,1.7242628779999905,26.31100683600016,0.1442979053529868,0.5519287833827893,0.9990048266700103,0.22878228782287824,0.8715646269752229,0.2818682699600602,0.0041428928342568646
AWE,NN,21,True,17.082914861000063,27.463698083000054,0.16419213973799127,0.5578635014836796,0.9991222793437252,0.25371120107962214,0.8551351373887984,0.3023344729648506,0.0022995290041509147
SEA,NN,22,True,3.141658294000081,27.923306541999864,0.18688024408848208,0.6550802139037433,0.999102851505783,0.2908011869436202,0.9147534913823693,0.34958335240518823,0.004778551828120883
AWE,NN,22,True,34.42143206799983,29.312757206999777,0.20460358056265984,0.6417112299465241,0.9991989477461678,0.3102779573367809,0.9238820357537937,0.3620614826415401,0.0026859020385437866
SEA,NN,23,True,1.4880442160001621,27.82634082000004,0.16941331575477916,0.6710182767624021,0.9989494038662847,0.27052631578947367,0.8777865943601243,0.3368286050048336,0.0060212086235849095
AWE,NN,23,True,16.515289821999886,29.54374959200004,0.20580912863070538,0.6475195822454308,0.9991722575916183,0.3123425692695214,0.8701688403389153,0.3647599948683084,0.003131551594803767
SEA,NN,24,True,1.7772543360001691,28.426957557999685,0.16432272390821615,0.5873015873015873,0.9990872192222398,0.2567958357432042,0.9130609144254797,0.31033872746779945,0.00602046013337995
AWE,NN,24,True,18.14451593900003,31.848715997,0.19095477386934673,0.6031746031746031,0.999207265877058,0.2900763358778626,0.9111473362838284,0.33909254621017787,0.003162801103129483
SEA,NN,25,True,4.066361395000058,20.33122266400005,0.09716599190283401,0.6387832699619772,0.9984211625239662,0.1686746987951807,0.9182067602583656,0.2487278590340618,0.01411048714563731
AWE,NN,25,True,40.474837478000154,22.79721567300021,0.12895927601809956,0.6501901140684411,0.9988111048716098,0.2152297042164884,0.9126783335810509,0.2892213640734956,0.012020062623960168
SEA,NN,26,True,1.359094783999808,24.636859576000006,0.21662303664921467,0.6163873370577281,0.9989273339470135,0.3205811138014528,0.8827940023581481,0.36500454789333736,0.01357497070941902
AWE,NN,26,True,15.067049618000055,27.464658301000327,0.176566757493188,0.6033519553072626,0.9986819128472212,0.2731871838111299,0.8865071534751946,0.32592887704046347,0.011087766689315317
SEA,NN,27,True,2.8833356360000835,28.40687355299997,0.15376782077393075,0.515358361774744,0.9986835456054033,0.23686274509803923,0.7956384400778601,0.2810225076483617,0.010388920900707567
AWE,NN,27,True,29.673403865000182,32.54573136099998,0.1410377358490566,0.5102389078498294,0.9985739538212693,0.22099039172209906,0.8210304467722208,0.2677501835112599,0.007259529694473399
SEA,NN,28,True,4.340364271999988,27.728754367999954,0.1373597006948156,0.41518578352180935,0.998654095812576,0.20642570281124498,0.7786466050285072,0.23827819096254124,0.017157494119123522
AWE,NN,28,True,42.594846293000046,30.498168555999655,0.09839527027027027,0.3764135702746365,0.998282882360073,0.1560093739537998,0.7911942136495235,0.19182134023008127,0.013518918651995004
SEA,NN,29,True,2.677179489000082,30.187064790000022,0.19309196837286724,0.4989247311827957,0.9984455148092992,0.2784278427842784,0.8275575620208016,0.30975164476922057,0.015191770828496085
AWE,NN,29,True,26.903829819000293,30.00001382099981,0.15151515151515152,0.4731182795698925,0.998090665591131,0.2295252999478352,0.8237848928836271,0.2670084589734814,0.010232930311546295
SEA,NN,30,True,2.2763418890003777,27.54093968999996,0.14614773629864972,0.45885286783042395,0.9983284147497992,0.22168674698795182,0.807182689733096,0.258318199082404,0.011066917095689114
AWE,NN,30,True,20.53455079599962,33.83321014199964,0.12491760052735662,0.47256857855361595,0.9980088469813784,0.1976016684045881,0.8186040378537629,0.24225684267811864,0.0055880774376530825
SEA,NN,31,True,2.2257039969999823,30.754248881999956,0.17264360520469693,0.5380811078140455,0.9981737622991822,0.26141278231619414,0.8440374205127522,0.30410454928389546,0.010369521177180265
AWE,NN,31,True,19.34470741899986,37.59386606599992,0.13915275994865212,0.5361028684470821,0.9977293817525941,0.22095393395841825,0.8421639528729058,0.2723484399992963,0.0060050500677367655
SEA,NN,32,True,6.213244230999862,30.9338920780001,0.14540588760035683,0.48320158102766797,0.9980818995574874,0.22354285714285718,0.8181670011639663,0.26435160565318766,0.014418627967870674
AWE,NN,32,True,61.330656543999794,40.44989213900044,0.11189969245327655,0.4673913043478261,0.9975759772741517,0.1805688108417637,0.836926169211208,0.2278632818338259,0.008355132775857487
