Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Harel,LR,21,False,4.1945349509769585,0.01270720100728795,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.632156761087254,0.10156425924825087,0.024985598323341452
Static Model,LR,22,False,1.5336001524701715e-05,0.015404093021061271,0.11494252873563218,0.03717472118959108,0.9839180586799406,0.056179775280898875,0.6232978109020854,0.058545107614406865,0.028046039555063795
Sliding Window,LR,22,True,0.7697386459913105,0.017190087004564703,0.11827956989247312,0.040892193308550186,0.983726606997559,0.06077348066298342,0.6286992668879654,0.06251826885832613,0.02199703632522021
Z-test,LR,22,True,0.7963208970031701,0.015601134015014395,0.1111111111111111,0.03717472118959108,0.9837744699181544,0.055710306406685235,0.6275869452992291,0.0573148408283739,0.02184239517793479
Gama,LR,22,False,0.03934082301566377,0.0140134830144234,0.12987012987012986,0.03717472118959108,0.9843966878858948,0.057803468208092484,0.6344936674636111,0.06311785838999838,0.02915503116407093
Harel,LR,22,False,1.6218935849901754,0.015172346000326797,0.13513513513513514,0.03717472118959108,0.9845402766476811,0.05830903790087464,0.6339835604961628,0.06465596034148334,0.029050594244526627
Static Model,LR,23,False,1.529700239188969e-05,0.021844039991265163,0.06796116504854369,0.027450980392156862,0.9858009658645313,0.03910614525139665,0.6672712936334221,0.036775062823835615,0.025621475491190943
Sliding Window,LR,23,True,0.5898721170087811,0.00902124698041007,0.08695652173913043,0.023529411764705882,0.9871218062492261,0.037037037037037035,0.6743723887018516,0.04002593069091272,0.017861642507050052
Z-test,LR,23,True,0.4506314029858913,0.009135465981671587,0.08333333333333333,0.023529411764705882,0.986997977463161,0.03669724770642202,0.6761924860049142,0.03895099591137969,0.017897014920983504
Gama,LR,23,True,0.46055923198582605,0.0089347270259168,0.0821917808219178,0.023529411764705882,0.9869567012011392,0.036585365853658534,0.6764115324087252,0.0386064175010774,0.017888343341644165
Harel,LR,23,True,1.893393186997855,0.016524202015716583,0.09230769230769231,0.023529411764705882,0.9872869112973129,0.0375,0.6740491357564217,0.04156489461310228,0.01783732258774221
Static Model,LR,24,False,2.3261993192136288e-05,0.0194105560076423,0.06756756756756757,0.01773049645390071,0.9858723612755707,0.028089887640449437,0.6807499203889065,0.028924319116435827,0.025842004517806636
Sliding Window,LR,24,True,0.9586281730153132,0.019228678022045642,0.08450704225352113,0.02127659574468085,0.9860765179045363,0.03399433427762039,0.664849453737532,0.03689170836937725,0.019961749025763035
Z-test,LR,24,False,0.02985575597267598,0.019393547991057858,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.6891560315913225,0.03572484488223878,0.018260446685750383
Gama,LR,24,False,0.019528272008756176,0.01624522398924455,0.08928571428571429,0.01773049645390071,0.9866073251398473,0.02958579881656805,0.6863938855164643,0.03489800736060594,0.018257911015476913
Harel,LR,24,False,3.2670965249999426,0.01608087497879751,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.6865008148601905,0.03572484488223878,0.01821730763379237
Static Model,LR,25,False,1.632998464629054e-05,0.01365568200708367,0.11842105263157894,0.03383458646616541,0.9838145668897992,0.05263157894736841,0.7179868717967457,0.05668078738525587,0.026967812207777678
Sliding Window,LR,25,True,0.9090700509841554,0.01377675699768588,0.15254237288135594,0.03383458646616541,0.98466380257768,0.055384615384615386,0.7236240662409364,0.06612103752067056,0.019553436343993896
Z-test,LR,25,False,0.032755435997387394,0.01396434399066493,0.140625,0.03383458646616541,0.9844140273753622,0.05454545454545455,0.7213595196983954,0.06298016673093251,0.01973703019799862
Gama,LR,25,False,0.03807259802124463,0.013954463007394224,0.140625,0.03383458646616541,0.9844140273753622,0.05454545454545455,0.7184381442671076,0.06298016673093251,0.019751863553354405
Harel,LR,25,False,1.754392328002723,0.0075259479926899076,0.14285714285714285,0.03383458646616541,0.9844639824158258,0.054711246200607896,0.7187301105132211,0.06357995057111615,0.01970627996970135
Static Model,LR,26,False,1.2064003385603428e-05,0.010183229023823515,0.12048192771084337,0.028011204481792718,0.9838907640380484,0.04545454545454545,0.746109666888338,0.051929969810064744,0.026285806401295603
Sliding Window,LR,26,True,0.6705559850088321,0.009747677017003298,0.12121212121212122,0.022408963585434174,0.9843893832463946,0.037825059101654845,0.7491502142369684,0.0466088592182323,0.019377379960725347
Z-test,LR,26,True,0.7420834900112823,0.010512445995118469,0.11764705882352941,0.022408963585434174,0.9843126725989567,0.03764705882352941,0.7533093579644574,0.04574287191268787,0.01945993147996908
Gama,LR,26,False,0.031753431976540014,0.0097715109877754,0.12698412698412698,0.022408963585434174,0.9845044492175514,0.0380952380952381,0.7452685137831139,0.047979077375502485,0.01935173028856202
Harel,LR,26,False,2.426684013014892,0.021339255006751046,0.13333333333333333,0.022408963585434174,0.9846195151887082,0.03836930455635491,0.7446844341469818,0.04944403263405815,0.019315202614213094
Static Model,LR,27,False,1.4275021385401487e-05,0.014661456982139498,0.12244897959183673,0.027777777777777776,0.9881521026505573,0.04528301886792453,0.6359678286953809,0.053837892967780306,0.0237562434364234
Sliding Window,LR,27,True,0.7586510900000576,0.016493937000632286,0.18181818181818182,0.027777777777777776,0.9889013767912335,0.04819277108433734,0.6466380101835206,0.06750740840849655,0.016558034544720903
Z-test,LR,27,False,0.04004834598163143,0.017826233990490437,0.13953488372093023,0.027777777777777776,0.9884330804533109,0.04633204633204634,0.6594515143869388,0.058096913507947406,0.01670706128694443
Gama,LR,27,False,0.09535979299107566,0.0188756050192751,0.17142857142857143,0.027777777777777776,0.9888077175236489,0.047808764940239036,0.6493956819910078,0.06531928000293387,0.01646082017334461
Harel,LR,27,False,2.0865582300175447,0.007919714000308886,0.17142857142857143,0.027777777777777776,0.9888077175236489,0.047808764940239036,0.6493245007236397,0.06531928000293387,0.01643186277364718
Static Model,LR,28,False,1.5756988432258368e-05,0.016669885982992128,0.14634146341463414,0.04316546762589928,0.9919265702340333,0.06666666666666667,0.6768515521400006,0.07618077151547245,0.021265634189602308
Sliding Window,LR,28,True,1.001897485984955,1.6186498969909735,0.16666666666666666,0.02877697841726619,0.9925512999183046,0.04907975460122699,0.6967855613912354,0.06674035395604011,0.013775490035039995
Z-test,LR,28,True,1.002546256990172,0.013539305015001446,0.2857142857142857,0.02877697841726619,0.9930318612138979,0.052287581699346414,0.6930763661929673,0.08888244748599383,0.013686505116261339
Gama,LR,28,False,0.09483453500433825,0.013908946013543755,0.12121212121212122,0.02877697841726619,0.9921187947522706,0.04651162790697675,0.6848866915176132,0.05603735503342873,0.01362588898329652
Harel,LR,28,False,2.3246277360012755,0.010832383995875716,0.125,0.02877697841726619,0.99216685088183,0.046783625730994156,0.6811089299822841,0.057005404113099886,0.013595903609281194
Static Model,LR,-1,False,0,0,0.13885898815931108,0.029398359161349134,0.9848524770796031,0.04852360353582847,0.691505421653288,0.05831195157584503,0.026327215897565804
Sliding Window,LR,-1,False,0,0,0.15676359039190899,0.028258887876025523,0.9852357312669545,0.04788569221857502,0.6268029557305854,0.061457123983527484,0.022620686166777544
Z-test,LR,-1,False,0,0,0.1564039408866995,0.02894257064721969,0.9851908186668743,0.048846153846153845,0.6410304046260411,0.062113616768796134,0.022027629479435092
Gama,LR,-1,False,0,0,0.15661103979460847,0.02780309936189608,0.985259684653664,0.047222759821946965,0.6545917616584929,0.06092329317303606,0.023488950816081326
Harel,LR,-1,False,0,0,0.16042780748663102,0.027347310847766638,0.9853405273338084,0.04672897196261683,0.6497995003620625,0.06128407957884613,0.02391127159181721
Static Model,LR,15,False,8.217226784996456,1.1309370899980422,0.225,0.028037383177570093,0.9822729856840147,0.04986149584487535,0.6839677812071667,0.0742639568888158,0.028466982577916907
Sliding Window,LR,15,False,2.000502520997543,0.007590269000502303,0.23684210526315788,0.028037383177570093,0.9823763501989767,0.05013927576601672,0.6860868096008047,0.07649251010122728,0.028351149334863407
Z-test,LR,15,False,4.5858667620050255,0.19334080899716355,0.21951219512195122,0.028037383177570093,0.9822213034265337,0.049723756906077346,0.6824812033029535,0.07320862702432554,0.028469397027276525
Gama,LR,15,False,2.3907020759943407,0.028588588000275195,0.25,0.028037383177570093,0.9824797147139387,0.05042016806722689,0.6848785557535476,0.07889605122031586,0.02830175943587021
Harel,LR,15,False,2.8949472550011706,0.0151548589929007,0.21951219512195122,0.028037383177570093,0.9822213034265337,0.049723756906077346,0.6868305897130118,0.07320862702432554,0.02849407538782555
Static Model,LR,16,False,2.6666995836421847e-05,0.017121535987826064,0.1794871794871795,0.03349282296650718,0.9809174311926605,0.05645161290322581,0.6640609757574037,0.07089012376357941,0.028997437693157883
Sliding Window,LR,16,True,2.0124197409895714,0.016506549989571795,0.16470588235294117,0.03349282296650718,0.9806320081549439,0.055666003976143144,0.66815139163256,0.06727861544789734,0.028799497177491945
Z-test,LR,16,True,2.6098772450059187,0.009287001012125984,0.1686746987951807,0.03349282296650718,0.9807135575942916,0.05588822355289421,0.6632130813123231,0.06826649143215581,0.028717169549678748
Gama,LR,16,False,0.008918965002521873,0.009063172998139635,0.18840579710144928,0.03110047846889952,0.9812028542303771,0.053388090349075976,0.6652083722431275,0.07032270300828505,0.028771588666775236
Harel,LR,16,False,2.1936768910090905,0.022416482999688014,0.1794871794871795,0.03349282296650718,0.9809174311926605,0.05645161290322581,0.6652539227522908,0.07089012376357941,0.02899979566387428
Static Model,LR,17,False,1.2254982721060514e-05,0.009352727996883914,0.24528301886792453,0.027139874739039668,0.978297233540639,0.048872180451127824,0.6843653905436642,0.07562217365195015,0.03127832408124322
Sliding Window,LR,17,True,2.726275697001256,0.7740716190019157,0.25,0.027139874739039668,0.9783401243834441,0.048964218455743884,0.700048334114066,0.07647588738622063,0.03307399145969661
Z-test,LR,17,False,0.020117001025937498,0.008201722986996174,0.25925925925925924,0.029227557411273485,0.9783401243834441,0.052532833020637895,0.682067714567081,0.08108102267102878,0.031084390029719588
Gama,LR,17,False,0.02025512300315313,0.008730534027563408,0.26,0.027139874739039668,0.9784259060690542,0.04914933837429112,0.6862858647902754,0.07825562219230235,0.03112217873637143
Harel,LR,17,False,2.0154362880275585,0.009082428994588554,0.25,0.027139874739039668,0.9783401243834441,0.048964218455743884,0.6852107575812428,0.07647588738622063,0.03126387709203069
Static Model,LR,18,False,1.29429972730577e-05,0.01700204799999483,0.24691358024691357,0.06451612903225806,0.991971270414932,0.10230179028132992,0.751007767261572,0.12314020383878324,0.020120709133710814
Sliding Window,LR,18,True,2.6619047339772806,0.016253723006229848,0.2833333333333333,0.054838709677419356,0.992314378516858,0.0918918918918919,0.754824961654162,0.12204743238981089,0.02226754157230524
Z-test,LR,18,False,0.08012736000819132,0.016530221997527406,0.25301204819277107,0.06774193548387097,0.991971270414932,0.10687022900763359,0.7456159411673781,0.12782387618527255,0.019476890954786906
Gama,LR,18,False,0.03128779900725931,0.016250043001491576,0.25675675675675674,0.06129032258064516,0.9920856397822407,0.09895833333333331,0.751975999667075,0.12252008508199087,0.020043637251601083
Harel,LR,18,True,4.389206102991011,0.03471455900580622,0.26153846153846155,0.054838709677419356,0.9922000091495494,0.09066666666666666,0.7589696562548305,0.11701525223928137,0.022310789018998564
Static Model,LR,19,False,1.270000939257443e-05,0.012047942989738658,0.1509433962264151,0.010914051841746248,0.9697695418318872,0.020356234096692113,0.7413522363758271,0.033367816641211974,0.03693030691612857
Sliding Window,LR,19,True,1.4132708480174188,0.010075725993374363,0.1951219512195122,0.010914051841746248,0.9702406658552865,0.020671834625323,0.7264616675253244,0.03995194547595542,0.031304464390453646
Z-test,LR,19,True,0.9467979579931125,0.010249026003293693,0.1702127659574468,0.010914051841746248,0.9700051038435868,0.020512820512820513,0.7285743403970473,0.036374364639195356,0.03137430214035603
Gama,LR,19,False,0.05122214800212532,0.00947841300512664,0.1702127659574468,0.010914051841746248,0.9700051038435868,0.020512820512820513,0.7436031658162261,0.036374364639195356,0.03683979766851162
Harel,LR,19,False,2.7463639019988477,0.010297694010660052,0.1951219512195122,0.010914051841746248,0.9702406658552865,0.020671834625323,0.7338315091959093,0.03995194547595542,0.038811863453875994
Static Model,LR,20,False,2.6758003514260054e-05,0.008249479986261576,0.06666666666666667,0.019801980198019802,0.9881640260950606,0.030534351145038167,0.5306405323004781,0.03139539334528399,0.025048591589892484
Sliding Window,LR,20,True,2.6185125250194687,0.013968593993922696,0.08,0.019801980198019802,0.9886300093196645,0.031746031746031744,0.5373469184344344,0.03532604996694436,0.026094631643412556
Z-test,LR,20,True,2.8098077210015617,0.22384071399574168,0.08,0.019801980198019802,0.9886300093196645,0.031746031746031744,0.5604552834623004,0.03532604996694436,0.026112676304111546
Gama,LR,20,True,3.1195709430030547,0.011707677011145279,0.09523809523809523,0.019801980198019802,0.9890027958993476,0.03278688524590164,0.5425763998923178,0.03935890580369906,0.025860023436079363
Harel,LR,20,True,7.402143840008648,0.008234292006818578,0.0784313725490196,0.019801980198019802,0.9885834109972041,0.03162055335968379,0.5368259730291404,0.034885529303125204,0.026216774444229547
Static Model,LR,21,False,1.2263015378266573e-05,0.007587951986351982,0.16363636363636364,0.06382978723404255,0.9902625820568928,0.09183673469387756,0.6410224980538388,0.09790790703849861,0.023940051765234272
Sliding Window,LR,21,True,1.167182094999589,0.006869285978609696,0.2,0.05673758865248227,0.9909737417943107,0.08839779005524862,0.6256299365146765,0.10292637590500478,0.015357489999045881
Z-test,LR,21,True,1.1625819639884867,0.007457012019585818,0.2,0.05673758865248227,0.9909737417943107,0.08839779005524862,0.6274116857255574,0.10292637590500478,0.015287113494386623
Gama,LR,21,False,0.009850307018496096,0.007214408979052678,0.22580645161290322,0.04964539007092199,0.9913566739606127,0.08139534883720931,0.6324234174317397,0.10274559440895477,0.024660303022938975
Harel,LR,21,False,3.0106814980099443,0.0069985719746910036,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.6338008812171103,0.10156425924825087,0.025042700328929978
Static Model,LR,22,False,4.214199725538492e-05,0.008278914989205077,0.12790697674418605,0.040892193308550186,0.9840616474417269,0.0619718309859155,0.6257886830516148,0.06559954314865316,0.028066273069962903
Sliding Window,LR,22,True,3.8171808479819447,0.009040848992299289,0.1111111111111111,0.040892193308550186,0.9834394294739865,0.059782608695652176,0.6270618775973997,0.060125319605042665,0.022393473697310158
Z-test,LR,22,True,0.45748134498717263,0.007899485004600137,0.11578947368421053,0.040892193308550186,0.9836308811563682,0.06043956043956044,0.6296131334338887,0.061697157694813695,0.022111726351988364
Gama,LR,22,False,0.018822398007614538,0.008305544994072989,0.125,0.02973977695167286,0.9848274541712535,0.04804804804804805,0.6327681360150661,0.055131011503708666,0.028713049965131136
Harel,LR,22,False,1.098767383984523,0.007615778973558918,0.12987012987012986,0.03717472118959108,0.9843966878858948,0.057803468208092484,0.6334348800689853,0.06311785838999838,0.029097122969729782
Static Model,LR,23,False,1.32600252982229e-05,0.015061040001455694,0.06542056074766354,0.027450980392156862,0.9856358608164445,0.03867403314917127,0.6671235722722262,0.03582732162688326,0.0256609169441841
Sliding Window,LR,23,True,1.910139859013725,0.01769945799605921,0.08450704225352113,0.023529411764705882,0.9870392537251826,0.03680981595092025,0.6744257188942655,0.0393022823440953,0.01788967303258647
Z-test,LR,23,True,1.3662779940059409,0.008972339011961594,0.08571428571428572,0.023529411764705882,0.9870805299872044,0.03692307692307692,0.6753488547095794,0.03966051170533782,0.017886022865150134
Gama,LR,23,True,0.506094803015003,0.009212617005687207,0.09230769230769231,0.023529411764705882,0.9872869112973129,0.0375,0.673822727822983,0.04156489461310228,0.017812288118675582
Harel,LR,23,True,1.9695163129945286,0.021734042005846277,0.09090909090909091,0.023529411764705882,0.9872456350352912,0.037383177570093455,0.6743759876718918,0.04116798590628529,0.017839861119273707
Static Model,LR,24,False,1.5236000763252378e-05,0.019700852979440242,0.06578947368421052,0.01773049645390071,0.9857906986239843,0.02793296089385475,0.6796612917826411,0.028383903487440208,0.025906556962042554
Sliding Window,LR,24,True,0.6334943000110798,0.0165819609828759,0.08235294117647059,0.024822695035460994,0.9855865419950186,0.038147138964577665,0.657675080687711,0.03918538332592437,0.020273806425753983
Z-test,LR,24,True,0.980045598000288,0.018160010979045182,0.08333333333333333,0.024822695035460994,0.9856273733208117,0.03825136612021858,0.6568357585787361,0.03949250912584372,0.02019700880835544
Gama,LR,24,False,0.03499903602642007,0.017210412013810128,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.6862892998295869,0.03572484488223878,0.018189173885951718
Harel,LR,24,False,9.424000271013938,0.009568815003149211,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.688456010586298,0.03572484488223878,0.018216603346646397
Static Model,LR,25,False,1.5830009942874312e-05,0.00900543699390255,0.12987012987012986,0.03759398496240601,0.9838645219302627,0.05830903790087463,0.7159328302530323,0.06326711885656787,0.026987975781046128
Sliding Window,LR,25,True,1.7184082540043164,0.007709087018156424,0.15517241379310345,0.03383458646616541,0.9847137576181437,0.05555555555555555,0.7224109027124311,0.06679479508901608,0.019529727455004108
Z-test,LR,25,False,0.018024007993517444,0.007312178990105167,0.13414634146341464,0.041353383458646614,0.983714656808872,0.0632183908045977,0.6831721809079199,0.06769221505337228,0.021578983771677034
Gama,LR,25,False,0.021748831000877544,0.0075749300012830645,0.14285714285714285,0.03383458646616541,0.9844639824158258,0.054711246200607896,0.7199428933816924,0.06357995057111615,0.019678702724608102
Harel,LR,25,False,2.5597723810060415,0.008364581997739151,0.140625,0.03383458646616541,0.9844140273753622,0.05454545454545455,0.7200327291497273,0.06298016673093251,0.019698070023176313
Static Model,LR,26,False,1.1374009773135185e-05,19.345215993002057,0.12048192771084337,0.028011204481792718,0.9838907640380484,0.04545454545454545,0.7415079428621536,0.051929969810064744,0.026335845074928945
Sliding Window,LR,26,True,1.8535588349914178,0.009402324008988217,0.12121212121212122,0.022408963585434174,0.9843893832463946,0.037825059101654845,0.7535414865926926,0.0466088592182323,0.01966298824694658
Z-test,LR,26,False,0.015531106007983908,0.009044041013112292,0.12941176470588237,0.03081232492997199,0.9838907640380484,0.049773755656108594,0.6958444509439008,0.05694855573389218,0.02121392118360567
Gama,LR,26,False,0.030735074018593878,0.009449472010601312,0.13559322033898305,0.022408963585434174,0.9846578705124271,0.038461538461538464,0.7448565426559501,0.04995543941359702,0.019297866226089134
Harel,LR,26,False,1.5872827809944283,0.009547373978421092,0.13114754098360656,0.022408963585434174,0.9845811598649893,0.03827751196172249,0.7441043848999835,0.04894448154812525,0.01930904693113434
Static Model,LR,27,False,1.1290016118437052e-05,15.592412009980762,0.125,0.027777777777777776,0.9881989322843495,0.04545454545454545,0.6354413063361404,0.05449449627611227,0.02383690212443727
Sliding Window,LR,27,True,1.881661321996944,0.009102981013711542,0.14285714285714285,0.027777777777777776,0.9884799100871031,0.046511627906976744,0.6480079758062538,0.05888994170040639,0.016707359004726623
Z-test,LR,27,False,0.04836939700180665,0.007904921018052846,0.10909090909090909,0.027777777777777776,0.9878711248478037,0.04428044280442804,0.6438254740453389,0.05026327377758461,0.01822875027900457
Gama,LR,27,False,0.04375000699656084,0.007874561008065939,0.17142857142857143,0.027777777777777776,0.9888077175236489,0.047808764940239036,0.6527479911551253,0.06531928000293387,0.01640258058812157
Harel,LR,27,False,2.121820619009668,0.007957495981827378,0.17142857142857143,0.027777777777777776,0.9888077175236489,0.047808764940239036,0.6610120267869346,0.06531928000293387,0.016421149695474393
Static Model,LR,28,False,1.5460012946277857e-05,7.190797233983176,0.16279069767441862,0.050359712230215826,0.9919265702340333,0.07692307692307693,0.683321499549272,0.08720965936179294,0.02138611827683504
Sliding Window,LR,28,True,0.47169117600424215,0.007859631994506344,0.16666666666666666,0.02877697841726619,0.9925512999183046,0.04907975460122699,0.6997085060543728,0.06674035395604011,0.013768699456464088
Z-test,LR,28,True,0.6506009909790009,0.007715407002251595,0.18181818181818182,0.02877697841726619,0.9926474121774232,0.04968944099378882,0.695789435215253,0.06994719961827178,0.013602792250112534
Gama,LR,28,False,0.053276341990567744,0.007810283015714958,0.125,0.02877697841726619,0.99216685088183,0.046783625730994156,0.6796109121411145,0.057005404113099886,0.01356533966031818
Harel,LR,28,False,1.3984265410108492,0.007883483020123094,0.125,0.02877697841726619,0.99216685088183,0.046783625730994156,0.6784880948651819,0.057005404113099886,0.013588763107519407
Static Model,LR,-1,False,0,0,0.14148936170212767,0.030309936189608023,0.9848434945595871,0.049924924924924924,0.6903474868633301,0.05988437808569678,0.0263790965447723
Sliding Window,LR,-1,False,0,0,0.15289765721331688,0.028258887876025523,0.9851758478001809,0.04770148105404885,0.6264752743311847,0.06055603293227209,0.022702586808496378
Z-test,LR,-1,False,0,0,0.15039281705948374,0.030537830446672742,0.9849961973998599,0.05076719075582496,0.6322099228470415,0.06234243086598275,0.022509153611733366
Gama,LR,-1,False,0,0,0.1650485436893204,0.027119416590701915,0.9854153816672755,0.046584458798199266,0.6550535435688013,0.06205291248831503,0.023371688976247675
Harel,LR,-1,False,0,0,0.15963060686015831,0.027575205104831357,0.9853165739470989,0.04702681694520015,0.6493265192088016,0.061359384443680665,0.023933218901642725
Static Model,LR,15,False,66.51638244601781,0.15305573100340553,0.225,0.028037383177570093,0.9822729856840147,0.04986149584487535,0.6858417207106497,0.0742639568888158,0.028421071251013872
Sliding Window,LR,15,False,1.5345396469929256,0.007876976014813408,0.21951219512195122,0.028037383177570093,0.9822213034265337,0.049723756906077346,0.6830407983774689,0.07320862702432554,0.028380477272674225
