Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Z-test,NN,25,False,0.06007791799993356,0.0243677440000738,0.1949367088607595,0.2894736842105263,0.9746727944849636,0.2329803328290469,0.8622315204779872,0.22507247769109692,0.021189490136997214
Gama,NN,25,False,0.032814627000107066,0.024102379999931145,0.20365535248041775,0.2932330827067669,0.9753721650514537,0.24036979969183359,0.8639703755135103,0.23219381082775956,0.02140691087101035
Harel,NN,25,False,3.3478954110000814,0.025378365000051417,0.1830238726790451,0.2593984962406015,0.9747727045658907,0.21461897356143084,0.8583643951921115,0.20536987497787101,0.02267518706082496
Static Model,NN,26,False,1.0167999789700843e-05,0.020821868999973958,0.1622002820874471,0.32212885154061627,0.9679349493709727,0.21575984990619135,0.8596093463634725,0.21365741454246986,0.02500530964948457
Sliding Window,NN,26,True,24.412432745999922,0.015569520999861197,0.14745308310991956,0.3081232492997199,0.9661322491561829,0.19945602901178602,0.8772586382404411,0.19754229848575852,0.028224230924075163
Z-test,NN,26,True,24.729239275000054,0.01651881299994784,0.146163215590743,0.33613445378151263,0.9640227063516416,0.2037351443123939,0.8625918343226849,0.20554077783060035,0.03102490114540267
Gama,NN,26,False,0.06302773000015804,0.03357733699999699,0.1400523560209424,0.29971988795518206,0.9652117213869285,0.19090098126672614,0.8389178731963328,0.1889177040842242,0.028613370494001703
Harel,NN,26,False,7.8157871819998945,0.033188101999940045,0.16154873164218958,0.3389355742296919,0.9668610003068426,0.21880650994575043,0.8660155954273602,0.21881087861701848,0.028003906250953055
Static Model,NN,27,False,9.477000048718764e-06,0.017957222999939404,0.21975806451612903,0.5046296296296297,0.9768661609066217,0.3061797752808989,0.8898442510066126,0.3230762297068363,0.019382796590063995
Sliding Window,NN,27,True,27.793496415999925,0.026150438999820835,0.3395225464190981,0.5925925925925926,0.9842184134120071,0.43170320404721757,0.9478114279006037,0.4413190568715939,0.015052491698194085
Z-test,NN,27,True,27.61495178600012,0.026185838999936095,0.3558823529411765,0.5601851851851852,0.9852954949892292,0.43525179856115115,0.9194606956753328,0.4395307290249736,0.013890232665737166
Gama,NN,27,True,28.09113549499989,0.026505075999921246,0.2987951807228916,0.5740740740740741,0.9820642502575629,0.393026941362916,0.939395830924121,0.40614691820497617,0.017502295727521718
Harel,NN,27,True,31.600310757000216,0.026209889000028852,0.27586206896551724,0.5925925925925926,0.9801442352720802,0.3764705882352941,0.9271171718127438,0.3958023252014537,0.01573373761925738
Static Model,NN,28,False,9.652000017013052e-06,0.016436076999980287,0.07023411371237458,0.302158273381295,0.9686193473977606,0.11397557666214381,0.7778647328871301,0.1342070352017917,0.02724513603725161
Sliding Window,NN,28,True,23.8426686480002,0.025538516000096934,0.24899598393574296,0.4460431654676259,0.9873131817963381,0.31958762886597936,0.8857669162202892,0.32737394172861267,0.013828606873416393
Z-test,NN,28,True,23.462455430999853,0.025616948000106277,0.16551724137931034,0.34532374100719426,0.9839973088567446,0.2237762237762238,0.8691943977474044,0.2318181054090845,0.0154345566505588
Gama,NN,28,False,0.028069816000197534,0.025446276000138823,0.17391304347826086,0.37410071942446044,0.9839492527271854,0.23744292237442924,0.8924805003602343,0.24788425566130579,0.019822271934351935
Harel,NN,28,False,4.101483838999911,0.025962448999962362,0.15489130434782608,0.41007194244604317,0.9811139410831852,0.22485207100591717,0.8668105863640003,0.2441340307099808,0.01656852156753541
Static Model,NN,-1,False,0,0,0.2797590743382469,0.4022333637192343,0.9785407596816595,0.3299990651584556,0.8591837088993038,0.32490306439774214,0.01981615872950739
Sliding Window,NN,-1,False,0,0,0.30395569620253166,0.4377848678213309,0.979442005856603,0.35879716100112063,0.9011913902205996,0.3547037557738285,0.01825524928004862
Z-test,NN,-1,False,0,0,0.29573266394728587,0.4295806745670009,0.979064740015929,0.35030663445456234,0.8957946035112319,0.34617219008674033,0.01853827300425707
Gama,NN,-1,False,0,0,0.31242202815897346,0.3994986326344576,0.9805588325119318,0.35063506350635065,0.8707751497271782,0.34357436495332805,0.018854481120866514
Harel,NN,-1,False,0,0,0.28558067030397505,0.41750227894257064,0.9786245965351427,0.3391650467462742,0.8932486875693131,0.33482879545914745,0.018693708765733955
Static Model,NN,15,False,5.322554018999881,0.01739656599988848,0.30685920577617326,0.26479750778816197,0.9778799937981291,0.2842809364548495,0.8317928915380974,0.27387485473023443,0.02103598834627147
Sliding Window,NN,15,False,5.2831728140001815,0.015638969000065117,0.2857142857142857,0.26791277258566976,0.976742984133547,0.2765273311897106,0.850170792738951,0.26486274536248117,0.020588660219778072
Z-test,NN,15,False,5.111928270000135,0.01593175999983032,0.297029702970297,0.37383177570093457,0.9749341051217117,0.3310344827586207,0.8653301218011562,0.3206212522747994,0.02176831220701404
Gama,NN,15,False,5.369178835999946,0.01579959700006839,0.33121019108280253,0.32398753894080995,0.9779316760556102,0.32755905511811023,0.865125308039243,0.31636206711696896,0.02048479170200984
Harel,NN,15,False,5.146499198000129,0.016903199000125824,0.2757201646090535,0.2087227414330218,0.9777766292831671,0.2375886524822695,0.8512996423699588,0.22879453689506657,0.02106596061284154
Static Model,NN,16,False,1.056799987964041e-05,0.021234598000091864,0.3684210526315789,0.38516746411483255,0.9782670744138634,0.3766081871345029,0.8454737679678895,0.36564803235110305,0.020081660716544613
Sliding Window,NN,16,True,22.56983657899991,0.03174951199980569,0.2796486090775988,0.4569377990430622,0.9706829765545362,0.34695731153496817,0.8837987159718345,0.3433925920881388,0.023452651863502174
Z-test,NN,16,True,22.573493048000046,0.029756319999933112,0.2846497764530551,0.4569377990430622,0.9711722731906218,0.3507805325987144,0.8964147184313636,0.3467573688294058,0.02391810955998528
Gama,NN,16,False,0.017497786999911114,0.01931636700010131,0.2904929577464789,0.39473684210526316,0.9732517838939857,0.33468559837728196,0.8647349843590071,0.32529978822381644,0.022406649632424454
Harel,NN,16,True,24.830186708000156,0.029986434000193185,0.2615606936416185,0.43301435406698563,0.9695005096839959,0.3261261261261261,0.881341965634473,0.3219006054281995,0.02451879399036599
Static Model,NN,17,False,9.826999985307339e-06,0.018483596000123725,0.477124183006536,0.4572025052192067,0.9785545785974694,0.4669509594882729,0.8734677893857663,0.4561211955242382,0.021597441172089275
Sliding Window,NN,17,True,28.43884742499995,0.0292389579999508,0.47648261758691207,0.48643006263048016,0.9784687969118593,0.481404958677686,0.9035801161481468,0.4704385116430088,0.02062316378835361
Z-test,NN,17,True,29.482268656000088,0.029152345999818863,0.43486590038314177,0.47390396659707723,0.9765387089856316,0.45354645354645357,0.9209407206363172,0.44200714940882696,0.021747661724109052
Gama,NN,17,True,28.843432593999978,0.029180236999991394,0.4196277495769882,0.5177453027139874,0.9753806562298949,0.4635514018691589,0.9131743509405907,0.4537036397710401,0.022044989712070914
Harel,NN,17,True,51.01200707199996,0.03032634699980008,0.48478260869565215,0.46555323590814196,0.9788548144971049,0.47497337593184236,0.9200278851361309,0.4642870145880952,0.018966812372168303
Static Model,NN,18,False,1.174800013359345e-05,0.0360425710000527,0.31728045325779036,0.36129032258064514,0.9899583695502997,0.33785822021116135,0.8846333513667763,0.3335334487906556,0.011041252963607811
Sliding Window,NN,18,True,22.538404506999996,0.059538248999842835,0.3325062034739454,0.432258064516129,0.9898211263095292,0.3758765778401122,0.9347140559789782,0.37408120302867626,0.010204802478857316
Z-test,NN,18,True,22.446966201999885,0.05404229500004476,0.278372591006424,0.41935483870967744,0.9881742074202845,0.33462033462033464,0.9241057839791683,0.335950581366327,0.011429955262303754
Gama,NN,18,False,0.03163675099995089,0.05398443700005373,0.26063829787234044,0.47419354838709676,0.9867331533921955,0.33638443935926776,0.9290556668608729,0.3454480380310942,0.011988267898365327
Harel,NN,18,True,53.31911614499995,0.05428633599990462,0.3062200956937799,0.4129032258064516,0.9892035317260625,0.3516483516483516,0.9228486944579861,0.3502656472615258,0.01044125208866019
Static Model,NN,19,False,1.0604999943097937e-05,0.02077989500003241,0.6695035460992907,0.6439290586630286,0.9806053943700679,0.6564673157162726,0.9309621587304528,0.6466220322057857,0.0197141285963367
Sliding Window,NN,19,True,8.40773601900014,0.03211467299979631,0.5142487046632125,0.5416098226466576,0.9720859016135998,0.5275747508305648,0.9377166566462364,0.5133858149673102,0.022754834782052535
Z-test,NN,19,True,9.303585155000064,0.03155087099980847,0.5843373493975904,0.6616643929058663,0.9767186211770249,0.6206014075495843,0.9055415350416705,0.6098909578355646,0.02240306943196901
Gama,NN,19,False,0.09613927700002023,0.03144451000002846,0.49232914923291493,0.4815825375170532,0.9707903105492521,0.4868965517241379,0.9301408915502682,0.47189614096418203,0.025016889111995268
Harel,NN,19,False,6.548554444000047,0.03133177900008377,0.6481994459833795,0.6384720327421555,0.9796238859879863,0.643298969072165,0.9042068931515517,0.6328311475776827,0.019872005025127273
