Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Static Model,NN,22,False,1.0312999961570313e-05,1.2903832780000357,0.08290653008962869,0.6925133689839572,0.9977627594035426,0.14808461978273302,0.8637984571354166,0.23911453920314807,0.0023376236713100436
Sliding Window,NN,22,True,20.14064082499999,0.7073866290000979,0.051456678017404466,0.7272727272727273,0.9961591533921222,0.096113074204947,0.9213255417509418,0.1928047270783118,0.0028824913623163814
Z-test,NN,22,True,26.48634043000004,0.7630066519999446,0.05478144684100019,0.767379679144385,0.9962169612867287,0.10226260466773561,0.9168491954546694,0.20441226443715813,0.0032787398462067463
Gama,NN,22,False,3.680032995999909,1.2572871219999797,0.08718801996672212,0.7005347593582888,0.9978566033882934,0.15507546611423498,0.9335734507895806,0.24665720602381755,0.0019927798511866954
Harel,NN,22,False,22.899262344999897,1.2273351359999651,0.06718671363865124,0.713903743315508,0.9971366323372858,0.12281508739650415,0.91384409559044,0.2184502579597886,0.0026424001278950245
Static Model,NN,23,False,9.950999810826033e-06,1.2775320439998268,0.08464251362616224,0.6892950391644909,0.9977456905471362,0.15077098800685323,0.8820384822300058,0.2410359065028778,0.002499159612808073
Sliding Window,NN,23,True,22.21550605399989,0.4707678649999707,0.06845965770171149,0.7310704960835509,0.9970339230366322,0.12519561815336464,0.88506600537429,0.22314577645512756,0.0028162728508188484
Z-test,NN,23,False,1.3883654530000058,0.7044589659999474,0.04871750731623343,0.7389033942558747,0.9957354589839235,0.09140826873385013,0.8705171056140549,0.18904356440622802,0.0035184188205002838
Gama,NN,23,False,4.990513581999949,1.2479809849999128,0.09361270699560663,0.7232375979112271,0.9978866796386737,0.16576900059844404,0.8769091843467218,0.2597225136006443,0.0021219639707023286
Harel,NN,23,False,32.8052544520001,1.2326294940000935,0.07421977445580907,0.7389033942558747,0.9972484386974124,0.13489037178265015,0.8864729045941613,0.23363780311896068,0.0027678316729010436
Static Model,NN,24,False,9.77800004875462e-06,1.368078091000143,0.054656345296739385,0.6164021164021164,0.9970343503913237,0.10040939452704159,0.874089103766994,0.18294916582977985,0.002700366728590457
Sliding Window,NN,24,True,14.42458216099999,0.5223726530000476,0.04249096851883709,0.6534391534391535,0.9959532201627236,0.07979324826360847,0.8832027972980703,0.16594135132571697,0.0040756589850736635
Z-test,NN,24,True,15.820657551000068,0.5263946239999768,0.04100265604249668,0.6534391534391535,0.9958033394280097,0.07716338644173697,0.8769989352485688,0.1629839075251633,0.0036950833013590038
Gama,NN,24,False,6.381747865000079,1.370374804999983,0.07451102142191866,0.6349206349206349,0.997784464400129,0.1333703806612948,0.9182895231262157,0.21699905840458591,0.002205446498924023
Harel,NN,24,True,43.257652904,0.5247382840000228,0.04301859278162596,0.6243386243386243,0.996169872409585,0.08049113233287858,0.8723570048722387,0.16320188190834373,0.0034266473998976555
Static Model,NN,25,False,1.0814999996000552e-05,1.0450907100000677,0.035573940020682523,0.6539923954372624,0.9954675160863136,0.06747744213417027,0.9139792409600499,0.15182318414578633,0.007141992421664143
Sliding Window,NN,25,True,19.93113788200003,1.0681383979999737,0.004146957817663449,0.7300380228136882,0.9559736974829174,0.008247068424895837,0.9118233106923403,0.05288204671290732,0.0240120708463846
Z-test,NN,25,False,1.018264333000161,0.39026061999993544,0.038982697519282884,0.7110266159695817,0.9955323475768754,0.07391304347826087,0.9424944258093177,0.16581591974983026,0.004562095041740326
Gama,NN,25,False,7.828348810999842,1.029767837999998,0.006788061631289732,0.7186311787072244,0.9735640063191635,0.013449085604497259,0.9260198119233924,0.06818302973283516,0.01395574976175876
Harel,NN,25,False,24.659542613999974,0.39249127900006897,0.04195011337868481,0.7034220532319392,0.9958975014134218,0.07917825807832228,0.9388993660737119,0.17113556479092434,0.003523128089037256
Static Model,NN,26,False,1.0495999958948232e-05,1.2853807180001695,0.06775067750677506,0.6517690875232774,0.996174947781118,0.12274241627213744,0.8904482288852263,0.2093208215857135,0.003567324920644576
Sliding Window,NN,26,True,19.774322946999973,0.4947062050000568,0.07298706313960224,0.7039106145251397,0.9962078235047662,0.13226032190342896,0.9005146247435578,0.22588246764220732,0.003940953836585448
Z-test,NN,26,True,20.571824446999926,0.47487389999992047,0.07793564563309653,0.6945996275605214,0.996500646810749,0.14014653390944956,0.9038602835108323,0.23191382380259962,0.0039271603368329945
Gama,NN,26,True,28.567568399000038,0.49203817600005095,0.0666317809174952,0.7113594040968343,0.9957903782696054,0.12185007974481658,0.9152534344241425,0.2168922535635513,0.00429459851538797
Harel,NN,26,True,51.73196921700014,0.4790152190000754,0.06956521739130435,0.7001862197392924,0.996031976610834,0.12655671491080445,0.9037649872219066,0.2198975970789446,0.00444843537871372
Static Model,NN,27,False,9.99500002762943e-06,1.438589211999897,0.06543589743589744,0.5443686006825939,0.9967372766982837,0.11682841970335103,0.8032862029812393,0.1879398723901142,0.0034970884934141656
Sliding Window,NN,27,True,19.693023017000087,0.41911541799981933,0.056010928961748634,0.5597269624573379,0.9960858144259318,0.10183172927662217,0.8490167038903959,0.17619267234931865,0.00385968268407502
Z-test,NN,27,False,0.8477105650001704,0.5490959919998204,0.06348580441640378,0.5494880546075085,0.9966080666318048,0.11382113821138212,0.8369790525053903,0.18596427548506764,0.003710655922332052
Gama,NN,27,False,0.5260155249998206,0.531852636000167,0.04695104494703693,0.5597269624573379,0.9953213779069728,0.086634970945589,0.8328048035676314,0.161154722605104,0.004078686739680403
Harel,NN,27,False,18.982673862999945,0.5408521100000598,0.054023176105761385,0.5648464163822525,0.9959065439148486,0.09861462833308506,0.8323546658363036,0.17379794583219849,0.0043859636543212895
Static Model,NN,28,False,1.0478000149305444e-05,1.465957102000175,0.04597701149425287,0.4588045234248788,0.9957579497574511,0.08357857563272514,0.7378759618733346,0.14424155521785514,0.004157720801281866
Sliding Window,NN,28,True,18.801349353999967,0.5333527510001659,0.06024344955642665,0.4717285945072698,0.9966747448162936,0.10684229784120013,0.8669655014113883,0.16771061504039073,0.0048447789195268706
Z-test,NN,28,False,1.0082817589998285,0.5367142610000428,0.061022428773489595,0.4878836833602585,0.996618892517018,0.10847701149425287,0.8059374215869476,0.17167878627232364,0.0038403346531661617
Gama,NN,28,True,22.82969971400007,0.5258857440001066,0.05690119184928873,0.4781906300484653,0.9964383942327734,0.1017007387046899,0.877649609234858,0.16405656278371605,0.004930349390430216
Harel,NN,28,False,33.60176428,0.5542766190001203,0.052503477051460364,0.4878836833602585,0.9960719486594767,0.09480458326793283,0.8071414952370433,0.15910894371938092,0.004670003754843874
Static Model,NN,29,False,9.986000122808036e-06,1.5193927949999306,0.03932203389830508,0.4989247311827957,0.9923717113427649,0.07289866457187745,0.7960156848162465,0.1384963509160492,0.006036277902853463
Sliding Window,NN,29,True,13.456905769000059,0.43598712599987266,0.09046936581870298,0.543010752688172,0.9964437515512534,0.1550982800982801,0.873579789038668,0.2206354001846178,0.005308261615884503
Z-test,NN,29,False,1.07653219000008,0.5799894690001111,0.09348701061105012,0.5494623655913978,0.9965264850666005,0.15978736710444025,0.8428425852477558,0.22565358437996125,0.004145001830607837
Gama,NN,29,False,0.5759675189999598,0.5509978959998989,0.08412302576891105,0.5440860215053763,0.9961651722925458,0.1457163426925846,0.8684714940610996,0.2128890042918694,0.004860872460105697
Harel,NN,29,False,36.44323852799994,0.5935479259999283,0.07849430989203385,0.578494623655914,0.9956642467113428,0.1382322713257965,0.8425762774810891,0.2119946063969422,0.005122440869370527
Static Model,NN,30,False,9.988000101657235e-06,1.5222158099998069,0.022911283376399656,0.4975062344139651,0.9887316782224269,0.04380523686666301,0.802748368600426,0.10496619864135295,0.007677203701862862
Sliding Window,NN,30,True,18.693579995000164,0.6441063060001397,0.058694593278129564,0.600997506234414,0.9947924685510383,0.1069447526070557,0.8942286858334605,0.18670193871559757,0.005276350530399398
Z-test,NN,30,False,1.152456248000135,0.5819770040000094,0.07620632279534109,0.571072319201995,0.9961858875250835,0.13446858485026422,0.851328000353464,0.20765043386845067,0.0043187220096756965
Gama,NN,30,True,20.752974687000005,0.6945912640001097,0.07437373580208495,0.5960099750623441,0.9959420068597098,0.1322451238068889,0.8824498615174025,0.2095626116842463,0.00522239591510011
Harel,NN,30,False,40.01539960900004,0.5705736500001422,0.06419284940411701,0.5910224438902744,0.995317749984151,0.11580747617884195,0.8505749858355801,0.193719555905852,0.005154179052523969
Static Model,NN,31,False,1.0682000038286787e-05,1.6580880689998594,0.021756647864625302,0.5608308605341247,0.9845904510462548,0.041888297872340434,0.8328571155555101,0.10828610301417707,0.00979284879303167
Sliding Window,NN,31,True,17.58803728299995,1.0441428900001029,0.07425243588307762,0.655786350148368,0.9948824946145592,0.13340040241448695,0.8832363546755563,0.21953040156367876,0.005991599442999969
Z-test,NN,31,True,18.75023914899998,1.0043114350000906,0.08402489626556017,0.6409495548961425,0.9955876813910299,0.14857273873667318,0.8808073130048147,0.23100851310631645,0.005911361012021031
Gama,NN,31,False,0.7392674310001439,0.750777792000008,0.0884023832617431,0.6310583580613254,0.9958698749199462,0.1550802139037433,0.874392853944598,0.23516326242676422,0.005177155391872628
Harel,NN,31,True,42.17902596399995,1.0351992649998465,0.09249387696297363,0.6350148367952523,0.9960385969456561,0.16146881287726358,0.8905665880948388,0.2413497195635751,0.005586319166658348
Static Model,NN,32,False,1.0841000175787485e-05,1.8017875800001093,0.02128594249201278,0.5266798418972332,0.9858917698979629,0.040918163672654696,0.803600471918641,0.10380493996499378,0.009970912561819941
Sliding Window,NN,32,True,48.79683322599999,0.6759425430000192,0.06281508368622706,0.6156126482213439,0.994531973893055,0.11399817017383349,0.8968089913815612,0.1954611856299642,0.00883950947656451
Z-test,NN,32,True,41.44627086200012,0.734288190999905,0.06580528846153846,0.6492094861660079,0.994533103183866,0.11949799927246273,0.889408713573949,0.2055355206655969,0.007597860899531132
Gama,NN,32,False,1.5475421280000319,0.7672302000000855,0.07383451305833537,0.5978260869565217,0.9954850953375535,0.13143601998696502,0.877798755802824,0.20901338182829832,0.0072838665042959235
Harel,NN,32,True,77.1202155179999,0.7075868679999076,0.05467238623938094,0.642292490118577,0.9934495486506951,0.10076738237345943,0.8901332850630126,0.18611191466808055,0.0091923942006649
Static Model,NN,33,False,1.0513000233913772e-05,1.8099534689999928,0.03322673315626863,0.5108333333333334,0.989896009463956,0.062395032826098006,0.7939559001810509,0.12839442946265248,0.008309787301988782
Sliding Window,NN,33,True,26.646283441999913,0.8219068560001688,0.08971413986727922,0.5858333333333333,0.9958153694951953,0.1555998229305002,0.8796096138018742,0.22813819004385424,0.0052775562554338165
Z-test,NN,33,False,1.3330232959997375,0.714897094999742,0.06590656284760846,0.5925,0.9942051368396113,0.11861861861861864,0.8797565809560448,0.19628244601132594,0.00812353713103916
Gama,NN,33,True,30.307550899000034,0.8484187889998793,0.09593837535014006,0.5708333333333333,0.9961773427760828,0.1642685851318945,0.8793178888932184,0.2329465529583963,0.006052766538620838
Harel,NN,33,False,51.22453919899999,0.7188012429996888,0.05688309598519591,0.5891666666666666,0.9933007520817577,0.10374935798664613,0.8760306838098886,0.18162887100627742,0.010367034772415294
Static Model,NN,34,False,1.681200001257821e-05,1.8727588540000397,0.06160179100166101,0.5126201923076923,0.992729507665748,0.10998646122106892,0.8122843366672153,0.17589422141709488,0.006915985049509568
Sliding Window,NN,34,True,25.868724175000352,0.8597225469998193,0.11433266815353915,0.5853365384615384,0.9956629841091948,0.1912992241971914,0.9143421466046722,0.25740272098384925,0.006639985212371351
Z-test,NN,34,True,27.367375676999927,0.8480842270000721,0.10471929263875572,0.5907451923076923,0.9952153261241087,0.17790245226676318,0.9134010882133752,0.24736045327748526,0.006469343178111894
Gama,NN,34,False,0.9011282540000138,0.8556044209999527,0.11738555809203412,0.5871394230769231,0.9957693687127094,0.19565435065585263,0.9129210583738616,0.2612569316979346,0.006331788001949708
Harel,NN,34,False,31.304759835000368,0.7570252350001283,0.07500176391730756,0.6388221153846154,0.992779013372334,0.13424259645134815,0.9000928027099542,0.21723942311156175,0.010943404349028959
Static Model,NN,35,False,1.0943999768642243e-05,1.8374274980001246,0.051403148528405204,0.478343949044586,0.9920255954589683,0.09283065512978987,0.8054088479475143,0.15488658131636432,0.00674046800823997
Sliding Window,NN,35,True,27.8479223180002,0.5674001120000867,0.10560981149216443,0.5923566878980892,0.9953733458869447,0.1792598303777949,0.9042514562191954,0.2487989829769646,0.006210299342664818
Z-test,NN,35,True,31.150695423999878,0.5646007999998801,0.09668508287292818,0.6019108280254777,0.9948637402554221,0.16660789844851903,0.901655209557655,0.23984953199892478,0.007197104189363343
Gama,NN,35,True,28.12725384400028,0.5761090370001511,0.10772476849138436,0.5853503184713376,0.9955107981521635,0.18196218196218197,0.9005214525725497,0.24980858349333368,0.0063190479615507535
Harel,NN,35,False,36.249807358,0.724793093000244,0.06586472096233484,0.6382165605095541,0.991970723210798,0.11940654233450514,0.8729584471661138,0.20329982137543523,0.012865753067111976
Static Model,NN,36,False,1.0512000244489172e-05,1.1581653509997523,0.06345811051693405,0.484573502722323,0.9927662237701768,0.1122202374697909,0.8251996232823933,0.17345743190926277,0.007214238896938465
Sliding Window,NN,36,True,42.834105505000025,0.6867843800000628,0.08723689013261954,0.6506352087114338,0.9932473910374463,0.15384615384615385,0.9049401941210243,0.23661084182024625,0.008459427842789942
Z-test,NN,36,True,37.87304228899984,0.6934313599999768,0.09106002554278417,0.647005444646098,0.9935735916225525,0.15965069413345276,0.9045296623526146,0.24113492594100788,0.007795293077300755
Gama,NN,36,False,0.6865531970001939,0.3666252460002397,0.11778169014084507,0.6070780399274047,0.995339013161894,0.19728693600707756,0.904023708175506,0.26603069147439923,0.006496936643838643
Harel,NN,36,True,77.216270764,0.6818932720002522,0.09410671621980356,0.6433756805807622,0.9938201684427903,0.16419638721630384,0.9075792129911854,0.24449877277618093,0.008114346279633458
Static Model,NN,-1,False,0,0,0.040975776185602185,0.5395731935604643,0.9933762723884687,0.07616732288666332,0.8292053402699506,0.1473851012537605,0.005545935917902026
Sliding Window,NN,-1,False,0,0,0.0532677743280635,0.6140771246724074,0.9942816006728501,0.09803183255335808,0.9032489559664219,0.17971261257821217,0.005745291252956262
Z-test,NN,-1,False,0,0,0.0733312552878835,0.6165481093223512,0.995863196908485,0.13107290671760585,0.8959541793940325,0.2116685877265212,0.0048846148720372495
Gama,NN,-1,False,0,0,0.06648268112109995,0.6024709846499439,0.9955178065137029,0.11975085392806914,0.9036983983563619,0.1991186473738765,0.004896085714475935
Harel,NN,-1,False,0,0,0.06556350486090455,0.6271808311493823,0.9952877988673696,0.11871673670708459,0.8927883028048473,0.20175578978688982,0.0060121829410623015
Static Model,NN,19,False,14.349477335999836,1.1411664090001068,0.07734806629834254,0.6447368421052632,0.9979769424371475,0.13812544045102182,0.8458887442136621,0.22284972669178413,0.002214016310756646
Sliding Window,NN,19,False,14.254603550999946,1.153146366999863,0.054202025732274846,0.6513157894736842,0.9970547391736232,0.10007581501137226,0.8465793977005436,0.1873250801761923,0.0027173000050101787
Z-test,NN,19,False,14.099192760000278,1.133941453999796,0.07311669128508123,0.6513157894736842,0.9978363374552649,0.13147410358565736,0.8533043274598355,0.21774567797012645,0.0023739659712308093
Gama,NN,19,False,14.296135676000176,1.1407025130001784,0.06105457909343201,0.6513157894736842,0.997393845306399,0.11164364251480123,0.8424286325365209,0.19888432295435313,0.0025487480079682003
Harel,NN,19,False,14.237981842999943,1.1412509219999265,0.0661764705882353,0.6513157894736842,0.997601444426708,0.12014563106796117,0.8500367988942795,0.20710329627612195,0.002524845085295112
Static Model,NN,20,False,1.0663000011845725e-05,1.1903653539998231,0.07674858223062382,0.7173144876325088,0.9980313301089404,0.13866120218579236,0.9292336740645378,0.23422589445123937,0.002085524038824759
Sliding Window,NN,20,True,35.28195580900001,1.188615875999858,0.06796116504854369,0.7173144876325088,0.9977643653576547,0.12415902140672783,0.9294341998270136,0.22035661990786287,0.002586224457582333
Z-test,NN,20,False,2.1578496520000954,1.2027311970000483,0.06812080536912751,0.7173144876325088,0.9977698295484705,0.12442537542139134,0.9343141906773689,0.2206163580913499,0.002343547394656812
Gama,NN,20,False,1.1934773699999823,1.222545362999881,0.05894308943089431,0.7173144876325088,0.9974076317572526,0.10893480010732493,0.9289366802997682,0.20515072664472217,0.0024107352688836907
Harel,NN,20,True,59.85369718600032,1.177783456999805,0.07636778115501519,0.7102473498233216,0.998038355497132,0.1379073756432247,0.9206717015739204,0.2324857625943309,0.0022413579588150545
Static Model,NN,21,False,1.0496999948372832e-05,1.229351711000163,0.075,0.6231454005934718,0.9978437911183557,0.133885878227606,0.878974861534374,0.2156825676011078,0.002206482579823243
Sliding Window,NN,21,True,19.923982646999775,1.1548774220000269,0.06577344701583435,0.6409495548961425,0.9974692123211029,0.11930405965202984,0.8724500258889707,0.20478232882114208,0.0023100947098736997
Z-test,NN,21,False,2.3447609089998878,1.1921334940002453,0.06666666666666667,0.6201780415430267,0.9975763482059105,0.12039170506912443,0.8814498078028202,0.20279900864173822,0.0025261799277737024
Gama,NN,21,False,2.4659253780000654,1.1767612339999687,0.05813637598478674,0.6350148367952523,0.9971509790632673,0.10652065704330513,0.8750694458405831,0.19156086220767932,0.002565566355070239
Harel,NN,21,False,19.942231257000003,1.1613605659999848,0.07168718320057929,0.5875370919881305,0.9978549015064099,0.12778315585672798,0.8739312356477212,0.2047150291238058,0.0023829966291880537
Static Model,NN,22,False,1.560300006531179e-05,1.3243392069998663,0.09520348837209303,0.7005347593582888,0.9980465436134288,0.16762635956493924,0.9052569913345486,0.2577915122157272,0.002173702707574465
Sliding Window,NN,22,True,28.75152320799998,0.7190424899999925,0.05535426731078905,0.7352941176470589,0.9964023970005961,0.10295769374766006,0.9320245660551801,0.20112680543918254,0.0027914773672887932
Z-test,NN,22,True,32.79936793700017,0.735235350000039,0.04434035909445746,0.7593582887700535,0.9953370800857059,0.08378816934651129,0.8963301015404425,0.18279813596985725,0.0031273240908813735
Gama,NN,22,True,26.349124024000048,0.7197917059997962,0.057273293214359824,0.7379679144385026,0.996515760534175,0.10629693818601964,0.9193238706620818,0.20497857833207775,0.0027057088945804746
Harel,NN,22,False,24.891359361000013,1.89197909800032,0.09239332096474953,0.6657754010695187,0.998069816921647,0.16226783968719452,0.8952126880671718,0.2475501045121774,0.0023185996296542473
Static Model,NN,23,False,1.2815999980375636e-05,1.843168665000121,0.0947935368043088,0.6892950391644909,0.997998864507209,0.16666666666666669,0.8854300033438754,0.25514188789866693,0.002328404685422339
Sliding Window,NN,23,True,29.174377169999843,0.6571820789999947,0.06690647482014389,0.7284595300261096,0.9969717665554166,0.12255655611684604,0.89268208060792,0.22019058276556758,0.0026610513735819646
Z-test,NN,23,False,2.3743564649998916,1.1274466860004395,0.04296341278275391,0.7389033942558747,0.995145730418245,0.0812051649928264,0.8818349836778689,0.1774387960544663,0.003251472957407113
Gama,NN,23,False,1.2445363980000366,0.9875487469998916,0.0603154305200341,0.7389033942558747,0.9965821515390172,0.11152709359605913,0.8842350045328453,0.210498659918438,0.0028478309680454797
Harel,NN,23,True,76.3817159930004,0.7917589590001626,0.05655787553213055,0.7284595300261096,0.9963934080777653,0.10496613995485328,0.8865439224559782,0.20234421227172092,0.0030844113227937557
Static Model,NN,24,False,2.25640001190186e-05,2.2143429220000144,0.07977112083473578,0.626984126984127,0.9979577861976181,0.14153478650343387,0.8965481563406259,0.22315360196590273,0.0023973139038610896
Sliding Window,NN,24,True,19.925413429999935,0.767548507000356,0.04326587578506629,0.656084656084656,0.9960121779872794,0.08117839607201309,0.9008872062053868,0.16780053359883892,0.0038584224330456066
Z-test,NN,24,True,22.13267867200011,0.9058351609996862,0.044649446494464944,0.6402116402116402,0.9962252785579626,0.08347706105553639,0.8999240872500084,0.16840158896288052,0.004130126094847088
Gama,NN,24,False,19.830392463999942,3.1829365809999217,0.04964539007092199,0.6481481481481481,0.9965740531586477,0.09222661396574441,0.9095908801722609,0.17874842089341106,0.0030905590360135933
Harel,NN,24,True,85.25210544099991,0.84307365199993,0.04539559014267185,0.6481481481481481,0.9962458782797954,0.08484848484848485,0.8909560139583701,0.17086769504603033,0.0036873867183725845
Static Model,NN,25,False,2.6159999833907932e-05,1.5913912780001738,0.03388278388278388,0.7034220532319392,0.9948964269268062,0.06465140660492749,0.9271916329721732,0.1536595037124272,0.009269294949305321
Sliding Window,NN,25,True,30.861671541000305,1.5208202909998363,0.004289556153179383,0.7338403041825095,0.9572207502719585,0.008529255789287609,0.9154923575634781,0.054003650893557534,0.0281592921507162
Z-test,NN,25,True,34.611911600999974,1.6198412700000517,0.006198078920041537,0.7262357414448669,0.9707333490327237,0.01229125776247627,0.9067065606278063,0.06535253212651364,0.01993628976313079
Gama,NN,25,False,4.142559740999786,3.0050044659997184,0.006991242927673069,0.7376425855513308,0.9736631603635522,0.013851206625731829,0.9425664440157119,0.07018017057752235,0.016881247806059534
Harel,NN,25,False,39.82562621499983,0.5752658589999555,0.009785433973803577,0.7300380228136882,0.9814086166771382,0.01931200965600483,0.9393859308881216,0.0831465548916332,0.012810091947425738
Static Model,NN,26,False,1.4281999938248191e-05,1.9010955539997667,0.10510510510510511,0.6517690875232774,0.9975786647257248,0.18101887768295838,0.8961988733704277,0.2610969112432355,0.002960282870086475
Sliding Window,NN,26,True,28.915243622000162,0.6866856149999876,0.07001123174840884,0.6964618249534451,0.9960770851618862,0.1272325225378466,0.9002040322801658,0.22001691519168626,0.00414274992352111
Z-test,NN,26,True,32.82407521999994,0.7068669349996526,0.0733559864081551,0.6834264432029795,0.9963255644685295,0.13249097472924187,0.8962489841831648,0.2231246302928716,0.0039345578414549595
Gama,NN,26,True,36.122147566999956,0.8423553560000983,0.07517269402681837,0.6890130353817505,0.9963920804675387,0.13555596263051842,0.9082148863602578,0.2268157408529303,0.004270980612840644
Harel,NN,26,True,82.8921203760001,0.6763480119998349,0.08134703695604636,0.6927374301675978,0.996661967222139,0.14559686888454013,0.9053925851946806,0.23665050934154772,0.004030693024466164
Static Model,NN,27,False,1.3814999874739442e-05,2.3300093130001187,0.08042758971748537,0.5392491467576792,0.9973731796432584,0.1399778516057586,0.8311131435671932,0.20754648281514942,0.002941150566339751
Sliding Window,NN,27,True,30.157634327000324,0.7197070309998708,0.0549546406140963,0.537542662116041,0.996152110690408,0.09971509971509972,0.8433976417141171,0.17099924868706462,0.0038631319793259586
Z-test,NN,27,True,30.42249062900055,0.5501892299998872,0.05213040671400904,0.5511945392491467,0.9958490420528029,0.09525213801238573,0.8340582055291583,0.16860909624399228,0.004126552471310484
Gama,NN,27,False,0.8207873050005219,0.7774748640003963,0.062162162162162166,0.5494880546075085,0.9965350054423822,0.1116892126257371,0.8465231343361992,0.18399756418778168,0.0038048826479082577
Harel,NN,27,False,27.369164976999855,0.7608802929999001,0.06546777126692262,0.552901023890785,0.9966939811786258,0.11707317073170734,0.8263986801538731,0.18945847332384655,0.0038206215574024174
Static Model,NN,28,False,1.311999949393794e-05,2.1112516560006043,0.07318334626325317,0.45718901453957994,0.9973299876443816,0.12617030762371823,0.7671371955546943,0.18214155865923704,0.003401885442493702
Sliding Window,NN,28,True,27.219335124999816,0.7560553119992619,0.04342840762505375,0.4894991922455573,0.9952389320495478,0.07977883096366509,0.8592770041186873,0.1447611538680536,0.005142035510994225
Z-test,NN,28,True,33.212021331999495,0.7626873809995232,0.05378061767838126,0.4894991922455573,0.9961536837315875,0.09691348152886614,0.891404733796965,0.16132335883769172,0.0049024068600618765
Gama,NN,28,False,1.6084576570001445,0.7778986520006583,0.05965336557839581,0.4781906300484653,0.9966018643769948,0.10607418025443469,0.8183935161257808,0.1680212953334762,0.004346062683448677
Harel,NN,28,True,84.3123982950001,0.8989849299996422,0.050757197537027794,0.4927302100161551,0.995900986133645,0.092033796016898,0.8858029776336697,0.1571856936461178,0.004728002400503513
Static Model,NN,29,False,2.2387000171875115e-05,2.803956642999765,0.1096551724137931,0.5129032258064516,0.9972038657235046,0.1806818181818182,0.8253155594354654,0.23625824292772205,0.003757015365940255
Sliding Window,NN,29,True,21.193165112000315,0.6772284250000666,0.10639645345155162,0.5419354838709678,0.9969886293124844,0.1778718898888301,0.8763638923934783,0.23920663138298373,0.004759662384491183
Z-test,NN,29,False,1.709019585000533,0.9339209210002082,0.0816708229426434,0.5634408602150538,0.9959292525026888,0.1426626735638443,0.8817638120497486,0.21344318333482623,0.004770769402913916
Gama,NN,29,False,2.5734078860004956,0.8214153460003217,0.09404163675520459,0.5634408602150538,0.9964747766195086,0.16118117502306983,0.8629529882642049,0.22919935397376548,0.004378114904894038
Harel,NN,29,False,57.899003575999814,0.7937612199993964,0.07727203992136701,0.5494623655913978,0.9957851152064201,0.13548985814662604,0.8771456693184437,0.20495061938880574,0.004439790486421602
