Model,Training Period,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
GBDT,18,34,0.0977324487573027,0.5931490384615384,0.9948445599811667,0.16781433307829638,0.8752540351128668,0.23935244867146338,0.00536762117381604
GBDT,18,35,0.09289127837514935,0.5942675159235669,0.9947040131171837,0.1606681591183055,0.8561785848976003,0.23353159789318026,0.0051284187499344895
GBDT,18,36,0.10058055152394775,0.6288566243194192,0.9943441441857956,0.17342342342342343,0.8845836676331955,0.24999389756205037,0.005447107857909529
GBDT,19,20,0.08513238289205703,0.7385159010600707,0.9981890110439102,0.15266617969320673,0.9359878550631031,0.2503591200945027,0.0023747235856609226
GBDT,19,21,0.08548324990373508,0.658753709198813,0.9980239381246617,0.15132924335378323,0.905474660790766,0.23683575323307235,0.0024553689538642123
GBDT,19,22,0.10441176470588236,0.7593582887700535,0.9981036007561573,0.18358112475759536,0.9149945735111557,0.2811470160111846,0.0024177713624533867
GBDT,19,23,0.09019607843137255,0.720626631853786,0.9978086050342202,0.1603252977054894,0.9070688457165786,0.25445803057669486,0.002589758478198979
GBDT,19,24,0.07195799876466955,0.6164021164021164,0.9977624440078251,0.1288716814159292,0.9170657727016295,0.21009047693096275,0.0026559935174480342
GBDT,19,25,0.0696442089326268,0.6996197718631179,0.997581213359482,0.12667814113597245,0.9390156851857082,0.22024660040259325,0.002865615435484319
GBDT,19,26,0.11880867594690839,0.6834264432029795,0.9977889164467306,0.202426916712631,0.92774749491052,0.28436045577471764,0.002908877608347002
GBDT,19,27,0.0954861111111111,0.5631399317406144,0.9977121023830801,0.1632855022266205,0.7927265948284098,0.23124153821394094,0.0029818262709202467
GBDT,19,28,0.0832,0.5040387722132472,0.9974491846245431,0.1428244449530785,0.7515171826006058,0.20404886015796422,0.0032417278799233623
GBDT,19,29,0.12984409799554567,0.6268817204301075,0.9972504033258873,0.21512915129151292,0.8652357659947635,0.28447909640795377,0.003511679604501411
GBDT,19,30,0.0973920130399348,0.5960099750623441,0.9969246454026878,0.16742556917688267,0.8206924424116108,0.24008883469158318,0.003957754638190442
GBDT,19,31,0.10883893865134359,0.6369930761622157,0.9966493231513948,0.1859122401847575,0.867358548662211,0.26239245970556013,0.004266721225437315
GBDT,19,32,0.09856459330143541,0.6106719367588933,0.9965861538782952,0.1697335896731667,0.8200617502805856,0.2444182244594234,0.004440063311254931
GBDT,19,33,0.09419354838709677,0.5475,0.9962371232118657,0.16073394495412843,0.8253277793754118,0.22601267101419298,0.004667215897568991
GBDT,19,34,0.11789473684210526,0.6057692307692307,0.9956824703979574,0.19737615038182885,0.8845868061819311,0.26596890461454736,0.0050370091074811085
GBDT,19,35,0.10384863470221457,0.6152866242038216,0.9951429911025464,0.17770419426048562,0.8504204663123078,0.251444871180257,0.005426096870409314
GBDT,19,36,0.10964435471346483,0.6406533575317604,0.9947525370443144,0.1872430712107148,0.8709070348149489,0.2636068985691266,0.005769010911951951
GBDT,20,21,0.07640449438202247,0.6053412462908012,0.997937435817669,0.13568340538742932,0.9002869110161984,0.21456329015463685,0.0022598785334131976
GBDT,20,22,0.09389339922343805,0.7112299465240641,0.9979917387263344,0.16588712192079821,0.9335521979418256,0.2579557391141655,0.0022432553080877103
GBDT,20,23,0.09461775797051765,0.720626631853786,0.997916999873413,0.16727272727272727,0.907723527339226,0.2606457216547569,0.002323138685404817
GBDT,20,24,0.07171938615721891,0.6058201058201058,0.9977887264115427,0.12825539064687763,0.9105909464805038,0.20792778270859355,0.0024101841245446213
GBDT,20,25,0.06382978723404255,0.6387832699619772,0.9975602384654767,0.11606217616580311,0.9203939069366607,0.2014090997479829,0.0026152681533989945
GBDT,20,26,0.1054421768707483,0.6927374301675978,0.9974609237619614,0.1830258302583026,0.9292993519466359,0.2696328865195875,0.0027166133416189845
GBDT,20,27,0.08044856167723062,0.5631399317406144,0.9972750882315337,0.1407849829351536,0.8291099772783689,0.21213457834064775,0.0028176238560746443
GBDT,20,28,0.06514728015480542,0.4894991922455573,0.9968232301972948,0.11499051233396583,0.786850170110106,0.17773989688004002,0.0030884563504159483
GBDT,20,29,0.10149416909620991,0.5989247311827957,0.9965717299578059,0.17357432221875974,0.8641762718286825,0.245600398382392,0.0033184550959095434
GBDT,20,30,0.08090294941506014,0.6122194513715711,0.9961904158132999,0.14291951680978024,0.8227665965206928,0.22161983617479747,0.0036755449056917818
GBDT,20,31,0.09122203098106713,0.629080118694362,0.9960130510051436,0.15933859451334084,0.863063469666152,0.23854243948090423,0.003909761658354919
GBDT,20,32,0.08195174551826391,0.6007905138339921,0.9959260833992557,0.14422962875103784,0.8115824018359923,0.2208704046876782,0.004054281707333424
GBDT,20,33,0.07878125758679291,0.5408333333333334,0.995535662869055,0.13752913752913754,0.8313366833796251,0.20522305381857836,0.004269514602887841
GBDT,20,34,0.09959370767788311,0.5745192307692307,0.9950752355075994,0.1697593891503152,0.8836430474175739,0.23780487643749637,0.004539636297338806
GBDT,20,35,0.0949521677182984,0.5942675159235669,0.994822450246898,0.16374166374166374,0.8616523209803404,0.23614138881998026,0.00476880636569299
GBDT,20,36,0.10139284109630073,0.6143375680580763,0.994499110867959,0.17405836225735954,0.8781815239008361,0.24808292765526282,0.005053220742357957
GBDT,21,22,0.10229409552463332,0.7272727272727273,0.9981313785756435,0.1793603692713485,0.9128134966219206,0.27231722817308185,0.0027898765239609217
GBDT,21,23,0.08315368032029566,0.7049608355091384,0.9976577618663923,0.1487603305785124,0.8900271513007544,0.24160308751073076,0.0029284937682243907
GBDT,21,24,0.06812865497076023,0.6164021164021164,0.9976331629949439,0.12269615587151131,0.9220976249062631,0.20439413899113598,0.0030065464257557134
GBDT,21,25,0.06213120444290177,0.6806083650190115,0.9973438156955132,0.11386768447837152,0.9400891540541284,0.2051157499113278,0.0037059893521763834
GBDT,21,26,0.11317365269461079,0.7039106145251397,0.9976138341045112,0.19499613102914626,0.9185749336892381,0.2816420137236862,0.0035872477556055833
GBDT,21,27,0.0851767098906687,0.5716723549488054,0.9973961803880766,0.14826289001991588,0.7891571569516183,0.21997466252704082,0.003518143438722427
GBDT,21,28,0.07216731785796368,0.5072697899838449,0.9970425526407921,0.12635814889336014,0.7830668060913042,0.19053780658690914,0.004126862891808377
GBDT,21,29,0.10133006650332517,0.6225806451612903,0.9964540932406718,0.17429259482239612,0.8330039825960955,0.2502171157787887,0.004594972577734583
GBDT,21,30,0.07257694074414332,0.5910224438902744,0.995869554248246,0.1292786035728897,0.8219323440342212,0.20611884022860663,0.004655685074978016
GBDT,21,31,0.08748174697995487,0.6518298714144412,0.9957070938106345,0.15426029962546817,0.8638568960792947,0.2377597089585041,0.0047324729039127785
GBDT,21,32,0.08189934014749645,0.6254940711462451,0.9957792755938235,0.14483468710673836,0.8348762140517101,0.22531230523908446,0.004914835947014901
GBDT,21,33,0.07561746459089314,0.5383333333333333,0.995365096671546,0.13260802627527457,0.8337633986302179,0.20054094030220046,0.0051980449475700205
GBDT,21,34,0.0991949110426399,0.5997596153846154,0.9948761593683493,0.17023454157782517,0.8759471248461372,0.2425065293541031,0.006068611244715047
GBDT,21,35,0.09550673000791765,0.6146496815286624,0.9947061862755271,0.16532465307520985,0.855454280967482,0.24088808932155972,0.005893358627769218
GBDT,21,36,0.1070318282753516,0.6560798548094374,0.9945110972411649,0.1840397098129057,0.8627391729176465,0.26354450505276394,0.006199645420071028
GBDT,22,23,0.06272163120567376,0.7389033942558747,0.9967185925953439,0.1156281920326864,0.8822927512383413,0.21468150660663077,0.0035589776054656386
GBDT,22,24,0.049044056525353284,0.6243386243386243,0.9966486383583869,0.09094412331406551,0.8831223104898543,0.1743495801489526,0.003768935493752093
GBDT,22,25,0.04119193689745837,0.714828897338403,0.9957563975810226,0.07789517298529107,0.9333026922513358,0.17094516436058008,0.0055881620260525905
GBDT,22,26,0.06033110474371219,0.7057728119180633,0.9953660520690298,0.11115999413403725,0.9021875256998272,0.20548123556209325,0.006515990302917184
GBDT,22,27,0.045559635522915816,0.5716723549488054,0.99508257605636,0.08439350044086157,0.8142756194797354,0.1604121373278777,0.006124806037463781
GBDT,22,28,0.036,0.5234248788368336,0.9938896222341193,0.06736667013203035,0.7958236447987395,0.13610966001606786,0.00894067042150279
GBDT,22,29,0.04684087047973465,0.6225806451612903,0.9921577676429222,0.0871266270408547,0.8536193514339135,0.16930639194779937,0.010040781351418147
GBDT,22,30,0.04056712014423865,0.6172069825436409,0.9922281636238727,0.07613042140879729,0.826963417437161,0.15687221378546928,0.009089717859436908
GBDT,22,31,0.059171075837742504,0.6636993076162215,0.9934596451371817,0.10865516962189296,0.8678195480246037,0.1968828279178635,0.0071501619112706504
GBDT,22,32,0.05174825174825175,0.6215415019762845,0.9932756378657984,0.09554188501556923,0.8381626669643327,0.17802467702247732,0.008038267944154109
GBDT,22,33,0.04901476092944417,0.5783333333333334,0.9923376837768512,0.09037046682726742,0.8401081030316568,0.16680822252607153,0.010132555372887413
GBDT,22,34,0.049472792317830916,0.6316105769230769,0.9890423858379973,0.09175833769862057,0.870458460984683,0.17469460227124192,0.015618901305949623
GBDT,22,35,0.059885300332025354,0.6318471337579618,0.9912253298990188,0.1094017094017094,0.8505324098960028,0.19270112146804358,0.00985374065540705
GBDT,22,36,0.06226317602480193,0.6560798548094374,0.9903526819081964,0.11373289287399717,0.8673319567600718,0.20014152177460645,0.011423131498544965
GBDT,23,24,0.0602287166454892,0.626984126984127,0.997273023030489,0.10990030141432876,0.9063213401955259,0.19375625853055564,0.002748533688985051
GBDT,23,25,0.05751797436698968,0.6996197718631179,0.9970501671794393,0.10629693818601962,0.9197515048257074,0.20005673149950245,0.003310488719893386
GBDT,23,26,0.09142318567389256,0.7225325884543762,0.9969379703904413,0.16230914034720773,0.9134160830609325,0.2563286056329006,0.003637396423062082
GBDT,23,27,0.07978090021433674,0.5716723549488054,0.9972162333844987,0.14002089864158832,0.8263190343027427,0.21284502997288213,0.003558384281644448
GBDT,23,28,0.06679679028410324,0.4975767366720517,0.996857286477341,0.11778202676864247,0.8033209094516076,0.18148157489863007,0.004143005635279078
GBDT,23,29,0.10567910310604668,0.6182795698924731,0.9966253774716638,0.18050541516245486,0.8394572718189603,0.25468609702729145,0.004471818724732603
GBDT,23,30,0.08005497337227281,0.5810473815461347,0.9963185016799949,0.1407217273139061,0.8251007507050543,0.21473763212926084,0.005267999293024571
GBDT,23,31,0.10291293213828426,0.636003956478734,0.9964514906353334,0.17715938834550216,0.8602235560619709,0.2548946924676081,0.0045770730158167655
GBDT,23,32,0.08661971830985915,0.607707509881423,0.9961141103192901,0.15162721893491124,0.8299003950050261,0.22844286887548967,0.005225619101998734
GBDT,23,33,0.08527030556281014,0.5441666666666667,0.9958581481556639,0.14743734477308648,0.835496372898372,0.2142677446214528,0.005386797394260558
GBDT,23,34,0.10630085541414563,0.6123798076923077,0.9951484407545723,0.1811555555555556,0.885612741722305,0.2537891376277566,0.006316604735199623
GBDT,23,35,0.09617905030749067,0.6076433121019108,0.9947947424780199,0.16607189485594917,0.8396096372952594,0.24035575423803598,0.007045016632113056
GBDT,23,36,0.10179035518336703,0.6397459165154264,0.9943338701516191,0.17563527653213754,0.8670988439488672,0.2536934562528623,0.006940378845273824
GBDT,24,25,0.048069738480697385,0.7338403041825095,0.9962893505696114,0.09022907900888265,0.9338353981767571,0.18722015505350964,0.0035132713553590006
GBDT,24,26,0.07561728395061729,0.7299813780260708,0.9962254081941594,0.13703897919944066,0.9198859085812271,0.23418201060876018,0.003677987107892142
GBDT,24,27,0.05922983940597479,0.5853242320819113,0.996150081212924,0.10757409440175632,0.8258734196662816,0.18534910368794877,0.0037465300458215463
GBDT,24,28,0.0527252142972667,0.5266558966074314,0.9958110775543232,0.09585416054101734,0.8125151393515626,0.16568906890016977,0.0044348666594743215
GBDT,24,29,0.07702298999870114,0.6376344086021506,0.9951891753536858,0.13744350446169892,0.858255807809498,0.22049931935795525,0.004705772352260761
GBDT,24,30,0.05580485559774479,0.6047381546134664,0.994486485647267,0.1021805540924892,0.8442500406046597,0.1825577084704262,0.005195439817424848
GBDT,24,31,0.07057735771522498,0.6795252225519288,0.9944327672432128,0.127873429502094,0.8641158425700235,0.21782794314348813,0.004910737243290918
GBDT,24,32,0.06273983115886415,0.6462450592885376,0.9942812713330093,0.11437565582371458,0.8487490239866602,0.2001717096800752,0.005504223325915866
GBDT,24,33,0.060553180350754736,0.5783333333333334,0.9938173866735698,0.10962799146986811,0.84467420890137,0.18574782526647818,0.006190309570328162
GBDT,24,34,0.07454686508216377,0.6352163461538461,0.9927695335561793,0.13343432430726504,0.8866915696657311,0.21595229035737937,0.007514606583397692
GBDT,24,35,0.0714134050534362,0.6426751592356688,0.9925672551760557,0.12854321931333207,0.8698403742314464,0.2125816383656217,0.0070929106342950575
GBDT,24,36,0.07238019486975542,0.6606170598911071,0.9916917310292099,0.13046594982078852,0.8781164724995169,0.2168549714693816,0.0075114152603682725
GBDT,25,26,0.08007260992335619,0.7392923649906891,0.9964058423983682,0.14449499545040945,0.9220460703190243,0.2425668434808856,0.0036933300931170656
GBDT,25,27,0.06142550143266476,0.5853242320819113,0.9962901151593173,0.11118314424635334,0.7997563457935395,0.1887854985978839,0.0038513172659155833
GBDT,25,28,0.05512754665297038,0.5201938610662359,0.9960385735050314,0.09969040247678018,0.7716468967337724,0.16841853645538443,0.004114747341056427
GBDT,25,29,0.08739569609134827,0.6419354838709678,0.9957553828493423,0.15384615384615385,0.8646033313815562,0.23582223625715748,0.004068618771731219
GBDT,25,30,0.061827284105131414,0.6159600997506235,0.9949516055369321,0.11237488626023658,0.8223251836648647,0.1940638605697679,0.004969140638550885
GBDT,25,31,0.0737003728887914,0.6646884272997032,0.9947809049441494,0.1326883206634416,0.860445597050059,0.22019122997222956,0.005217241247415966
GBDT,25,32,0.06934931506849315,0.6403162055335968,0.9948843126260923,0.12514484356894554,0.8245507567947206,0.20960317723641897,0.005423006203465498
GBDT,25,33,0.06434137996578597,0.5641666666666667,0.9943137288238775,0.11550929875447877,0.8416084116433122,0.18918356683626888,0.005953303319810562
GBDT,25,34,0.0808245818747569,0.6243990384615384,0.993447867067698,0.14312280460086782,0.8830613195234193,0.22306617112461966,0.006114117447336667
GBDT,25,35,0.07199189638955213,0.6337579617834395,0.9927193762600923,0.12929634201806248,0.8541291245214065,0.21195770736890465,0.0070169201513580175
GBDT,25,36,0.07609603340292276,0.661524500907441,0.9921026923962729,0.13649129376521252,0.8877548278928994,0.2226019543974941,0.006745720050670658
GBDT,26,27,0.06717289719626168,0.5887372013651877,0.9965958897669009,0.12058720727018524,0.8285058273872759,0.19807472312891833,0.004027953463100731
GBDT,26,28,0.061645155076093236,0.5169628432956381,0.9964785806432278,0.11015490533562823,0.8112848004817701,0.17764759018394896,0.004350525400663697
GBDT,26,29,0.0933959210100356,0.6204301075268818,0.9961515988251841,0.16235227912211592,0.8718308702596195,0.2397207235013435,0.004393599467716281
GBDT,26,30,0.06674192182870044,0.5897755610972568,0.9955085849875601,0.11991380403092915,0.8369920803691867,0.19736225740795077,0.005119585271565268
GBDT,26,31,0.08196112417976972,0.6547972304648862,0.9953874725084094,0.14568661971830987,0.862181491272781,0.23058869274925947,0.005458612961953878
GBDT,26,32,0.07207307563774089,0.6393280632411067,0.995090408199103,0.12954249674642104,0.8262937675564299,0.21355957365026088,0.0057947107737706125
GBDT,26,33,0.06901175985145451,0.5575,0.994759065648242,0.1228199008628603,0.8358898244041755,0.1948601239461405,0.006392219602555697
GBDT,26,34,0.08920268641294989,0.6225961538461539,0.9940982877872055,0.15604759752974845,0.8932644017121556,0.23416775730603095,0.006305923481585135
GBDT,26,35,0.07896429720167257,0.6254777070063694,0.9934577068072555,0.1402256175924604,0.8562248312964418,0.22067949246287338,0.007313293033765414
GBDT,26,36,0.08200846391398833,0.6506352087114338,0.9927987582117359,0.14565769426104624,0.8715633353742736,0.2293027085135043,0.007358310640241078
GBDT,27,28,0.057965730951512945,0.5137318255250404,0.9962749240885518,0.10417690417690419,0.8403957628046447,0.17166746051326312,0.004447156741291422
GBDT,27,29,0.100340440781222,0.6021505376344086,0.9965154970215935,0.1720165873137767,0.8746781247234386,0.24484784524325215,0.004013613433906328
GBDT,27,30,0.07745795601552394,0.5972568578553616,0.9961004969472869,0.1371314056684798,0.8622896625530534,0.21413024511930767,0.0041630707369983535
GBDT,27,31,0.09192079780315074,0.629080118694362,0.9960445378620543,0.16040353089533416,0.8743715705062696,0.23946260105932876,0.0038125264780987777
GBDT,27,32,0.08327672870533895,0.6057312252964426,0.9959644792868303,0.14642302639436283,0.8580582722557073,0.2235836663232803,0.004434156674838815
GBDT,27,33,0.07084055459272097,0.545,0.9949959936139138,0.12538343558282208,0.8302058802868498,0.19522293716821607,0.00546873790138104
GBDT,27,34,0.09840062414667447,0.6063701923076923,0.9947861011148791,0.16932371203222016,0.8519085606716416,0.2428560469195447,0.005384387932700642
GBDT,27,35,0.08514412416851441,0.6114649681528662,0.9940645612746443,0.14947450369793697,0.8824054015519548,0.2266783385515081,0.0062760158455384555
GBDT,27,36,0.09777227722772278,0.6451905626134301,0.9940479095337044,0.169811320754717,0.9085992256983817,0.24963286706009505,0.0056241861278532096
GBDT,28,29,0.08380702521498323,0.6182795698924731,0.9957075525357822,0.14760621229623921,0.9073181995710932,0.22656984893313342,0.018506498118741496
GBDT,28,30,0.06346506150222454,0.6047381546134664,0.9951650819814236,0.11487446707721459,0.8732062003491139,0.19483861190830273,0.01859361675040644
GBDT,28,31,0.07654235727440148,0.6577645895153313,0.9950280470663161,0.1371275389215383,0.8679821241531872,0.22326414480547188,0.020916447829351967
GBDT,28,32,0.06904585407179922,0.6442687747035574,0.9948329298941911,0.12472501195600193,0.8540653346534773,0.20978682783033553,0.021913080703940484
GBDT,28,33,0.06481751824817518,0.555,0.9944371288059982,0.11607843137254903,0.8477931536324432,0.1883348050623477,0.023157583891289305
GBDT,28,34,0.08371458383497873,0.6268028846153846,0.9936606362747272,0.14770232953338525,0.9030201349268001,0.22751793779151291,0.023402298721845936
GBDT,28,35,0.07371172516803584,0.6286624203821656,0.9929448414382179,0.13195187165775402,0.8765563197784307,0.2136451225163208,0.02496476786928001
GBDT,28,36,0.07791929787006315,0.6606170598911071,0.9923038922322308,0.13939684059358545,0.876751138067269,0.22514149465854796,0.025021972353802453
GBDT,29,30,0.06818181818181818,0.6321695760598504,0.9953268065605839,0.12308812818645301,0.8906470230081364,0.20658251105027967,0.006108292033700715
GBDT,29,31,0.08127082341742027,0.675568743818002,0.9952181563910596,0.1450876261285183,0.8796462671206092,0.23323724371970425,0.006120726327534886
GBDT,29,32,0.07096630216469538,0.6284584980237155,0.9950864556812644,0.12753158211349508,0.8700581128230099,0.2100772588140822,0.006687425614945705
GBDT,29,33,0.06929985711369667,0.5658333333333333,0.9947129963215836,0.12347699581742135,0.8454817735273397,0.19673392508565962,0.007517910824610064
GBDT,29,34,0.08725555187272124,0.6328125,0.9938770920769276,0.15336440431109816,0.887286339622089,0.23346675751137974,0.008422181998048162
GBDT,29,35,0.0766456958723339,0.6363057324840764,0.993151291480839,0.13681183237469186,0.8729535218687032,0.21925273953086255,0.009258400805913091
GBDT,29,36,0.07974989030276437,0.6597096188747731,0.9924965303730416,0.1422979056566843,0.8799301285558405,0.22765606554788562,0.00929202362295803
GBDT,30,31,0.06855364849944796,0.675568743818002,0.9942919675245746,0.124476034262803,0.8805113660525308,0.2140167795432539,0.011148757985196276
GBDT,30,32,0.06048870447210696,0.6482213438735178,0.9940458141989121,0.11065193556548875,0.8629431286243564,0.19680428965680216,0.01150035137034442
GBDT,30,33,0.05815928001358465,0.5708333333333333,0.9936336578113011,0.10556326090306674,0.853051410320508,0.18078893500398605,0.012413335065176787
GBDT,30,34,0.07770075101097632,0.6466346153846154,0.992963869787352,0.13873130479628676,0.914053922130107,0.22253374843553192,0.013537674104235346
GBDT,30,35,0.06977542751184672,0.6471337579617834,0.9923401601291725,0.12596863182691714,0.8970851299577352,0.21082228128703254,0.013383977716180356
GBDT,30,36,0.07187378262563303,0.6696914700544465,0.9915290588214142,0.12981530343007913,0.8983833347402963,0.2175736109023876,0.013536414233286739
GBDT,31,32,0.05520745131244708,0.6442687747035574,0.9934964142193523,0.10170020277647793,0.8971788384611612,0.18732288356571708,0.006612884752739899
GBDT,31,33,0.054520775205489785,0.6025,0.9928619965897729,0.09999308484890396,0.8793401715419807,0.17976833285611654,0.007795705179699996
GBDT,31,34,0.06743797562333725,0.6550480769230769,0.9917594064792437,0.12228641947607563,0.9201341305155184,0.20842745766378934,0.008768386972056171
GBDT,31,35,0.061256961018297536,0.6375796178343949,0.9913568059787933,0.11177488694098599,0.9010219081253287,0.1958289423750479,0.008505813043031524
GBDT,31,36,0.06380952380952382,0.6687840290381125,0.9904297371645207,0.11650331963325956,0.9110076039291098,0.2046346508500395,0.008947873679914495
GBDT,32,33,0.05642973412913728,0.6066666666666667,0.9930649210048159,0.10325508829161051,0.8705385659838976,0.18357731629983093,0.009087226415560805
GBDT,32,34,0.06692463841664552,0.6340144230769231,0.9919326764522947,0.12106954326371355,0.9036435222802912,0.20422964751179537,0.009861742115938718
GBDT,32,35,0.05693055158616748,0.6343949044585987,0.9907244169008698,0.10448465774980331,0.897244084485243,0.18817225357171352,0.010494153712582732
GBDT,32,36,0.05816090117440281,0.6606170598911071,0.9895864101925268,0.1069094647184081,0.8989437805136005,0.1939688970472723,0.010780121153318436
GBDT,33,34,0.08048762576191525,0.6586538461538461,0.9931065936861264,0.14344610954780446,0.9329251286655458,0.22866087790679598,0.02177574017153201
GBDT,33,35,0.07238758258151595,0.6490445859872611,0.9926063720262366,0.1302486099571803,0.9071627754132991,0.21511658247694262,0.021962765088952195
GBDT,33,36,0.07475876079228035,0.6678765880217786,0.9918877938480796,0.1344660637617612,0.9067087822293219,0.2216696791030599,0.022294857586290354
GBDT,34,35,0.07030336383022633,0.6509554140127388,0.992359718554263,0.1269013472403303,0.9016524294885803,0.212260609549842,0.007474773053768198
GBDT,34,36,0.07301650034581562,0.6705989110707804,0.9916566280791066,0.1316938430009801,0.912557364008611,0.21947666032570476,0.007750369856045953
GBDT,35,36,0.07598721517682236,0.6687840290381125,0.9920145069362574,0.13646884547727062,0.9300062696577998,0.2236674092315003,0.0075460561597481815
GBDT,18,19,0.07575757575757576,0.6578947368421053,0.9978958878005328,0.1358695652173913,0.848285467393799,0.22278026363889766,0.0023780169154539723
GBDT,18,20,0.05192878338278932,0.7420494699646644,0.9969502009261023,0.09706494106771435,0.914380051622217,0.19579589135537626,0.002987761602955983
GBDT,18,21,0.07513850415512466,0.6439169139465876,0.9977850647814983,0.13457364341085273,0.8727315239119857,0.21945928974467874,0.0027202316078590136
GBDT,18,22,0.09267615411315515,0.713903743315508,0.9979572041399462,0.1640552995391705,0.9118592619294084,0.25675399514641417,0.002499157552764649
GBDT,18,23,0.06689965052421368,0.6997389033942559,0.997079403388741,0.12212349054454318,0.8731042875276591,0.21578170256492843,0.00358926471699548
GBDT,18,24,0.038752862427338386,0.582010582010582,0.9960114676520437,0.07266721717588769,0.8302390291850703,0.14946293737731617,0.00487607457554802
GBDT,18,25,0.040123456790123455,0.6920152091254753,0.9957716520493901,0.0758491352365076,0.8925345966775573,0.16597015313663024,0.005215002477764893
GBDT,18,26,0.04799255517149694,0.6722532588454376,0.9943904840835625,0.08958927906688174,0.8913298634152187,0.17863383085858398,0.006741598743677193
GBDT,18,27,0.03085096467517942,0.5648464163822525,0.9927933254544508,0.05850640742377375,0.8151968681746985,0.13081296232818243,0.007084600178429711
GBDT,18,28,0.024612434073837303,0.4975767366720517,0.9914743508532461,0.046904743775222725,0.7773487451860233,0.10925810800120549,0.009065153151666443
GBDT,18,29,0.07208706786171575,0.6053763440860215,0.9950786485480269,0.1288329519450801,0.8459752740732192,0.2077467753719174,0.006379358420012027
GBDT,18,30,0.06050198150594452,0.571072319201995,0.9951767261511232,0.10941232680363114,0.8306046241865321,0.1847859032039485,0.0054184562246079974
GBDT,18,31,0.100927885398014,0.6132542037586548,0.9964865420420831,0.17332960581492873,0.8569690518392007,0.2478323637948807,0.003740461493863503
GBDT,18,32,0.08559802354308967,0.5820158102766798,0.99620840610201,0.14924616749018116,0.8414594043086976,0.22220805441151992,0.004223823559922024
GBDT,18,33,0.06279342723004695,0.535,0.9944387741390932,0.11239495798319328,0.8372592220827649,0.18193746909966801,0.006389572776031534
GBDT,18,34,0.07115302186026576,0.5985576923076923,0.9928006062869087,0.127186821606436,0.8666238509363812,0.204674921056689,0.008216506805091658
GBDT,18,35,0.0962729765410785,0.6038216560509554,0.9948273398531705,0.16606814399579575,0.8421919938284473,0.23971306998691352,0.005215962274704457
GBDT,18,36,0.09716371805672563,0.6279491833030852,0.9941438005193525,0.16828793774319065,0.8612637673507908,0.24547634224059417,0.006396041848811721
GBDT,19,20,0.07912584777694047,0.7420494699646644,0.9980352331023802,0.14300306435137897,0.9337972567094623,0.24191329342840429,0.002555823735310082
GBDT,19,21,0.07946768060836502,0.6201780415430267,0.9979771157750051,0.1408830468486687,0.9036434072728652,0.22151400383951092,0.002620727878159916
GBDT,19,22,0.10745365115399168,0.7593582887700535,0.9981614086507637,0.18826648989061984,0.9159709616043277,0.28522653121577535,0.002563940141798583
GBDT,19,23,0.08871745419479267,0.720626631853786,0.9977699467349276,0.15798511734401832,0.9078062739475187,0.2523549975127616,0.0027854116484195236
