Model,Training Period,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,19,24,0.07682458386683738,0.6349206349206349,0.9978533669179833,0.13706453455168474,0.922862517441346,0.22035859849434264,0.00259932584795875
NN,19,25,0.06818181818181818,0.6615969581749049,0.9976479516585898,0.12362344582593247,0.9162000479867555,0.2118919081488401,0.0028287485101967736
NN,19,26,0.09705372616984402,0.6256983240223464,0.997456336451685,0.16804201050262568,0.9000521024547541,0.24576057520988598,0.00298213176836934
NN,19,27,0.0827683615819209,0.5,0.9976052165689248,0.14202617547261268,0.8260969701509993,0.20273972142607163,0.0029980007741972664
NN,19,28,0.07577965607694549,0.420032310177706,0.9975956266287416,0.12839506172839507,0.8017069989694185,0.17766187921591672,0.003165772753054798
NN,19,29,0.10536681437715412,0.46021505376344085,0.9973266732853479,0.17147435897435898,0.8496987423075497,0.21930526461946978,0.003618505023744988
NN,19,30,0.07508601497672536,0.4625935162094763,0.9967648615184773,0.12920076615009574,0.8319314650063695,0.18542827823191954,0.004273716286010119
NN,19,31,0.08491602574164181,0.5351137487636004,0.9962572226691112,0.1465727445136819,0.8459695486542432,0.21212362532351897,0.004875338724782347
NN,19,32,0.07595131720844246,0.4871541501976285,0.9963202058923006,0.13141410102625617,0.8320156623353917,0.1913121409473387,0.005011744364026077
NN,19,33,0.08206314643440392,0.5025,0.9959733214723099,0.14108563406644828,0.8094636075147578,0.20191329936991578,0.004965475560700929
NN,19,34,0.11143572621035058,0.4813701923076923,0.9961817407154417,0.18097605061003164,0.840370747545828,0.2303227852510374,0.004653908804235444
NN,19,35,0.09434752267969296,0.4305732484076433,0.995988892987707,0.154779622209502,0.8196748823682192,0.2002058825884959,0.0048043682006237015
NN,19,36,0.09007506255212677,0.39201451905626133,0.9956900426629269,0.14649033570701933,0.8330014672786616,0.18641410670339864,0.004780720522072643
NN,20,21,0.05240174672489083,0.6409495548961425,0.9968041762361497,0.09688270912760708,0.8824717941067932,0.18265526864254933,0.002668801733906181
NN,20,22,0.06369575361642557,0.7299465240641712,0.996911406773884,0.11716738197424893,0.9029707736387568,0.21505171765033676,0.0026420728293808865
NN,20,23,0.06481481481481481,0.7310704960835509,0.9968595816868814,0.11907293217095472,0.8824801815364867,0.21709129490904233,0.0028179760896100475
NN,20,24,0.05201813080077704,0.6375661375661376,0.9967828917179173,0.09618838555178608,0.9082963750782178,0.18149579573714922,0.0029978347290572143
NN,20,25,0.04254366323331841,0.7224334600760456,0.9958536448168653,0.08035525481074224,0.9156630959913148,0.17467476032299498,0.006015475542326778
NN,20,26,0.06170598911070781,0.6964618249534451,0.9955273724804198,0.11336768717793272,0.9023618175217133,0.20644806542023356,0.0038804450786945562
NN,20,27,0.05286553421177965,0.568259385665529,0.9957928931757467,0.09673202614379085,0.8514012520180666,0.17242652698748256,0.003563613066447571
NN,20,28,0.04947403024326101,0.4862681744749596,0.9958444527087684,0.08981053259734448,0.8044344944413502,0.15413559806108446,0.0038324479350848703
NN,20,29,0.06964985463278979,0.5924731182795699,0.9949978540994456,0.12464653319760208,0.8585827829782283,0.20196390586490706,0.004546873919641256
NN,20,30,0.04226329948798056,0.6072319201995012,0.9926570572078057,0.079026369168357,0.8614000110233169,0.15886643044528115,0.005833171626617698
NN,20,31,0.03516507151306592,0.6468842729970327,0.9891275288995878,0.06670406446019685,0.8664064544294721,0.14911804054111438,0.0074855481677753265
NN,20,32,0.025584674075302703,0.6096837944664032,0.9865083626807782,0.04910856415154409,0.8713960126055624,0.12297982820326041,0.0084879721185462
NN,20,33,0.03401462779280633,0.5658333333333333,0.9891386077959172,0.0641716283905113,0.8536527733797111,0.13684382759263486,0.007960165061196981
NN,20,34,0.07176858293665324,0.5889423076923077,0.992964396443805,0.12794568836085907,0.8765306263796563,0.203903859088613,0.006469461647922615
NN,20,35,0.06381112984822934,0.6025477707006369,0.9921206711364912,0.11540103690149436,0.8577030318092302,0.19433048252646232,0.006724376297035582
NN,20,36,0.0781519365590162,0.617059891107078,0.992771360787265,0.13873304090584512,0.855047716173578,0.21786488009494795,0.00767019934653843
NN,21,22,0.05375722543352601,0.7459893048128342,0.9962417360987028,0.10028756290438534,0.9191396147267212,0.19962692875611876,0.0029535625761820832
NN,21,23,0.05355791067373202,0.7389033942558747,0.9961334120648762,0.09987647785424386,0.8785599314218441,0.1982803328944726,0.0031011570901456134
NN,21,24,0.04586984896513146,0.6507936507936508,0.9962714503482774,0.08569935551297685,0.9078091459600588,0.17211659510533994,0.0032840328622018382
NN,21,25,0.004878898762850671,0.7452471482889734,0.9618218792932987,0.009694331783559206,0.8912021828063317,0.058335363051951604,0.021422508338526235
NN,21,26,0.06905099150141643,0.7262569832402235,0.9958675979925931,0.12611156022635406,0.9036742146081912,0.22313570192757345,0.005201642342780903
NN,21,27,0.05572139303482587,0.5733788395904437,0.9959789286117765,0.10157194679564693,0.8639169575165454,0.17787083010975663,0.004133315433241368
NN,21,28,0.05148415227234614,0.49596122778675283,0.9959350424136911,0.0932847158918262,0.831283366300269,0.15884179241734137,0.005102268121464137
NN,21,29,0.07631437768240343,0.6118279569892473,0.9953152146934723,0.1357023610779871,0.8634987083680749,0.21496266715411738,0.005003046742293558
NN,21,30,0.07065138546351371,0.6072319201995012,0.9956521964138545,0.12657569850552305,0.8664649940058373,0.20611986795257142,0.00444168743998385
NN,21,31,0.08533228470310657,0.6439169139465876,0.9956405555469743,0.15069444444444444,0.875116405884529,0.23335699150892197,0.0046035667788229305
NN,21,32,0.06347906214804956,0.6126482213438735,0.9946138474768538,0.11503850078857038,0.8842347869064738,0.19602827269708814,0.006531109189354216
NN,21,33,0.07142109121373966,0.5683333333333334,0.9948528496346538,0.12689552516513164,0.8595393614318118,0.20020617585640169,0.00720245781660543
NN,21,34,0.08064132073974124,0.6105769230769231,0.993558464922837,0.14246652176961366,0.8826209637378629,0.22031272529475082,0.007327953946677329
NN,21,35,0.08779775485990692,0.6127388535031847,0.9942395005212864,0.1535882493813363,0.8671272486449484,0.2304736971123648,0.0066545619250751534
NN,21,36,0.06133333333333333,0.647005444646098,0.9903244283142107,0.11204525811267384,0.859577197176568,0.1972180159949357,0.010377787421907985
NN,22,23,0.055248618784530384,0.7310704960835509,0.9962925932972573,0.10273344340487983,0.8825673795054769,0.20033234313629078,0.00325984340485638
NN,22,24,0.04612819562801038,0.6587301587301587,0.9962508506264447,0.08621883656509695,0.933900923507882,0.17365775624144006,0.0034783255347941274
NN,22,25,0.04407014305491463,0.7262357414448669,0.995981400989443,0.08309767239504025,0.9491361749464972,0.17827340599112237,0.004742544513807711
NN,22,26,0.06667839549612949,0.7057728119180633,0.9958232539932536,0.12184536248191609,0.9071444061943682,0.21611133006578018,0.004668328802921323
NN,22,27,0.04941069809610154,0.5580204778156996,0.9955689741600162,0.09078289838978344,0.8287738252333102,0.1651192090549975,0.004286731725717857
NN,22,28,0.04792993630573249,0.4862681744749596,0.9957109520909875,0.08725902304681839,0.7987157086404436,0.15167938928829156,0.004256929633148306
NN,22,29,0.07282875034032127,0.5752688172043011,0.9953423616281956,0.12928951184146933,0.8485000023435789,0.20354080020137263,0.004665831722101633
NN,22,30,0.05823949630705896,0.5997506234413965,0.994760770533523,0.10616929698708752,0.8396828133370564,0.1857735904298181,0.005382361264740439
NN,22,31,0.056577334033981436,0.6389713155291791,0.9933836014072843,0.10395043849062675,0.8542092653310405,0.18881446228310106,0.006416884954662399
NN,22,32,0.03947629438603452,0.5899209486166008,0.9915636329962965,0.07400061977068485,0.8481370913657014,0.15108420151410534,0.00761300890126405
NN,22,33,0.042122740130365266,0.5708333333333333,0.9911744332787266,0.07845607605085328,0.8281626323970529,0.15337770958257457,0.007484992389928994
NN,22,34,0.061229723664807334,0.5739182692307693,0.9919152967893443,0.11065407566189676,0.847888869027338,0.18562088251164915,0.007502721057731933
NN,22,35,0.061195445920303605,0.5751592356687898,0.9921114352135318,0.11062109518559353,0.8377016679579771,0.18581929013408707,0.007282931092125806
NN,22,36,0.07215148547175972,0.6016333938294011,0.992324440300584,0.12885045185113206,0.817455988860691,0.20653427631740476,0.007820463182846111
NN,23,24,0.034079844206426485,0.6481481481481481,0.9949729575375803,0.06475485661424607,0.8729745685219861,0.14784979644929996,0.004206652909271595
NN,23,25,0.016314199395770394,0.7186311787072244,0.9890644529890654,0.031904118838622555,0.9367732688897629,0.10721987888977201,0.008520607638112689
NN,23,26,0.05442448436460413,0.7616387337057728,0.9944692329099756,0.10158966716343766,0.911857246802987,0.20268586325340704,0.005248319398236363
NN,23,27,0.03553770086526576,0.5887372013651877,0.9935029660813428,0.0670293374781426,0.8577427199474439,0.14353258267382962,0.005477454231391097
NN,23,28,0.034249427441182596,0.531502423263328,0.993483671375969,0.0643520782396088,0.7894375378085772,0.13372631271672822,0.006136482479083363
NN,23,29,0.04854834839638487,0.6526881720430108,0.9921021810622983,0.09037445097893247,0.8596774308293356,0.17657197776377925,0.00696650544950286
NN,23,30,0.03412401165210154,0.6134663341645885,0.9907907555642959,0.06465177398160316,0.8726633468624954,0.14319218650605606,0.006723090490918659
NN,23,31,0.04745052722808031,0.6498516320474778,0.9919542169218686,0.08844315810728949,0.8737396445106689,0.17414833167190283,0.006264487281685481
NN,23,32,0.038214974793054086,0.6067193675889329,0.9910498056772837,0.07190116517360501,0.8638986378600094,0.15071999054664414,0.007316159098962596
NN,23,33,0.04052014396841983,0.5816666666666667,0.9906599924643744,0.07576250949744925,0.8445640979273992,0.15179763676442992,0.007912789816092962
NN,23,34,0.06644368688492956,0.6207932692307693,0.992023788018671,0.1200395096159433,0.8801605594273076,0.20133061842819486,0.00798593134060255
NN,23,35,0.061752860704468455,0.6152866242038216,0.9916979918387039,0.11224074827165513,0.871671355881595,0.19313696263205452,0.007394158679400851
NN,23,36,0.06601189914061763,0.6343012704174229,0.991187447185043,0.11957916345907109,0.8556280038665917,0.20271664609891396,0.008620920218138645
NN,24,25,0.004092538009711826,0.7338403041825095,0.9551556766167114,0.008139682004133102,0.9317637003655356,0.05264806106713298,0.03010314583578547
NN,24,26,0.05999678301431559,0.6945996275605214,0.9954065733098055,0.110453064850459,0.8933288699358103,0.20326981767584998,0.007015183694208629
NN,24,27,0.05455455455455455,0.5580204778156996,0.9959911054766802,0.09939209726443768,0.8236898175203715,0.1735967620479567,0.0051773767646591555
NN,24,28,0.045228403437358664,0.48465266558966075,0.9954691525026598,0.08273579702151132,0.7791843289705761,0.14703757100128537,0.007569111905530286
NN,24,29,0.062097174020823,0.5387096774193548,0.9948317407131629,0.11135807957323848,0.8199789810866777,0.18165807015775465,0.007129334982366227
NN,24,30,0.06460256028579935,0.5411471321695761,0.9956968323977027,0.1154255319148936,0.8488822838298277,0.1859255843224658,0.005165426205131431
NN,24,31,0.07603140969712077,0.6033630069238378,0.9953577679264182,0.13504538410449413,0.8552027113779237,0.21306365977216163,0.005732631977910977
NN,24,32,0.04838303233935321,0.5691699604743083,0.9933569468041917,0.0891847952310908,0.8498584379401246,0.16458738879162366,0.009584322907291666
NN,24,33,0.05353130016051364,0.5558333333333333,0.9932398747572448,0.09765739385065884,0.8343810022177233,0.17101557911727708,0.010644349458059083
NN,24,34,0.06448225162780928,0.5534855769230769,0.9925715107298353,0.11550761898789741,0.8513914291729664,0.1871373243599017,0.010047692179215036
NN,24,35,0.081556303778526,0.5554140127388535,0.9942856801360832,0.1422280215299299,0.8539634193129007,0.21131070795366233,0.008149990316225169
NN,24,36,0.04081632653061224,0.5626134301270418,0.9871129364645165,0.07611097471151484,0.835613177554918,0.14907769591510273,0.014524434965154175
NN,25,26,0.0755130504084479,0.7057728119180633,0.9963316808822316,0.13642908567314616,0.9086297733235775,0.2300910885317681,0.0044206556991835694
NN,25,27,0.058855487142339735,0.5546075085324232,0.9963077039641783,0.10641781270464963,0.8401838624147091,0.17982498455204962,0.004261446270748497
NN,25,28,0.05915329595979122,0.49434571890145396,0.9964717693872185,0.10566298342541436,0.8297555433657382,0.17012038867007434,0.0047039623544141125
NN,25,29,0.08969142082061715,0.5688172043010753,0.9962705282534955,0.1549502050380785,0.8509864829873759,0.22485437449266898,0.004877747763067993
NN,25,30,0.07017810930126352,0.5748129675810474,0.9958281527559809,0.12508479175145842,0.8592964884647484,0.19983840236836267,0.005163589206523795
NN,25,31,0.08323563892145369,0.6320474777448071,0.9955977809489069,0.14709944751381215,0.8614315722117316,0.22830077804341914,0.005571802523418401
NN,25,32,0.0749367088607595,0.5849802371541502,0.9956364203062298,0.13285457809694792,0.8685775496274748,0.20829961399101213,0.006391500706036156
NN,25,33,0.07889844294678132,0.5658333333333333,0.9953667420046409,0.1384866408321436,0.8453790302679068,0.2100926746043103,0.006950180947648798
NN,25,34,0.09332943241661791,0.5751201923076923,0.9947313288437626,0.16059741567377078,0.8708453486233858,0.23022770728261438,0.007531785572480617
NN,25,35,0.09069044994488426,0.5764331210191083,0.9947089027234564,0.15672352584639362,0.8646370787451154,0.2272045548458663,0.006550724096018309
NN,25,36,0.09772226304188097,0.603448275862069,0.9943689731017223,0.16820538763121284,0.8483240746288172,0.2413110254348368,0.007252613730961106
NN,26,27,0.055545942204533655,0.5477815699658704,0.9961284334530951,0.10086410054988217,0.8469567549469383,0.17356251988334262,0.003863754826307043
NN,26,28,0.05735238811583302,0.4927302100161551,0.9963716439238829,0.10274549435741957,0.8509042246202602,0.16720738958036144,0.004336838695346555
NN,26,29,0.07807807807807808,0.5591397849462365,0.9957663708943493,0.1370223978919631,0.8747635878172223,0.20784309449225233,0.0045988654680990705
NN,26,30,0.055449101796407184,0.5773067331670823,0.9946786144473095,0.10118006993006994,0.8632674371858006,0.17776929508173075,0.005277667984002928
NN,26,31,0.055145462440295265,0.6280909990108803,0.9933129045021453,0.10138911064984832,0.8552948591552955,0.18476984595682566,0.006578238468158518
NN,26,32,0.041155383979043156,0.5899209486166008,0.9919120192114953,0.07694290501353268,0.8576904321532063,0.1543291882375185,0.007373323281307081
NN,26,33,0.04765306851468172,0.5558333333333333,0.992396915768269,0.08778048299006383,0.8329142750178041,0.16117372798547133,0.0069604687788030325
NN,26,34,0.08084738434932988,0.5618990384615384,0.99401770934989,0.1413561115730592,0.8813505326921668,0.21156599212588345,0.006353400952707945
NN,26,35,0.07733403398143282,0.5624203821656051,0.9939032042676483,0.13597166615337233,0.8657464057909696,0.20698346985154573,0.0066595405341877785
NN,26,36,0.08584198764296043,0.5925589836660617,0.9936617770825681,0.14995981168905728,0.8557352556055537,0.2238925927026758,0.006838558040165831
NN,27,28,0.04293865905848787,0.4862681744749596,0.9952137304023136,0.07890942456416306,0.8729066947673273,0.14345232649737785,0.0049116032852096715
NN,27,29,0.06388329979879276,0.546236559139785,0.9949157669396873,0.11438865120468364,0.8765226257114205,0.18557853849158812,0.004814246237506633
NN,27,30,0.050043706293706296,0.571072319201995,0.9941533330141968,0.09202330721318064,0.8793961456185456,0.16784039192768277,0.005490329978023058
NN,27,31,0.05973659454374412,0.6280909990108803,0.9938386756033891,0.10909715660166654,0.8705508783155369,0.19241942073338383,0.005892770201788339
NN,27,32,0.054476856538143,0.5849802371541502,0.9939611173880859,0.09967168953615622,0.8752321254639128,0.17723838083836457,0.0062990382610134624
NN,27,33,0.05798212005108557,0.5675,0.9936473689204257,0.10521436848203938,0.8559796419208415,0.17997762133109482,0.006947311814328293
NN,27,34,0.07194135872440112,0.5721153846153846,0.9931571527056186,0.12781096865140634,0.8927884012873083,0.20119505501808885,0.00729202835871452
NN,27,35,0.07054969638862256,0.5624203821656051,0.9933066723023907,0.12537271049268778,0.8865191745644857,0.1975432824669231,0.006927034076682626
NN,27,36,0.08008339465293107,0.5925589836660617,0.9931934523580193,0.14109766637856525,0.8686726841790171,0.21613060619372593,0.007455970515364733
NN,28,29,0.09141623177973726,0.546236559139785,0.9964637885745016,0.1566209341760444,0.8644778814056951,0.2224584015431512,0.005183343205018673
NN,28,30,0.07620343595849634,0.5586034912718204,0.9962576932382307,0.13411165993114801,0.8815043739403237,0.20535831825459483,0.0048019316380940895
NN,28,31,0.0910134941142693,0.6271018793273986,0.9960142391884232,0.1589570013789645,0.8700313366356586,0.23789065390111303,0.004732473121902879
NN,28,32,0.07886178861788617,0.575098814229249,0.9959187430089841,0.13870352716873213,0.8781215028424055,0.21192253256847338,0.006155064457784247
NN,28,33,0.08142648490749757,0.5575,0.9955696664196839,0.14209855564995752,0.8498471814352986,0.21188706812397004,0.007976106337001583
NN,28,34,0.09871476401339238,0.5492788461538461,0.9952100595595783,0.16735329122036072,0.881927185329476,0.23145502109706068,0.007614276449724378
NN,28,35,0.092473807996579,0.5509554140127388,0.9950049955477418,0.1583668985719517,0.8771743545551173,0.22430284411210483,0.007824417200227881
NN,28,36,0.10109782074389645,0.5598911070780399,0.9948878118276394,0.1712699514226232,0.8644463828877149,0.23642487641362725,0.007861260453029777
NN,29,30,0.07993421052631579,0.6059850374064838,0.9961768309486505,0.14123801220575413,0.8872370123985973,0.21914812815143608,0.005098103137973192
NN,29,31,0.0946459918080749,0.6399604352126608,0.9961069174842357,0.16490378488594368,0.8829545886464191,0.24511900562946703,0.005147381579890901
NN,29,32,0.08209157409916013,0.5988142292490118,0.9959447166976375,0.14438884917798428,0.8839724428992016,0.22069519381720137,0.006913522994868614
NN,29,33,0.08482364629905613,0.5691666666666667,0.9956749677377602,0.14764375270211844,0.864129291636551,0.218574481096276,0.00743838193520067
NN,29,34,0.10002980033773716,0.6051682692307693,0.9948824792457859,0.1716818685534055,0.8998315360331953,0.2446391188045644,0.008363662680995268
NN,29,35,0.09586596609497373,0.6159235668789809,0.9947175953568299,0.16590889594235222,0.8791148299548255,0.2415976994423865,0.00892036017912542
NN,29,36,0.10008766803039158,0.6215970961887477,0.9943698292712371,0.17241379310344826,0.8717553867265894,0.24792053462568922,0.008325374344789837
NN,30,31,0.07752891951759783,0.6231454005934718,0.9953203401531093,0.13790084272737219,0.8877800637436083,0.21869065530455478,0.005719109710101469
NN,30,32,0.0702621895124195,0.6037549407114624,0.9952084190888543,0.12587556654305726,0.8894914001930132,0.20485083250665817,0.006800930594693449
NN,30,33,0.07148152070316637,0.5625,0.994903306516232,0.1268439349807385,0.8722132337781768,0.19925606293579018,0.007512479970193746
NN,30,34,0.08581824636137735,0.5811298076923077,0.9942078323294383,0.14955150015465513,0.9021371135697569,0.22179488683767898,0.008797294327483933
NN,30,35,0.09067788320453879,0.5904458598726114,0.9946002448062874,0.15721190536759097,0.8810514812443195,0.22994866493361196,0.008410397874026249
NN,30,36,0.0913441815944209,0.6061705989110708,0.9939391760053357,0.15876411170528817,0.877472166522579,0.23372089702326415,0.008522079968473123
NN,31,32,0.06580008061265619,0.6452569169960475,0.9945624647449525,0.11942209217264081,0.8791959621773457,0.2048971455582316,0.00609969561283881
NN,31,33,0.06604642593957259,0.5975,0.9941744239551723,0.11894492368944924,0.8621551454545089,0.19732585394569296,0.006822191359765987
NN,31,34,0.08272677467324098,0.6352163461538461,0.9935079059033448,0.14638875424139602,0.8878556411118552,0.2276749308298762,0.0075680792219430994
NN,31,35,0.07435588368238662,0.6286624203821656,0.993007863030176,0.13298302344381566,0.8659146739135347,0.21459155344127737,0.008094998820550746
NN,31,36,0.08089811576215729,0.6506352087114338,0.9926960178699701,0.14390366281986955,0.8579900609549528,0.22772050916925926,0.007916512182813706
NN,32,33,0.09283964062074598,0.5683333333333334,0.9960610725707069,0.15960683360636554,0.8798432318646748,0.22861158201295068,0.005728373436205352
NN,32,34,0.11554720526068576,0.5913461538461539,0.9956750972076148,0.19332023575638507,0.9145387650927682,0.26011216995576636,0.006036030272335699
NN,32,35,0.10787992495309569,0.5859872611464968,0.9955135146000926,0.18221429986135868,0.8975450483490794,0.2501270594429888,0.006070638181360773
NN,32,36,0.11647776809067131,0.6061705989110708,0.9952902114995552,0.19540734240163812,0.8994008146184707,0.26433858357647744,0.006314695176802866
NN,33,34,0.11548087236324633,0.5823317307692307,0.9957251295706538,0.19273993038289408,0.9146747008177349,0.25803822806472426,0.006359344504426342
NN,33,35,0.10943441064638783,0.586624203821656,0.995575449612879,0.1844582415381534,0.8993284226583866,0.25208041240680507,0.006411581332308398
NN,33,36,0.11868014901543374,0.6070780399274047,0.9953758284510267,0.19854577830538656,0.8935928899164026,0.26705481299106304,0.00667830706048407
NN,34,35,0.10200705778561976,0.589171974522293,0.9952255711195949,0.17390486933634142,0.9036676891620111,0.2438075324182423,0.007098584763278547
NN,34,36,0.11014158709252551,0.6070780399274047,0.9950016823730964,0.18645484949832777,0.9016776101651883,0.2571572660728725,0.007280146015067214
NN,35,36,0.09542089388538524,0.631578947368421,0.9940033887189392,0.1657932348737494,0.9052497615077462,0.24394127107337296,0.007683702728441875
NN,18,19,0.07374301675977654,0.6513157894736842,0.9978553604822255,0.132485781197725,0.8516309550136826,0.21868063004397253,0.0022809436377764407
NN,18,20,0.0688836104513064,0.7173144876325088,0.9977955893051735,0.12569659442724457,0.9376717770714573,0.22185326015002985,0.0022174595925212983
NN,18,21,0.06758931445123914,0.6231454005934718,0.9976001561803121,0.12195121951219513,0.8762096016959205,0.20469442905844004,0.0023700864700889114
NN,18,22,0.08556499020248204,0.7005347593582888,0.9978138105312471,0.15250291036088473,0.8621742050581573,0.2443408894683463,0.0023575265346075535
NN,18,23,0.08785357737104825,0.6892950391644909,0.9978321032161431,0.15584415584415584,0.8748869025752294,0.2455856650205715,0.002534607705005073
NN,18,24,0.06958538706871557,0.6349206349206349,0.9976225079664097,0.12542461458061147,0.8782418369808807,0.20966728484135516,0.0027192711045251044
NN,18,25,0.0425531914893617,0.6844106463878327,0.9960595801398263,0.08012463832628534,0.9217164652841352,0.17001598273868151,0.006307144010950317
NN,18,26,0.06379498364231188,0.6536312849162011,0.99591958750906,0.11624441132637854,0.8921163326947359,0.20335750648717738,0.0035502902304845757
NN,18,27,0.056350468115173996,0.5443686006825939,0.9962055535974856,0.10212902193052666,0.7922766355263317,0.17428039435203643,0.0035534611245259234
NN,18,28,0.05165514732630047,0.4588045234248788,0.9962204340404779,0.09285597515121792,0.7338071662115909,0.15300922162874114,0.004004696320335367
NN,18,29,0.05137250578767501,0.5010752688172043,0.9941382011665426,0.0931906809319068,0.7911548272741246,0.15907893548808852,0.0049577513967606615
NN,18,30,0.0359757186216747,0.5024937655860349,0.9927560326502518,0.06714428523825391,0.7918801595009521,0.13303117427636066,0.005816615317341325
NN,18,31,0.03014682911590128,0.5727002967359051,0.9886772074366015,0.05727852797150913,0.8370120895827154,0.12955880641043338,0.00762016863097642
NN,18,32,0.02141224587994707,0.5276679841897233,0.9859499283747303,0.04115448344957805,0.8031450678798512,0.10422401871117812,0.008805347428902389
NN,18,33,0.033871321914800176,0.5141666666666667,0.9900281845559163,0.06355583024309848,0.783260108495199,0.13009773274307143,0.007740897894593573
NN,18,34,0.053754693366708385,0.5162259615384616,0.9916124693288448,0.09737021083654501,0.7978114353348789,0.1646323339432037,0.007266131847664833
NN,18,35,0.053361344537815124,0.4853503184713376,0.9922168333931858,0.09615141955835961,0.7981577950374801,0.15904478355048202,0.006920450662385438
NN,18,36,0.05058476751925454,0.4827586206896552,0.9909631307721879,0.09157414579567949,0.8173053061417996,0.15412287782545311,0.007949764147911305
NN,19,20,0.07460492466005145,0.7173144876325088,0.9979720046086547,0.13515312916111852,0.9295708430580842,0.2309193675055826,0.002238912955030416
NN,19,21,0.07038327526132404,0.599406528189911,0.9977755415917376,0.1259744309323355,0.8772455821654737,0.20487799681632865,0.002440897287647101
NN,19,22,0.09028281363306744,0.6657754010695187,0.9980225195533327,0.1590038314176245,0.9164470388471174,0.24469478381361764,0.002431148929872664
NN,19,23,0.09618155619596541,0.6971279373368147,0.9980102345952362,0.1690408357075024,0.8762364478387911,0.25846975833961605,0.0026843223741024667
NN,19,24,0.07623604465709728,0.6322751322751323,0.9978441325599203,0.13606604042129233,0.919607001894796,0.2190500426256051,0.0029323507569232843
NN,19,25,0.06192170818505338,0.6615969581749049,0.9974019733561642,0.11324438659290595,0.9280489402538061,0.20187986364084548,0.0032167278171361816
NN,19,26,0.08017179670722978,0.6256983240223464,0.996898978253091,0.14213197969543148,0.9077689098123491,0.22322849067318143,0.0034373973667823883
NN,19,27,0.07757255936675461,0.5017064846416383,0.9974374464302506,0.1343692870201097,0.7980101863399366,0.19656101252267721,0.003531412930058392
NN,19,28,0.06813417190775681,0.420032310177706,0.9973333932723862,0.11724915445321307,0.7694104330089325,0.1683777770587521,0.004034276325257554
NN,19,29,0.06801441780285222,0.4666666666666667,0.9958355309423348,0.1187252085897962,0.8306749824638399,0.17700133938665227,0.005174441964946522
