1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.544221078991181e-184,4.944841388973251e-128,1.3194713897601449e-118,1.549048547209293e-28,1.0108661141252416e-16,6.546641483458846e-29,5.5269325472710304e-17,3.7862369317493295e-22,3.597175397749356e-21,0.9531746315053106,0.0,0.2644126478330774,0.00035865728005450147,0.006320948661339162,1.4718750608381022e-05,4.288944719260872e-14,0.1991242672382182,0.1025997576058727,0.22463748679523599,0.008209459633473188,0.5986112146032452,0.9707010178187319,0.6655224272111306,0.6232958318397008,0.22764600231433585,1.4107522415930692e-06,9.34207259177976e-06,1.400460250350812e-07,1.2309811257205482e-25,1.534632187722017e-16,5.874506027959729e-26,9.294635512000269e-23,2.1401624500069855e-33,1.5596525845770344e-63,6.095438199407171e-60,9.115304279197481e-69
1.0367464181420957e-220,2.547126399969491e-154,1.447630517599773e-143,1.018685149857138e-36,1.8323056564349603e-22,2.196920062080775e-37,6.997770758781351e-23,2.6621062914073355e-29,3.9466834511290365e-28,0.30346001937639344,0.2644126478330774,0.0,0.011596407537201309,0.09746261158422698,0.0010691235635526956,4.684714035462814e-11,0.907311165289611,0.6213004823313965,0.976666887719737,0.13539095399295878,0.48721840123161375,0.19601853709876582,0.08882274548290706,0.4482330216770819,0.9530865862956777,3.361755752293015e-10,3.7032575192097303e-09,1.3099091504988383e-11,1.8506113480307994e-34,3.6611417854292165e-23,6.284229728097702e-35,5.057620726975785e-31,4.2151832333949336e-44,1.873668354301233e-80,3.996386191548604e-76,4.0041104128334965e-86
3.5650882961996793e-259,4.325176079347955e-186,7.560593565148125e-174,9.030717406412944e-52,2.541681668356252e-34,1.0785505743601812e-52,6.080570482640159e-35,5.66575536008161e-43,1.4835545853303924e-41,0.0006010868700311587,0.00035865728005450147,0.011596407537201309,0.0,0.3782535559712773,0.5104187782570031,5.337798542629962e-05,0.011590671076886935,0.0347150802365847,0.008254101365512849,0.2255541688748245,0.0007157643593900139,6.260459278117407e-05,1.0640542269558456e-05,0.00046921132385820304,0.01121881849743654,4.2538449266659334e-19,9.41580308961894e-18,3.880610002151065e-21,9.674804137153537e-50,4.697147160146401e-36,2.4724338694506553e-50,1.0692844830944033e-45,4.0187193002753474e-61,2.2249196341703057e-102,1.5028190860958615e-97,6.453442405340659e-109
1.3232391408381483e-249,1.6758659043438823e-177,1.1703388093614786e-165,7.890161947748788e-47,2.8664742679988395e-30,1.0296448262563065e-47,7.698241696590766e-31,1.9419573975632884e-38,4.343169122253311e-37,0.009105646927066433,0.006320948661339162,0.09746261158422698,0.3782535559712773,0.0,0.11581640410091305,7.659337157221035e-07,0.10510037644497863,0.2238953345480783,0.08377562041336137,0.7805429681623725,0.013466249260456727,0.0020075003633723437,0.00047272431395542844,0.01014195285701273,0.09962516406858297,6.495413839845864e-16,1.1782390468700183e-14,8.962823814095269e-18,6.531868340927685e-45,8.497412202872777e-32,1.7395467137430317e-45,5.068177322306088e-41,6.142843913858569e-56,2.53699618938217e-96,1.4607955723910974e-91,1.525552440447193e-102
4.715162422134022e-298,3.041220581248926e-214,1.2787124343495916e-200,1.2233039000342783e-60,1.0049614349170916e-40,6.251876062129116e-62,1.5294266995673816e-41,6.907689534048881e-51,2.798345558817612e-49,3.007871223820725e-05,1.4718750608381022e-05,0.0010691235635526956,0.5104187782570031,0.11581640410091305,0.0,0.0004856930475033284,0.0009390955237030703,0.004131436317332825,0.0005824873106396037,0.04989913295472602,2.4390182320436735e-05,1.0818835775720018e-06,1.1983882807092975e-07,1.3166196044271654e-05,0.0009474397185380791,9.963590986318346e-24,3.2144642445772426e-22,3.236078022270688e-26,1.0894968123557992e-59,9.50206451522421e-44,1.8451266401093865e-60,4.1110014458072495e-55,4.512388849211006e-73,6.849780320724344e-121,2.8527002853671515e-115,8.853305902720277e-128
0.0,2.952895930009953e-249,7.973743219116043e-234,3.019407161933038e-83,5.841772648624536e-60,1.9874621316184703e-84,7.107188273415346e-61,1.1127319960596766e-71,8.316422559552939e-70,1.92124419051212e-13,4.288944719260872e-14,4.684714035462814e-11,5.337798542629962e-05,7.659337157221035e-07,0.0004856930475033284,0.0,1.910331491038026e-11,3.871397289271924e-10,6.737102910080729e-12,4.50046240652681e-08,2.4294500312586977e-14,1.370656823801806e-16,4.6979276847999076e-18,6.546637283168389e-15,2.513225290434375e-11,1.8988719522126044e-39,1.27108227851233e-37,1.7281104992007935e-42,1.873876928328472e-80,8.333648240767984e-63,3.4490085425056455e-81,2.68435919948745e-75,1.175435888478688e-94,1.2845105609988612e-144,6.833733387169437e-139,2.958954227075627e-153
2.3225603387525495e-260,1.5363706937244372e-180,1.7451168319659246e-168,5.993066545273553e-42,1.340736378593243e-25,5.296594682983453e-43,3.517457038624585e-26,9.819333515354184e-34,2.1306040250395968e-32,0.2351177941787913,0.1991242672382182,0.907311165289611,0.011590671076886935,0.10510037644497863,0.0009390955237030703,1.910331491038026e-11,0.0,0.6893167399147359,0.925242178611919,0.14671797967724284,0.38792133262225903,0.13273322717680563,0.052496937514280674,0.34910575792851384,0.9534588940554523,6.511342529442521e-12,9.781560346572249e-11,1.218484892598249e-13,5.067507822776744e-41,1.849441199078539e-27,1.0718834333301744e-41,4.76344251537195e-37,6.809340120267695e-53,3.6392625894747746e-97,8.027933204802565e-92,7.996123652639785e-103
1.9230684501527917e-253,4.6885260500116255e-177,3.5238724497154207e-165,1.2375451183236434e-42,1.9904051993678686e-26,1.3127519518011584e-43,5.429432067242956e-27,1.8827469017320404e-34,3.970582979498338e-33,0.12621579306894792,0.1025997576058727,0.6213004823313965,0.0347150802365847,0.2238953345480783,0.004131436317332825,3.871397289271924e-10,0.6893167399147359,0.0,0.6189242981090828,0.3093462622377724,0.20892243745236339,0.05904679925834696,0.020687002710721977,0.18137675118086904,0.653382613280572,1.06304980064275e-12,1.6330831261641252e-11,1.9598103605282434e-14,2.54305180635861e-41,4.260162202432203e-28,5.997103912109557e-42,2.01514882497416e-37,9.582096826876624e-53,3.650299987389389e-95,4.396301637405057e-90,5.408954136834602e-101
3.4539481758346764e-270,1.2102405656891445e-186,2.6367902809509867e-174,1.0001653401402055e-42,6.066616832198572e-26,6.955454164614723e-44,1.458798367737953e-26,2.3170646084649226e-34,5.441736228572616e-33,0.2636921330614995,0.22463748679523599,0.976666887719737,0.008254101365512849,0.08377562041336137,0.0005824873106396037,6.737102910080729e-12,0.925242178611919,0.6189242981090828,0.0,0.1168330144811751,0.435077240078125,0.1525866695451278,0.060965280535087235,0.39366978493226934,0.973984908654885,5.144251494763671e-12,8.117401760324977e-11,8.364578319289002e-14,3.1566863996299334e-42,4.10125087030241e-28,5.8204702908050926e-43,3.9386943469170723e-38,1.084965133863747e-54,3.846331905056469e-101,1.657607709567704e-95,1.0914456224319368e-106
1.378178817679113e-302,5.330913125516429e-212,1.6100685412559752e-198,6.5354730298825325e-53,1.153998934666063e-33,2.1507318859699013e-54,1.7561107198925323e-34,1.3408257636023906e-43,4.848179142119332e-42,0.012074060094298122,0.008209459633473188,0.13539095399295878,0.2255541688748245,0.7805429681623725,0.04989913295472602,4.50046240652681e-08,0.14671797967724284,0.3093462622377724,0.1168330144811751,0.0,0.0175633607859749,0.0022760222424977046,0.00047087950022606034,0.012900483272082106,0.13880097918282838,9.952421510207625e-18,2.5142715820723766e-16,4.886125560113711e-20,2.527739642055352e-53,4.054067446141101e-37,3.253047850973892e-54,9.415361024150609e-49,1.7679798998920838e-67,8.23796052343008e-119,1.2368182663108383e-112,9.251587208817536e-125
3.4977475182341334e-268,3.029419372004465e-183,4.72682108229941e-171,1.424750412589642e-39,2.448790969099906e-23,1.042626241223988e-40,6.4617388568075825e-24,1.9602987641757715e-31,4.194420075924791e-30,0.6548564045839563,0.5986112146032452,0.48721840123161375,0.0007157643593900139,0.013466249260456727,2.4390182320436735e-05,2.4294500312586977e-14,0.38792133262225903,0.20892243745236339,0.435077240078125,0.0175633607859749,0.0,0.5168873691138044,0.2716695039568937,0.9577358236300395,0.43316789024616986,5.096342824355758e-10,6.8240346936052635e-09,1.1742822602348778e-11,3.685200262725523e-39,2.5507292090946397e-25,6.782296065536343e-40,3.97032915390373e-35,1.411640077722723e-51,1.7648848589516713e-98,9.807047122933123e-93,9.963349447135222e-104
3.9688843611564246e-270,1.1133961509617066e-182,1.6520765854381999e-170,2.1080125577634794e-37,1.7683488210367202e-21,1.515416593961714e-38,4.927441453243091e-22,2.15287964901057e-29,4.37797000665503e-28,0.9194922331088942,0.9707010178187319,0.19601853709876582,6.260459278117407e-05,0.0020075003633723437,1.0818835775720018e-06,1.370656823801806e-16,0.13273322717680563,0.05904679925834696,0.1525866695451278,0.0022760222424977046,0.5168873691138044,0.0,0.6459003586879225,0.5398637010525181,0.15947747035644344,1.3746276752622337e-08,1.6217524497828197e-07,4.077066763126651e-10,3.675409560243745e-37,2.2319526268145187e-23,6.485175923525364e-38,3.857733188096937e-33,9.877241838151797e-50,8.541541074507332e-98,7.541097366985151e-92,9.65970512220541e-103
2.0154583780612303e-262,1.3043388753275496e-176,1.0702553472791501e-164,4.676227364792513e-35,9.140332254906302e-20,4.127401147186938e-36,2.8629173602774193e-20,2.7632798142572234e-27,5.0237751008815384e-26,0.6276755270168788,0.6655224272111306,0.08882274548290706,1.0640542269558456e-05,0.00047272431395542844,1.1983882807092975e-07,4.6979276847999076e-18,0.052496937514280674,0.020687002710721977,0.060965280535087235,0.00047087950022606034,0.2716695039568937,0.6459003586879225,0.0,0.2812244780389509,0.06700241737023557,1.9027867972264153e-07,1.9266783506112704e-06,7.750974186346892e-09,1.549522776785136e-34,2.5179446038835642e-21,3.033478250964106e-35,1.2189581430553403e-30,1.2021870942791416e-46,1.85640389118112e-93,1.1984620759824197e-87,2.4495057280565e-98
8.229830961959004e-289,4.263103451178738e-196,2.3275783951554256e-183,1.8247591559926434e-41,2.5391711260247108e-24,8.142209876514032e-43,5.592930978375745e-25,5.1893504371630265e-33,1.3110544806383034e-31,0.6811613373334153,0.6232958318397008,0.4482330216770819,0.00046921132385820304,0.01014195285701273,1.3166196044271654e-05,6.546637283168389e-15,0.34910575792851384,0.18137675118086904,0.39366978493226934,0.012900483272082106,0.9577358236300395,0.5398637010525181,0.2812244780389509,0.0,0.3938929499812551,1.8451748378569174e-10,2.7760822449431356e-09,3.114449777600246e-12,5.604552316927348e-42,5.8339901198160044e-27,7.61009178668785e-43,1.0879090719562859e-37,1.1348291709669002e-55,2.930529176994668e-107,6.994546414701613e-101,3.699236278839853e-112
1.0947285228611603e-243,1.5352300401075034e-169,5.1803182901263914e-158,9.474164057822579e-40,2.8468770085347402e-24,1.2341786919797363e-40,8.785843144281914e-25,7.364567661224371e-32,1.3644256862033307e-30,0.2653146135119032,0.22764600231433585,0.9530865862956777,0.01121881849743654,0.09962516406858297,0.0009474397185380791,2.513225290434375e-11,0.9534588940554523,0.653382613280572,0.973984908654885,0.13880097918282838,0.43316789024616986,0.15947747035644344,0.06700241737023557,0.3938929499812551,0.0,3.6079420385106065e-11,4.768450406646724e-10,9.265361469529397e-13,3.2581092684966636e-38,1.2954111667942212e-25,8.499126866667883e-39,1.8345198685781784e-34,3.956238463328855e-49,5.045876258091165e-90,4.0880643237638537e-85,9.953091335270067e-96
2.3762185345909625e-197,5.208640250066303e-124,3.22400461145908e-114,2.8833748896043086e-15,3.4063861280416336e-06,1.5292897971636006e-15,2.758121663298205e-06,5.769435282288673e-10,3.34172976560581e-09,2.2179384587348404e-06,1.4107522415930692e-06,3.361755752293015e-10,4.2538449266659334e-19,6.495413839845864e-16,9.963590986318346e-24,1.8988719522126044e-39,6.511342529442521e-12,1.06304980064275e-12,5.144251494763671e-12,9.952421510207625e-18,5.096342824355758e-10,1.3746276752622337e-08,1.9027867972264153e-07,1.8451748378569174e-10,3.6079420385106065e-11,0.0,0.5573272887569614,0.6523055909212967,1.4543322939608138e-12,2.5835910210207697e-05,7.523528093365965e-13,4.90773357421871e-10,4.479589471552319e-20,3.2300270606247263e-55,1.3557014463826424e-50,1.4636488059856508e-59
3.127166989149045e-219,6.166013708819995e-138,1.5509666160392243e-127,9.8483041682402e-18,1.6145060067541813e-07,3.6296199027064995e-18,1.1569527468336226e-07,6.344574527330208e-12,4.589255005429093e-11,1.3548813207004742e-05,9.34207259177976e-06,3.7032575192097303e-09,9.41580308961894e-18,1.1782390468700183e-14,3.2144642445772426e-22,1.27108227851233e-37,9.781560346572249e-11,1.6330831261641252e-11,8.117401760324977e-11,2.5142715820723766e-16,6.8240346936052635e-09,1.6217524497828197e-07,1.9266783506112704e-06,2.7760822449431356e-09,4.768450406646724e-10,0.5573272887569614,0.0,0.2849169958299108,1.834167367708196e-15,6.799821378438199e-07,7.487008710516147e-16,1.3922998124304295e-12,2.7146440186704122e-24,1.721324777825356e-64,3.432091759800681e-59,1.3837192982079208e-68
1.1828763594000971e-205,1.6228823516555141e-127,1.6189608197789824e-117,1.3591473824952229e-14,1.2342994224327535e-05,7.070282500489544e-15,1.0230998057140674e-05,2.570798634040801e-09,1.459610916097638e-08,2.547488548669344e-07,1.400460250350812e-07,1.3099091504988383e-11,3.880610002151065e-21,8.962823814095269e-18,3.236078022270688e-26,1.7281104992007935e-42,1.218484892598249e-13,1.9598103605282434e-14,8.364578319289002e-14,4.886125560113711e-20,1.1742822602348778e-11,4.077066763126651e-10,7.750974186346892e-09,3.114449777600246e-12,9.265361469529397e-13,0.6523055909212967,0.2849169958299108,0.0,6.189610899189745e-12,0.00010221768885904454,3.1254170355339796e-12,2.1931586549712793e-09,1.128388119817907e-19,6.78607113692673e-57,6.438055244937544e-52,5.195619624118523e-61
2.2187241281041153e-137,1.624465749262103e-75,1.5478743923901082e-67,0.015603615475723743,0.35737497195134016,0.02295179009166899,0.3049625721914795,0.7258474098706692,0.9721750316638125,3.359792083075691e-24,1.2309811257205482e-25,1.8506113480307994e-34,9.674804137153537e-50,6.531868340927685e-45,1.0894968123557992e-59,1.873876928328472e-80,5.067507822776744e-41,2.54305180635861e-41,3.1566863996299334e-42,2.527739642055352e-53,3.685200262725523e-39,3.675409560243745e-37,1.549522776785136e-34,5.604552316927348e-42,3.2581092684966636e-38,1.4543322939608138e-12,1.834167367708196e-15,6.189610899189745e-12,0.0,0.0022205086859157126,0.9858498053184427,0.26462207477925737,0.037909586151468486,1.929784829733139e-20,1.8427205493504257e-17,1.7131103472168432e-24
1.5767844643506519e-167,1.904042995550492e-97,1.4320350592703473e-88,2.544208247739235e-06,0.17442120206071554,3.01997947486735e-06,0.18663507261818757,0.00538476175890415,0.013223433250507392,1.0100109390303725e-15,1.534632187722017e-16,3.6611417854292165e-23,4.697147160146401e-36,8.497412202872777e-32,9.50206451522421e-44,8.333648240767984e-63,1.849441199078539e-27,4.260162202432203e-28,4.10125087030241e-28,4.054067446141101e-37,2.5507292090946397e-25,2.2319526268145187e-23,2.5179446038835642e-21,5.8339901198160044e-27,1.2954111667942212e-25,2.5835910210207697e-05,6.799821378438199e-07,0.00010221768885904454,0.0022205086859157126,0.0,0.00193309452560681,0.04092058030951452,1.7031827061696022e-07,5.532238307238737e-35,5.374216948187538e-31,4.1480663115646624e-39
6.979135536659623e-143,3.53125893492581e-78,5.062686709270379e-70,0.013940789776776744,0.3588821183545311,0.020518428543606654,0.30565197490836726,0.712192386638163,0.9607761323535448,1.7795637732023668e-24,5.874506027959729e-26,6.284229728097702e-35,2.4724338694506553e-50,1.7395467137430317e-45,1.8451266401093865e-60,3.4490085425056455e-81,1.0718834333301744e-41,5.997103912109557e-42,5.8204702908050926e-43,3.253047850973892e-54,6.782296065536343e-40,6.485175923525364e-38,3.033478250964106e-35,7.61009178668785e-43,8.499126866667883e-39,7.523528093365965e-13,7.487008710516147e-16,3.1254170355339796e-12,0.9858498053184427,0.00193309452560681,0.0,0.26209708600179116,0.03209526162498073,1.5075257708192904e-21,2.2121171320125415e-18,1.283765941079307e-25
4.6433794495217495e-157,1.8024073791232226e-87,6.750990466145831e-79,0.0010544463247378322,0.8979731102951707,0.001497341426119469,0.8328833553289102,0.22044599737217097,0.36447394494401864,1.7262063811399306e-21,9.294635512000269e-23,5.057620726975785e-31,1.0692844830944033e-45,5.068177322306088e-41,4.1110014458072495e-55,2.68435919948745e-75,4.76344251537195e-37,2.01514882497416e-37,3.9386943469170723e-38,9.415361024150609e-49,3.97032915390373e-35,3.857733188096937e-33,1.2189581430553403e-30,1.0879090719562859e-37,1.8345198685781784e-34,4.90773357421871e-10,1.3922998124304295e-12,2.1931586549712793e-09,0.26462207477925737,0.04092058030951452,0.26209708600179116,0.0,0.0009193621450129182,2.9671024990459106e-27,1.4149170792087517e-23,2.487314296258788e-31
4.73495090926586e-128,8.465415745489872e-67,4.3676318788934475e-59,0.32437005659727225,0.015745755763971084,0.4449223578441541,0.010100964170871763,0.2186548330201188,0.11862641709684929,2.351242546005507e-31,2.1401624500069855e-33,4.2151832333949336e-44,4.0187193002753474e-61,6.142843913858569e-56,4.512388849211006e-73,1.175435888478688e-94,6.809340120267695e-53,9.582096826876624e-53,1.084965133863747e-54,1.7679798998920838e-67,1.411640077722723e-51,9.877241838151797e-50,1.2021870942791416e-46,1.1348291709669002e-55,3.956238463328855e-49,4.479589471552319e-20,2.7146440186704122e-24,1.128388119817907e-19,0.037909586151468486,1.7031827061696022e-07,0.03209526162498073,0.0009193621450129182,0.0,3.194918200326078e-14,1.1669745374431025e-11,3.8545689328678545e-18
1.2180037772947736e-73,3.3788819056869242e-31,1.60273058887936e-25,8.715817782848068e-05,2.499886661596617e-13,9.025239674682162e-06,1.966399953924579e-14,6.263605706615873e-11,5.345927341693331e-12,3.493686559078858e-59,1.5596525845770344e-63,1.873668354301233e-80,2.2249196341703057e-102,2.53699618938217e-96,6.849780320724344e-121,1.2845105609988612e-144,3.6392625894747746e-97,3.650299987389389e-95,3.846331905056469e-101,8.23796052343008e-119,1.7648848589516713e-98,8.541541074507332e-98,1.85640389118112e-93,2.930529176994668e-107,5.045876258091165e-90,3.2300270606247263e-55,1.721324777825356e-64,6.78607113692673e-57,1.929784829733139e-20,5.532238307238737e-35,1.5075257708192904e-21,2.9671024990459106e-27,3.194918200326078e-14,0.0,0.44171070773395893,0.05716368268323338
1.2298363285603647e-77,7.961003198642559e-34,5.716316161134108e-28,0.0005889492087222111,8.858042656041953e-12,8.877842101733639e-05,9.475672711475963e-13,1.9682512790719137e-09,2.0825010727085793e-10,6.929866130800954e-56,6.095438199407171e-60,3.996386191548604e-76,1.5028190860958615e-97,1.4607955723910974e-91,2.8527002853671515e-115,6.833733387169437e-139,8.027933204802565e-92,4.396301637405057e-90,1.657607709567704e-95,1.2368182663108383e-112,9.807047122933123e-93,7.541097366985151e-92,1.1984620759824197e-87,6.994546414701613e-101,4.0880643237638537e-85,1.3557014463826424e-50,3.432091759800681e-59,6.438055244937544e-52,1.8427205493504257e-17,5.374216948187538e-31,2.2121171320125415e-18,1.4149170792087517e-23,1.1669745374431025e-11,0.44171070773395893,0.0,0.010194460597055126
1.959293208206959e-51,1.1608894824165141e-20,3.2358946474242976e-16,6.183971412565525e-07,1.7147558302902564e-16,3.308769258090596e-08,9.504096317613642e-18,4.85144531979246e-14,3.243954177899295e-15,2.6707548223334174e-64,9.115304279197481e-69,4.0041104128334965e-86,6.453442405340659e-109,1.525552440447193e-102,8.853305902720277e-128,2.958954227075627e-153,7.996123652639785e-103,5.408954136834602e-101,1.0914456224319368e-106,9.251587208817536e-125,9.963349447135222e-104,9.65970512220541e-103,2.4495057280565e-98,3.699236278839853e-112,9.953091335270067e-96,1.4636488059856508e-59,1.3837192982079208e-68,5.195619624118523e-61,1.7131103472168432e-24,4.1480663115646624e-39,1.283765941079307e-25,2.487314296258788e-31,3.8545689328678545e-18,0.05716368268323338,0.010194460597055126,0.0
