Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
SEA,LR,19,True,0.7666063439683057,3.6112315169884823,0.32418952618453867,0.4276315789473684,0.999631945782719,0.3687943262411348,0.8243205433132418,0.37215516458911274,0.005531947284752155
AWE,LR,19,True,5.538826096977573,3.873411113047041,0.3118811881188119,0.4144736842105263,0.999622847813303,0.35593220338983045,0.8184878878184693,0.3593519305673051,0.0059715083519124475
SEA,LR,20,True,0.8731194130377844,4.0893777390010655,0.35377358490566035,0.5300353356890459,0.9996822963339963,0.4243281471004243,0.9162614066563721,0.43287618728589117,0.004997697078410697
AWE,LR,20,True,9.251953836006578,4.215637432003859,0.3753351206434316,0.49469964664310956,0.9997064948933234,0.4268292682926829,0.913982832221477,0.4307605527296936,0.005289354667926705
SEA,LR,21,True,0.7670999530237168,3.9770126810180955,0.4036458333333333,0.4599406528189911,0.9996738307506972,0.4299583911234397,0.8447630886817057,0.4307125801240119,0.005135164382195039
AWE,LR,21,True,8.014319525042083,4.100632875983138,0.32426778242677823,0.4599406528189911,0.9995992324309053,0.3803680981595092,0.8484731042725628,0.3859978927549494,0.004999803088414535
SEA,LR,22,True,0.8372233560075983,4.183781483036,0.5,0.5106951871657754,0.9997192187976258,0.5052910052910053,0.9220559614377503,0.505178892119332,0.006942947392479344
AWE,LR,22,True,8.49806107499171,4.236275041999761,0.36247723132969034,0.5320855614973262,0.999605855264047,0.4312026002166847,0.9115249278987426,0.4389803278395201,0.005444175765858095
SEA,LR,23,True,0.7663670799811371,4.194519101001788,0.3212669683257919,0.556135770234987,0.9995300363615415,0.40726577437858513,0.8573835920575956,0.4224769577054713,0.007159818689923934
AWE,LR,23,True,7.6827911480213515,4.280542758991942,0.29895366218236175,0.5221932114882507,0.9995057801737501,0.3802281368821293,0.8592565745775924,0.3948833234790021,0.005701004155370668
SEA,LR,24,True,12.875514545012265,4.563645289978012,0.18818181818181817,0.5476190476190477,0.9992442033093097,0.2801082543978349,0.9330389304497737,0.32072738273065626,0.006853726345056856
AWE,LR,24,True,112.30317605298478,4.574953457980882,0.2960122699386503,0.5105820105820106,0.9995425441082665,0.37475728155339805,0.9308529464077819,0.3885549075860988,0.00571809782542035
SEA,LR,25,True,0.8830055730068125,3.4162045390112326,0.12967382657120127,0.6197718631178707,0.998861635298077,0.21447368421052632,0.8938360914718788,0.28314985713098273,0.014047118748519893
AWE,LR,25,True,9.24660874804249,3.40962482400937,0.2116991643454039,0.5779467680608364,0.9993545453072011,0.30988786952089703,0.9054839063974714,0.34953602535620976,0.009826435573878934
SEA,LR,26,True,0.677373600017745,4.222651076968759,0.16335791264889393,0.5363128491620112,0.9986819128472212,0.25043478260869567,0.8884738283945773,0.2955074085401567,0.011907477916043161
AWE,LR,26,True,6.104756583983544,4.225183308008127,0.38544891640866874,0.46368715083798884,0.9994762820767671,0.42096365173288247,0.8739805242364994,0.4225027625701568,0.009637510198951042
SEA,LR,27,True,0.7537518119788729,4.802823133009952,0.10986442262739599,0.40102389078498296,0.9984745094245552,0.1724770642201835,0.8227290066144266,0.20933618391014816,0.009150956361904687
AWE,LR,27,True,7.753755382960662,4.824539627996273,0.2154761904761905,0.30887372013651876,0.9992802119856882,0.2538569424964937,0.8030533961182863,0.2576320679137999,0.008185457372398319
SEA,LR,28,True,1.060081582982093,4.815278927038889,0.109878499735869,0.3360258481421648,0.9985723607404653,0.1656050955414013,0.7954820653936634,0.1915776295081761,0.011896461219377175
AWE,LR,28,True,10.622874011984095,4.740792019991204,0.20715166461159062,0.27140549273021003,0.9992548485925902,0.23496503496503496,0.7587035143658752,0.2367446991767381,0.00996817769317312
SEA,LR,29,True,1.009360325988382,4.961437108984683,0.15325077399380804,0.3193548387096774,0.9985301873914123,0.20711297071129706,0.8205125486555165,0.22056368487777778,0.013147443306181802
AWE,LR,29,True,10.398755179019645,4.967283736041281,0.3643292682926829,0.256989247311828,0.999283838007777,0.3013871374527113,0.798037057171881,0.3056398859241254,0.010278640195172726
SEA,LR,30,True,1.1795491289813071,4.866603737988044,0.12368300503893724,0.33665835411471323,0.9984183336158122,0.18090452261306533,0.8264946754842099,0.20339660672567364,0.010950702605595632
AWE,LR,30,True,11.818027034052648,4.969994963961653,0.33992805755395683,0.23566084788029926,0.9993660396496916,0.2783505154639175,0.812275578835668,0.28272530676730906,0.008858855145341219
SEA,LR,31,True,1.1120272030238993,5.233737876988016,0.1303052866716307,0.34619188921859545,0.9982195073554486,0.18934271030565325,0.8610718366824558,0.2116460925281303,0.009096568912685442
AWE,LR,31,True,11.46242966101272,5.502152392000426,0.31268436578171094,0.20969337289812068,0.9992484740756231,0.25103611604499704,0.8431526486221647,0.25569860383230797,0.007909547732542915
SEA,LR,32,True,1.0429745010333136,5.548266038007569,0.08896658896658896,0.22628458498023715,0.9982337891715692,0.12771890686001114,0.8457345745308926,0.14111802458921802,0.010555292029665812
AWE,LR,32,True,10.632532791001722,5.656944949994795,0.214992927864215,0.15019762845849802,0.9992010267512054,0.17684700407213497,0.8171888211819983,0.17930756607884765,0.007962254322078702
SEA,LR,33,True,1.0214157149894163,5.743655509955715,0.11897329171002428,0.28583333333333333,0.9981369344921597,0.16801371540533921,0.8288291023169291,0.18359407616127474,0.011480515025111266
AWE,LR,33,True,10.709505097998772,5.834413075004704,0.20368744512730466,0.19333333333333333,0.9989716668156607,0.19837537409149208,0.8218687807754148,0.1979286352334122,0.008584149187025693
SEA,LR,34,True,1.0798815360176377,5.942654748971108,0.13130056004978222,0.2536057692307692,0.9978754678684265,0.17302173021730216,0.844376883472592,0.18149418784718066,0.011515684228395287
AWE,LR,34,True,10.620141166029498,6.043158296030015,0.2137883008356546,0.18449519230769232,0.9986907320577363,0.19806451612903228,0.8479426873721408,0.197949884665918,0.009611999033908592
SEA,LR,35,True,1.1417516380315647,5.7204667769838125,0.10743243243243243,0.20254777070063695,0.9978844303527199,0.1403973509933775,0.8483598598575041,0.1465225128338927,0.009832055518092792
AWE,LR,35,True,11.237704851024318,6.0174064569873735,0.178397212543554,0.16305732484076432,0.9986455790624886,0.17038269550748752,0.8613561764339547,0.16987809699164144,0.007873752711962143
SEA,LR,36,True,1.5022355450200848,3.7849897560081445,0.1474320241691843,0.22141560798548093,0.9980573513711126,0.1770039898440334,0.8325007327356935,0.179731703722072,0.010490954004869288
AWE,LR,36,True,16.850397904985584,3.797456879983656,0.21436227224008575,0.18148820326678766,0.9986001628434417,0.19656019656019658,0.8448345703448903,0.19654461390774716,0.007668732174942776
SEA,LR,-1,False,0,0,0.1446932686317584,0.3304380381879446,0.9986727005212913,0.20125872212340948,0.8701099466828124,0.21807637474803152,0.009610614805515158
AWE,LR,-1,False,0,0,0.2595029239766082,0.2658180456757769,0.9992446124498099,0.2626225263547253,0.8580558015586865,0.2622636643336709,0.007848674352695189
SEA,LR,19,True,0.6099844789714552,3.6288522589602508,0.3527777777777778,0.41776315789473684,0.9996608938672242,0.3825301204819278,0.8144351490829009,0.3837296037277112,0.005721054904083585
AWE,LR,19,True,5.576418695040047,3.9700809830101207,0.2971698113207547,0.4144736842105263,0.9996063060507286,0.34615384615384615,0.8211869931804238,0.3507631670865704,0.005506734380527511
SEA,LR,20,True,0.8631351319490932,4.045891507004853,0.37209302325581395,0.508833922261484,0.9997018113011956,0.42985074626865666,0.9245581955997585,0.4349801719857444,0.005184248970241112
AWE,LR,20,True,9.230898063047789,4.2074151990236714,0.26277372262773724,0.508833922261484,0.9995761349124325,0.34657039711191334,0.915261545029439,0.36547243031969634,0.005006977996929453
SEA,LR,21,True,0.7686868300079368,4.015786767995451,0.43641618497109824,0.44807121661721067,0.9996976387250989,0.44216691068814057,0.8459922597730761,0.4420541164009554,0.00530120224955643
AWE,LR,21,True,7.978854207030963,4.0601864630007185,0.34831460674157305,0.4599406528189911,0.9996254212027471,0.3964194373401535,0.8457565967056142,0.40007179603147586,0.004827405653117937
SEA,LR,22,True,0.8064196489867754,4.224851128004957,0.4972972972972973,0.4919786096256685,0.9997177172938698,0.49462365591397855,0.9120899731423601,0.49448962988914524,0.007121869299981194
AWE,LR,22,True,8.311089619004633,4.2384641080279835,0.39105058365758755,0.5374331550802139,0.9996351345872891,0.4527027027027027,0.9164276523626284,0.4582595702708719,0.0053609943869265516
