Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
SEA,RF,15,True,0.5423478800000794,1.8474620790000245,0.6376811594202898,0.13707165109034267,0.984391958240736,0.22564102564102562,0.9535186545880575,0.2908947022178189,0.01659765217641008
AWE,RF,15,True,3.034248615000024,1.987665146000154,0.5303030303030303,0.10903426791277258,0.9836167243785209,0.1808785529715762,0.9540639241596414,0.23529607459364402,0.016818844403601794
SEA,RF,16,True,1.058971104999955,2.436954875000083,0.8375,0.32057416267942584,0.9873598369011213,0.4636678200692041,0.9613854738136177,0.5136667548344205,0.01611859683043205
AWE,RF,16,True,4.681874017000155,2.4286876740000025,0.8333333333333334,0.34688995215311,0.9876860346585117,0.48986486486486486,0.9604554098225951,0.5331012802134828,0.016173571829012676
SEA,RF,17,True,1.2453161930000078,2.294376224999951,0.8391608391608392,0.25052192066805845,0.9836156980484666,0.38585209003215437,0.956839382274115,0.45334016676954625,0.018466014519950585
AWE,RF,17,True,4.743365482999934,2.284761790000175,0.8192090395480226,0.302713987473904,0.9843019515333477,0.4420731707317073,0.9575497209657974,0.49243130794845297,0.01870876795335822
SEA,RF,18,True,1.8228635590000977,3.884885703000009,0.7708333333333334,0.23870967741935484,0.9940985406468732,0.36453201970443355,0.9722592015148093,0.42699648557343556,0.00893562433560184
AWE,RF,18,True,10.393325504999893,4.007328942999948,0.7934782608695652,0.23548387096774193,0.9941442883937966,0.36318407960198995,0.9731193447320547,0.4303802079602241,0.009210628426300943
SEA,RF,19,True,0.9801526900000681,2.3593454529998326,0.8714285714285714,0.1664392905866303,0.9753052491068274,0.27949599083619703,0.9694071909077804,0.3747116327246787,0.020497624982360033
AWE,RF,19,True,3.64543892100005,2.515943793000133,0.9113924050632911,0.2946793997271487,0.9788779396176044,0.445360824742268,0.9740131420396257,0.5116393476811334,0.020488447735851352
SEA,RF,20,True,2.273121874000026,2.5773310860001857,0.8848920863309353,0.6089108910891089,0.9955731593662628,0.7214076246334312,0.971941139922629,0.7320526068229888,0.010487214561494974
AWE,RF,20,True,11.777048649000108,2.0899304140000368,0.8092105263157895,0.6089108910891089,0.9949673811742777,0.6949152542372882,0.9689663716583343,0.6995574941897722,0.01156467072579666
SEA,RF,21,True,0.768875805000107,1.6387669230000483,0.696969696969697,0.16312056737588654,0.9929978118161925,0.26436781609195403,0.9536813628719748,0.33504409944600216,0.01165859850667265
AWE,RF,21,True,3.435828627999854,1.8765652209999644,0.625,0.1773049645390071,0.9928336980306346,0.27624309392265195,0.9541869151497165,0.3304185563903482,0.012897692667280641
SEA,RF,22,True,0.7381536329999108,1.8613880999998855,0.7228915662650602,0.22304832713754646,0.9888958024218638,0.34090909090909094,0.9368371313170349,0.39774948443494995,0.014532360481572007
AWE,RF,22,True,4.002883445999942,2.133085985999969,0.696969696969697,0.25650557620817843,0.9889915282630546,0.375,0.9322119211457544,0.4186999758192296,0.015523306144050309
SEA,RF,23,True,1.2550798280001345,2.0990139799998815,0.5882352941176471,0.1568627450980392,0.9899698683287241,0.2476780185758514,0.92946607643558,0.30033238460659756,0.014392641652506522
AWE,RF,23,True,7.53120022600001,2.5138850079999884,0.5283018867924528,0.10980392156862745,0.9895983819705287,0.18181818181818185,0.9278576640067006,0.23756550237752647,0.01487191535322888
SEA,RF,24,True,1.2889583829999083,2.1152743210000153,0.5576923076923077,0.10283687943262411,0.988730554081091,0.17365269461077845,0.9123317071284374,0.23614980839397196,0.01500339558776793
AWE,RF,24,True,8.430798677999974,2.5120970469999975,0.5434782608695652,0.08865248226950355,0.9886488914295047,0.15243902439024393,0.9181742239346542,0.21630150224341432,0.015611387962206687
SEA,RF,25,True,0.9713451309999073,1.723694026999965,0.6666666666666666,0.11278195488721804,0.9874612848436407,0.19292604501607716,0.9399356532278449,0.27084689253955496,0.015423499255938052
AWE,RF,25,True,4.400254052000037,1.9982299399998737,0.6119402985074627,0.15413533834586465,0.9874612848436407,0.24624624624624622,0.945198278198534,0.302973064625301,0.015869081848243524
SEA,RF,26,True,1.0516864079997958,2.15147125999988,0.7638888888888888,0.15406162464985995,0.9877646517336607,0.25641025641025644,0.9549842569732541,0.3397045123216134,0.014526271434740718
AWE,RF,26,True,5.672424079999928,2.5982369549999476,0.6455696202531646,0.14285714285714285,0.9871893218778767,0.23394495412844035,0.9603334547896546,0.2997538063444957,0.0148386998650197
SEA,RF,27,True,1.1072959589998845,1.884422744999938,0.8780487804878049,0.5,0.9942399550435516,0.6371681415929205,0.9699415744157442,0.660198050780822,0.010154082567545542
