Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
SEA,CART,19,True,0.6804953519895207,8.928212646016618,0.13728432108027006,0.6019736842105263,0.9989487709883951,0.22357971899816734,0.8393851025649097,0.28714233794939203,0.0034337415324050607
AWE,CART,19,True,7.181272228015587,6.089178209018428,0.17777777777777778,0.6052631578947368,0.9991968974270116,0.2748319641523525,0.8347685220502506,0.32774551746358876,0.00343382338923988
SEA,CART,20,True,1.1806762109918054,6.627791743987473,0.14893617021276595,0.6925795053003534,0.9990578173836205,0.24515322076297685,0.9249816687758754,0.320893870888522,0.0037190518984700585
AWE,CART,20,True,8.131464186008088,6.078743310994469,0.17055655296229802,0.6713780918727915,0.9992061311343348,0.2720114531138153,0.9185035634961669,0.33813630222836766,0.003225975185883993
SEA,CART,21,True,0.8772264909930527,6.173667966009816,0.1477184841453983,0.5667655786350149,0.9990095882648907,0.23435582822085885,0.8541011438033836,0.2890102011678711,0.003986318026603144
AWE,CART,21,True,8.653110318991821,6.029694020020543,0.17539267015706805,0.5964391691394659,0.9991421193223933,0.2710721510451787,0.8388950613421328,0.3231333105676227,0.0033661630899117943
SEA,CART,22,True,0.8332485819992144,6.6927445479959715,0.185589519650655,0.6818181818181818,0.9990705691750288,0.2917620137299771,0.8909433755705831,0.3554172926131201,0.0037639857502869602
AWE,CART,22,True,8.666329531988595,6.263590088987257,0.2079866888519135,0.6684491978609626,0.9991921909792657,0.31725888324873097,0.920723294737115,0.37258237279824846,0.003349022765814093
SEA,CART,23,True,0.8561109980219044,6.30423882001196,0.16908517350157728,0.6997389033942559,0.9989145355963346,0.27235772357723576,0.8759595458835253,0.3436359196398259,0.004001538641061757
AWE,CART,23,True,9.068609250010923,6.299185004987521,0.21872340425531914,0.6710182767624021,0.9992086418733054,0.3299101412066752,0.8696749966628158,0.38281990591236,0.0026246298100927007
SEA,CART,24,True,0.8607203410065267,7.449247694021324,0.13019079685746351,0.6137566137566137,0.9987952714404036,0.2148148148148148,0.8897069797098431,0.2823091623347496,0.0039725349838407985
AWE,CART,24,True,8.930783860996598,6.676755699008936,0.17102315160567588,0.6058201058201058,0.9991056879383656,0.2667443214909726,0.8766591308803661,0.3215746929405785,0.0027317336117649227
SEA,CART,25,True,1.055212298000697,5.871950610977365,0.1346153846153846,0.6653992395437263,0.9988435206168907,0.22392834293026234,0.9329863582218909,0.29895274999208243,0.00436657480791505
AWE,CART,25,True,13.78104835000704,4.981452092004474,0.15779645191409897,0.6425855513307985,0.9990504093441246,0.25337331334332835,0.9149148956668802,0.31812641431597216,0.0027428405864315278
SEA,CART,26,False,0.669829179008957,6.199447542021517,0.18972972972972973,0.6536312849162011,0.9987117303640184,0.29409300377042313,0.89666077963608,0.35171414019914987,0.0048166544756778045
