Dataset,Model,Period,AUC,Time,Hyper
Google,cart,19,0.8929918581282922,20.547709397998915,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}"
Google,cart,20,0.8777586643683082,20.667101233999347,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,21,0.8954132206532306,19.32072425200022,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,22,0.8995886575321823,20.711431989999255,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,23,0.9055033035481036,19.77282038699923,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,24,0.8877374566169698,21.80552330499995,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,25,0.883442824734395,16.153468667998823,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Google,cart,26,0.879359079373673,18.673559242999545,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Google,cart,27,0.8892282986141667,19.977241238000715,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Google,rf,15,0.9634269096454599,1035.6396663619998,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 64}"
Google,rf,16,0.9717269122722618,1191.240938324001,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 99}"
Google,rf,17,0.9783793762936968,1054.5720945079993,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 99}"
Google,rf,18,0.9718169413364605,1238.5820192390001,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 86}"
Google,rf,19,0.9726917478531194,1265.053821221998,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 92}"
Google,rf,20,0.9737632979279731,1409.629123032999,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}"
Google,rf,21,0.9759988774417943,1328.1148900560001,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 92}"
Google,rf,22,0.9751569370849007,1459.831432797997,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 97}"
Google,rf,23,0.9751715620451631,1414.3115995709995,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 95}"
Google,rf,24,0.9770917457401026,1431.3729429100022,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 76}"
Google,rf,25,0.9723714089980009,1236.2718177639981,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 90}"
Google,rf,26,0.971252077198505,1241.9727793149978,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 94}"
Google,rf,27,0.9683762504884033,1164.9950677720008,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 65}"
Google,gbdt,15,0.9647014485560321,867.8576768780003,"{'booster': 'gbtree', 'learning_rate': 0.16586869802622117, 'max_depth': 9, 'n_estimators': 46, 'subsample': 0.8017552877874761}"
Google,gbdt,16,0.9662480387375538,937.1679114960025,"{'booster': 'dart', 'learning_rate': 0.18869285390207224, 'max_depth': 8, 'n_estimators': 69, 'subsample': 0.52969016830114}"
Google,gbdt,17,0.9755173865796742,787.2219283099985,"{'booster': 'gbtree', 'learning_rate': 0.20400683446427959, 'max_depth': 9, 'n_estimators': 76, 'subsample': 0.8020303392729946}"
Google,gbdt,18,0.9689677268339593,858.390456131001,"{'booster': 'gbtree', 'learning_rate': 0.2637869589682704, 'max_depth': 9, 'n_estimators': 33, 'subsample': 0.8229712976184718}"
Google,gbdt,19,0.9650629932034961,895.6335350510017,"{'booster': 'gbtree', 'learning_rate': 0.14779547188310604, 'max_depth': 8, 'n_estimators': 57, 'subsample': 0.8542499471625992}"
Google,gbdt,20,0.9705608965576036,765.3756253790052,"{'booster': 'dart', 'learning_rate': 0.21535586325882083, 'max_depth': 7, 'n_estimators': 70, 'subsample': 0.7965057703407248}"
Google,gbdt,21,0.9705153071239506,888.606480841001,"{'booster': 'dart', 'learning_rate': 0.09672811946945291, 'max_depth': 8, 'n_estimators': 80, 'subsample': 0.6283748974149121}"
Google,gbdt,22,0.9733109022763062,1008.767781769995,"{'booster': 'dart', 'learning_rate': 0.20405773404369165, 'max_depth': 8, 'n_estimators': 95, 'subsample': 0.9362134591657701}"
Google,gbdt,23,0.9741938065699225,1015.6114014510022,"{'booster': 'dart', 'learning_rate': 0.14184521601973643, 'max_depth': 8, 'n_estimators': 76, 'subsample': 0.7659265579652201}"
Google,gbdt,24,0.9732227963747503,821.9490190959987,"{'booster': 'gbtree', 'learning_rate': 0.10709025785457714, 'max_depth': 7, 'n_estimators': 88, 'subsample': 0.9812951644757696}"
Google,gbdt,25,0.9714286404168819,884.037560347002,"{'booster': 'gbtree', 'learning_rate': 0.09390487083887332, 'max_depth': 9, 'n_estimators': 71, 'subsample': 0.7663692019435282}"
Google,gbdt,26,0.967611973107783,921.3960802549991,"{'booster': 'dart', 'learning_rate': 0.11173692782046794, 'max_depth': 8, 'n_estimators': 84, 'subsample': 0.6263708577430951}"
Google,gbdt,27,0.9654146015861227,872.3354336230041,"{'booster': 'dart', 'learning_rate': 0.11541167179123123, 'max_depth': 9, 'n_estimators': 43, 'subsample': 0.9212451263833733}"
Google,nn,15,0.8439487383946612,2251.596340643009,"{'activation': 'tanh', 'alpha': 0.00015077842805182948, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'invscaling', 'max_iter': 166, 'solver': 'lbfgs'}"
Google,nn,16,0.8869614665719228,2236.131021648005,"{'activation': 'tanh', 'alpha': 0.000213540637676914, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 143, 'solver': 'adam'}"
Google,nn,17,0.899854842172537,2632.9356467780017,"{'activation': 'tanh', 'alpha': 0.00017521310032152804, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 176, 'solver': 'adam'}"
Google,nn,18,0.8926899209106078,2775.221110528015,"{'activation': 'tanh', 'alpha': 0.001016448063036853, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 135, 'solver': 'adam'}"
Google,nn,19,0.9011138611144918,2555.215267424006,"{'activation': 'tanh', 'alpha': 0.000473764247025922, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 137, 'solver': 'lbfgs'}"
Google,nn,20,0.9024077875470491,3283.718930112984,"{'activation': 'tanh', 'alpha': 0.002725686389745718, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 143, 'solver': 'adam'}"
Google,nn,21,0.9040869955772433,2577.2387617479835,"{'activation': 'relu', 'alpha': 0.001437368969684778, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 189, 'solver': 'adam'}"
Google,nn,22,0.8994456628193238,2535.531028736994,"{'activation': 'tanh', 'alpha': 0.0014719721602336703, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 144, 'solver': 'adam'}"
Google,nn,23,0.9082186415388703,2964.6068675699935,"{'activation': 'tanh', 'alpha': 0.0004754582130095408, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 147, 'solver': 'adam'}"
Google,nn,24,0.9108652542469975,2275.406267201004,"{'activation': 'tanh', 'alpha': 0.004120445446080584, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 161, 'solver': 'adam'}"
Google,nn,25,0.8885761775341974,2597.839584103989,"{'activation': 'tanh', 'alpha': 0.009442107047572815, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 80, 'solver': 'lbfgs'}"
Google,nn,26,0.8962914973526737,2591.7378873870184,"{'activation': 'relu', 'alpha': 0.002272070146898571, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 164, 'solver': 'adam'}"
Google,nn,27,0.8983164056862462,2250.469047334016,"{'activation': 'tanh', 'alpha': 0.00011752634847070391, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 159, 'solver': 'adam'}"
Google,nn,28,0.8980779094816541,2324.7486419909983,"{'activation': 'tanh', 'alpha': 0.0034103060473410014, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 133, 'solver': 'adam'}"
Backblaze,lr,19,0.9248972895940055,9851.400419897,"{'C': 0.23855292960327995, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,20,0.8994280836901936,6087.325520503,"{'C': 0.5006216033475227, 'penalty': 'l1', 'solver': 'liblinear'}"
Backblaze,lr,21,0.9031523814308864,6991.775783786999,"{'C': 17.52090468904493, 'penalty': 'none', 'solver': 'newton-cg'}"
Backblaze,lr,22,0.8865725382459669,853.8385777179974,"{'C': 0.29960970285861516, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,23,0.8823990505720546,1220.3609369700025,"{'C': 0.4057953955014015, 'penalty': 'l1', 'solver': 'liblinear'}"
Backblaze,lr,24,0.8831971313706435,2386.9795181849986,"{'C': 0.0017847686455917883, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,25,0.87454184763003,5764.4633645669965,"{'C': 0.3293528129647986, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,26,0.8768305222269301,3742.848648516003,"{'C': 7.008423589702609, 'penalty': 'l2', 'solver': 'lbfgs'}"
Backblaze,lr,27,0.8821516506083129,916.9327704659954,"{'C': 0.017832522133038518, 'penalty': 'l2', 'solver': 'lbfgs'}"
Backblaze,lr,28,0.8737370047604105,996.4168315299976,"{'C': 0.13274177826504108, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,29,0.8577201781955577,84.34576917799859,"{'C': 0.11105954094676986, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,30,0.8694343467002883,831.8161343190004,"{'C': 0.1849605959161886, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,31,0.8595677103662794,867.5020454559999,"{'C': 0.00014161967685773574, 'penalty': 'none', 'solver': 'lbfgs'}"
Backblaze,lr,32,0.872405867072768,136.17153095099638,"{'C': 0.0025994210075556937, 'penalty': 'l1', 'solver': 'liblinear'}"
Backblaze,lr,33,0.8686274132168941,1074.4843551410013,"{'C': 0.0029593322563449377, 'penalty': 'l1', 'solver': 'liblinear'}"
Backblaze,lr,34,0.8659881897177262,160.37191299100232,"{'C': 0.001238342776803679, 'penalty': 'l1', 'solver': 'liblinear'}"
Backblaze,lr,35,0.8627148041312351,1666.6466273350015,"{'C': 0.0001386001470570356, 'penalty': 'none', 'solver': 'sag'}"
Backblaze,cart,19,0.8749014244401727,31.148803917996702,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Backblaze,cart,20,0.8784320411790387,15.166883092002536,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 110, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,21,0.885444098508936,11.691121618001489,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 100, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,22,0.8657613057151142,11.501438888997654,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 110, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,23,0.8666191141521506,11.858853351004655,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced'}"
Backblaze,cart,24,0.8521339581444434,11.628881024000293,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}"
Backblaze,cart,25,0.857725476228566,13.585141425995971,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced'}"
Backblaze,cart,26,0.8540151750868714,13.176297253005032,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 40, 'criterion': 'gini', 'class_weight': None}"
Backblaze,cart,27,0.8379235331031952,13.439123750002182,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None}"
Backblaze,cart,28,0.8410412457186253,14.89943101999961,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,29,0.8354049130945148,15.349873032006144,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,30,0.8414778732740271,15.295215815996926,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None}"
Backblaze,cart,31,0.8460204876430281,23.308872818000964,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,32,0.8422775719381217,18.455459532000532,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Backblaze,cart,33,0.8245219731346412,19.042705701001978,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini', 'class_weight': None}"
Backblaze,cart,34,0.8081758970720778,21.304284372999973,"{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'gini', 'class_weight': None}"
Backblaze,cart,35,0.8145840300191561,19.672863466003037,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 100, 'criterion': 'gini', 'class_weight': None}"
Backblaze,rf,19,0.9419506354687944,275.0257485379989,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}"
Backblaze,rf,20,0.9290597100350493,243.86776388699946,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 79}"
Backblaze,rf,21,0.9327894440942752,252.3586262530007,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 82}"
Backblaze,rf,22,0.923110824030385,172.49925309300306,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 53}"
Backblaze,rf,23,0.9165010366190963,213.83364374100347,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 18}"
Backblaze,rf,24,0.9161399690679533,296.7957935270024,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 94}"
Backblaze,rf,25,0.9138307353069728,178.51955011999962,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 49}"
Backblaze,rf,26,0.9054615749395876,175.30692781200196,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 72}"
Backblaze,rf,27,0.9110633461515271,205.2866778309981,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 47}"
Backblaze,rf,28,0.9035397139577349,218.40669951599557,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 56}"
Backblaze,rf,29,0.885858871784788,337.81349419600156,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 45}"
Backblaze,rf,30,0.8965279236997783,237.44989606300078,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 48}"
Backblaze,rf,31,0.9016209807512512,304.17744142000447,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 28}"
Backblaze,rf,32,0.8977297220358424,323.4466683490027,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 97}"
Backblaze,rf,33,0.8996991688533368,431.80028010699607,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 83}"
Backblaze,rf,34,0.8912416423349483,321.68137218600896,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 12}"
Backblaze,rf,35,0.8745332864766782,578.0724186070001,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 99}"
Backblaze,gbdt,19,0.9280969464587616,245.81190352499834,"{'booster': 'gbtree', 'learning_rate': 0.21409004154263833, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.563412674290891}"
Backblaze,gbdt,20,0.9315409084713517,93.73392091599817,"{'booster': 'gbtree', 'learning_rate': 0.03752416699316163, 'max_depth': 4, 'n_estimators': 99, 'subsample': 0.9342205657448961}"
Backblaze,gbdt,21,0.9233808823570477,164.03642222299823,"{'booster': 'dart', 'learning_rate': 0.16929984847345758, 'max_depth': 2, 'n_estimators': 28, 'subsample': 0.5292756771826799}"
Backblaze,gbdt,22,0.9072108318388181,141.42568270399352,"{'booster': 'gbtree', 'learning_rate': 0.19354835506541967, 'max_depth': 8, 'n_estimators': 17, 'subsample': 0.9083308130840285}"
Backblaze,gbdt,23,0.9122636371945936,130.12806224499946,"{'booster': 'gbtree', 'learning_rate': 0.2558805063607731, 'max_depth': 2, 'n_estimators': 86, 'subsample': 0.6409478091800299}"
Backblaze,gbdt,24,0.9109140711752627,144.97432772800676,"{'booster': 'gbtree', 'learning_rate': 0.16823678369648387, 'max_depth': 5, 'n_estimators': 35, 'subsample': 0.759616775895905}"
Backblaze,gbdt,25,0.9070807794383674,155.5880793510005,"{'booster': 'gbtree', 'learning_rate': 0.11712194624503401, 'max_depth': 4, 'n_estimators': 47, 'subsample': 0.8278256079705035}"
Backblaze,gbdt,26,0.9029357761079071,91.49535347201163,"{'booster': 'gbtree', 'learning_rate': 0.1452094014564035, 'max_depth': 4, 'n_estimators': 57, 'subsample': 0.7134664247040226}"
Backblaze,gbdt,27,0.9107171802822656,111.66623335699842,"{'booster': 'gbtree', 'learning_rate': 0.28665605813473194, 'max_depth': 5, 'n_estimators': 15, 'subsample': 0.5039199493445476}"
Backblaze,gbdt,28,0.8851962247520471,117.53642620499886,"{'booster': 'dart', 'learning_rate': 0.16899422848881074, 'max_depth': 8, 'n_estimators': 73, 'subsample': 0.561857249681708}"
Backblaze,gbdt,29,0.8973660199364957,141.12099121999927,"{'booster': 'gbtree', 'learning_rate': 0.02259184350812659, 'max_depth': 8, 'n_estimators': 76, 'subsample': 0.5185222334936201}"
Backblaze,gbdt,30,0.8898432915202845,97.39782934699906,"{'booster': 'gbtree', 'learning_rate': 0.3335532956177417, 'max_depth': 6, 'n_estimators': 18, 'subsample': 0.6189957895964641}"
Backblaze,gbdt,31,0.8990169527623255,200.06430444501166,"{'booster': 'dart', 'learning_rate': 0.05379248659673718, 'max_depth': 5, 'n_estimators': 43, 'subsample': 0.7653550596710013}"
Backblaze,gbdt,32,0.8924770911821814,308.7904006470053,"{'booster': 'dart', 'learning_rate': 0.2439252930130148, 'max_depth': 2, 'n_estimators': 98, 'subsample': 0.8986455251373681}"
Backblaze,gbdt,33,0.8889472692293479,130.40044970800227,"{'booster': 'gbtree', 'learning_rate': 0.6235152784793564, 'max_depth': 2, 'n_estimators': 70, 'subsample': 0.8699700606720874}"
Backblaze,gbdt,34,0.896744439605174,279.33813398999337,"{'booster': 'dart', 'learning_rate': 0.027908110532161683, 'max_depth': 7, 'n_estimators': 58, 'subsample': 0.5359672348076123}"
Backblaze,gbdt,35,0.8916991599733732,270.77608182300173,"{'booster': 'gbtree', 'learning_rate': 0.10701104135551519, 'max_depth': 3, 'n_estimators': 71, 'subsample': 0.5703675245866456}"
Backblaze,nn,19,0.9350145959872965,404.04263997600356,"{'activation': 'tanh', 'alpha': 0.0001303480747329565, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 29, 'solver': 'adam'}"
Backblaze,nn,20,0.9265434699313497,364.73300981899956,"{'activation': 'tanh', 'alpha': 0.00432797253247568, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 122, 'solver': 'sgd'}"
Backblaze,nn,21,0.9239264380547705,396.0879234360036,"{'activation': 'tanh', 'alpha': 0.007968868331635343, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 50, 'solver': 'adam'}"
Backblaze,nn,22,0.9117538394323924,334.2314451860002,"{'activation': 'tanh', 'alpha': 0.00024137702654452922, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'constant', 'max_iter': 186, 'solver': 'adam'}"
