Dataset,Scenario,Model,Round,Testing Period,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Google,HT,Online,18,24,True,1.0976234219269827,4.641451027011499,0.0509731232622798,0.1950354609929078,0.9489200114327712,0.0808229243203526,0.7531128889701356,0.0794013085437453,0.0490324886481275
Google,ARF,Online,18,24,True,76.80578964203595,67.54895649699029,0.0701754385964912,0.0141843971631205,0.986484831162468,0.023598820058997,0.8315640188910459,0.0265572547237478,0.0155438870179216
Google,AUE,Online,18,24,True,19.429075803956948,35.27033883007243,0.2077922077922078,0.0567375886524822,0.9866481564656404,0.0891364902506963,0.7446369807371913,0.1033214649438675,0.017483636060399
Google,HT,Online,18,25,True,1.497979270061478,1.952471483964473,0.0508474576271186,0.0338345864661654,0.9787691078029772,0.0406320541760722,0.6581943162888997,0.0309811849004161,0.0229264820691977
Google,ARF,Online,18,25,True,86.75867974502034,56.80638617498335,0.4067796610169492,0.0902255639097744,0.9861624537915876,0.1476923076923076,0.8672290157349631,0.186838526249978,0.0173176444831008
Google,AUE,Online,18,25,True,21.50858936202713,22.721033721929413,0.1428571428571428,0.037593984962406,0.9842142072135078,0.0595238095238095,0.7910659851329418,0.0670309103353583,0.0194106280566429
Google,HT,Online,18,26,True,1.9503628129605204,2.0855157639598474,0.0714285714285714,0.0196078431372549,0.9830853022399508,0.0307692307692307,0.546496802104081,0.0305165327012317,0.0202089573355528
Google,ARF,Online,18,26,True,82.67861307796557,76.84944427397569,0.4190476190476191,0.1232492997198879,0.9856551089291192,0.1904761904761904,0.8745965117526692,0.2218022880715408,0.0159562581960881
Google,AUE,Online,18,26,True,19.509638330084268,32.666739083011635,0.217391304347826,0.0700280112044818,0.9838140533906106,0.1059322033898305,0.8289159723776736,0.1166692427596613,0.0192644481830962
Google,HT,Online,18,27,True,1.6341100150020793,3.1960505560273305,0.0413223140495867,0.0462962962962962,0.9794886203989884,0.0436681222707423,0.7845832544863908,0.0333900451287853,0.0224801651305914
Google,ARF,Online,18,27,True,114.63572401099373,60.279046155978,0.6084656084656085,0.5324074074074074,0.9918048140863538,0.5679012345679013,0.9435732952414996,0.5650641736250271,0.0113371883125961
Google,AUE,Online,18,27,True,27.01547123200725,28.613926691003147,0.0625,0.0138888888888888,0.987917954481596,0.0227272727272727,0.8459093111230257,0.0248482241503581,0.0186388643776532
Google,HT,Online,18,28,True,1.084776448085904,1.7404307059478017,0.0689655172413793,0.0431654676258992,0.9897159882743044,0.0530973451327433,0.6436019254262773,0.0495456829536301,0.0147795906758753
Google,ARF,Online,18,28,True,67.4976914310828,59.30159434292,0.8125,0.0935251798561151,0.9938007592868472,0.1677419354838709,0.8371899287536589,0.2744183414239067,0.0076718668913643
Google,AUE,Online,18,28,True,16.384312678943385,26.571248169988397,0.1857142857142856,0.0935251798561151,0.9912057282906436,0.1244019138755981,0.7572863044832638,0.1276924954033237,0.0153797377959436
Google,HT,Online,18,-1,False,21.00346840592101,41.90586693701334,0.138970280452072,0.1513217866909753,0.9765316693714032,0.144883264237399,0.6769239495939836,0.133131614362837,0.0242475429395246
Google,ARF,Online,18,-1,False,1359.2217568099734,965.8032733397556,0.5803108808290155,0.2552415679124886,0.9877897611248512,0.354542576764799,0.8914960371620213,0.3797439234708375,0.0144224538840897
Google,AUE,Online,18,-1,False,343.91417903895484,497.4379243061412,0.3008171603677221,0.1342297174111212,0.9845261121856866,0.18562874251497,0.8128078937884348,0.1940123863683244,0.0180878403824825
Google,HT,Online,19,15,False,0.312661599018611,1.8542939299950376,0.190721649484536,0.1152647975077881,0.977208124450876,0.1436893203883495,0.6004417493943995,0.1371977301162086,0.0228316215697522
Google,ARF,Online,19,15,False,28.104492867016237,54.658807553933,0.3916666666666666,0.146417445482866,0.9820662566540906,0.2131519274376416,0.8422265236932358,0.2319753040936872,0.0189297469485572
Google,AUE,Online,19,15,False,6.054510152083823,21.67355550301727,0.3571428571428571,0.0155763239875389,0.9832032663186728,0.0298507462686567,0.7985921059438885,0.0717440499564724,0.0199199442594348
Google,HT,Online,19,16,True,1.344822864048183,4.083724859985523,0.2062256809338521,0.1267942583732057,0.9767991845056064,0.157037037037037,0.6362144807748072,0.1504105583751329,0.0220651891345019
Google,ARF,Online,19,16,True,108.62834525306243,70.84708953206426,0.2456140350877193,0.1004784688995215,0.97940876656473,0.1426146010186757,0.8942848103640011,0.147972771514425,0.0183405673782759
Google,AUE,Online,19,16,True,23.26359114598017,32.35013504396193,0.3376623376623377,0.062200956937799,0.9819367991845056,0.105050505050505,0.7487650254656126,0.1390149698582431,0.0209680571789114
Google,HT,Online,19,17,True,1.8814362799748776,4.401546934968792,0.1394594594594594,0.2693110647181628,0.9508470941454,0.1837606837606837,0.6703484060438578,0.1703872827895335,0.0491676318679648
Google,ARF,Online,19,17,True,127.01172921992838,64.85278578894214,0.7477876106194691,0.3528183716075157,0.9842590606905426,0.4794326241134752,0.9038365968688052,0.5072111496365018,0.0183591311493864
Google,AUE,Online,19,17,True,30.24311644304544,31.599118129001003,0.2589641434262948,0.1356993736951983,0.9742654943169632,0.1780821917808219,0.8337653874719292,0.1753350884668016,0.0284569387673341
Google,HT,Online,19,18,True,2.1230904249241576,4.935652339016087,0.2225705329153605,0.2290322580645161,0.9888604236241364,0.2257551669316375,0.6895458916447689,0.220169043814762,0.0124969003375448
Google,ARF,Online,19,18,True,152.7617154950276,122.04113823804072,0.5764705882352941,0.1580645161290322,0.9932064595818656,0.2481012658227848,0.8770630580954306,0.299501116785223,0.0078061131211716
Google,AUE,Online,19,18,True,34.24867555103265,47.70814093702938,0.1602564102564102,0.0806451612903225,0.9904844686399196,0.1072961373390557,0.8627502883369202,0.1092355310416695,0.0115348756735683
Google,HT,Online,19,19,True,1.2623170280130578,4.248817263985984,0.1989482909728308,0.3096862210095498,0.944250323897766,0.2422625400213448,0.6754964193920086,0.2204284616726918,0.0547401008052015
Google,ARF,Online,19,19,True,94.6237435999792,72.7795060260687,0.6785243741765481,0.7025920873124147,0.9818617250991324,0.6903485254691689,0.954166155166996,0.6811184387517135,0.0250588346317501
Google,AUE,Online,19,19,True,24.639207873959087,39.737780702998855,0.4040178571428572,0.2469304229195089,0.9678457854030074,0.3065198983911939,0.8335625568784877,0.3003241098976962,0.0328575490800304
Google,HT,Online,19,20,True,3.294992489041761,5.1055787689983845,0.2536997885835095,0.594059405940594,0.9797297297297296,0.3555555555555555,0.8448699336487415,0.3797943046343543,0.0201963755718618
Google,ARF,Online,19,20,True,212.7082985740853,58.44976315193344,0.9016393442622952,0.5445544554455446,0.9951537744641192,0.6790123456790124,0.9095639242162996,0.6986682396158576,0.006435617434755
Google,AUE,Online,19,20,True,58.47463159402832,34.262864413904026,0.0381679389312977,0.0247524752475247,0.9849487418452936,0.03003003003003,0.8770161309102968,0.0233376852941785,0.0135661296324274
Google,HT,Online,19,21,True,0.8746147529454902,2.0799555559642613,0.0578034682080924,0.0709219858156028,0.9839168490153172,0.0636942675159235,0.5469311256377564,0.0559643984588886,0.0161918936026472
Google,ARF,Online,19,21,True,61.25791876099538,51.46408127306496,0.7,0.0992907801418439,0.9927242888402624,0.1739130434782609,0.901085744872437,0.261884945708878,0.0079477888058804
Google,AUE,Online,19,21,True,15.454686968936588,26.90234096499625,0.1739130434782608,0.0851063829787234,0.9898249452954048,0.1142857142857142,0.765260308594115,0.1169358930546725,0.014680649023603
Google,HT,Online,19,22,True,0.672110988991335,4.204357645008713,0.1197411003236246,0.275092936802974,0.9646293016799884,0.1668545659526493,0.7185174777427532,0.1654975128741905,0.0356077977907546
Google,ARF,Online,19,22,True,46.06550091493409,60.75976712594274,0.2989690721649484,0.1078066914498141,0.9852582204566124,0.1584699453551912,0.8289659104345894,0.1733176714775762,0.0164525351894399
Google,AUE,Online,19,22,True,11.150482925935648,33.61641507304739,0.184,0.0855018587360594,0.9833437036327956,0.116751269035533,0.8132946312954049,0.1177630446720794,0.0186898835379689
Google,HT,Online,19,23,True,1.2329469750402495,2.6209728630492464,0.1088929219600726,0.2352941176470588,0.971684484253106,0.1488833746898263,0.6913423503891795,0.1470451052668326,0.0283954712435121
Google,ARF,Online,19,23,True,86.35661275603344,71.0769276029896,0.3409090909090909,0.0588235294117647,0.9888966855161596,0.1003344481605351,0.8466720160448626,0.1380915816755003,0.0140422137020784
Google,AUE,Online,19,23,True,21.03289948392193,34.987855290994055,0.2,0.0392156862745098,0.9882362653238124,0.0655737704918032,0.8153089552189974,0.0844329771705781,0.0164095716335159
Google,HT,Online,19,24,True,1.2985848929965869,5.239051921060309,0.0362694300518134,0.0744680851063829,0.9665591441754112,0.048780487804878,0.69797623766321,0.0361066946657692,0.0326383364862318
Google,ARF,Online,19,24,True,82.58240556204692,69.03348900610581,0.2531645569620253,0.0709219858156028,0.9868931444203992,0.110803324099723,0.8329557848628477,0.1288523740419032,0.0153848075912102
Google,AUE,Online,19,24,True,19.70923980895895,37.30428945901804,0.1578947368421052,0.0319148936170212,0.9868931444203992,0.0530973451327433,0.7780957583033565,0.0662699012886097,0.0175148658937381
Google,HT,Online,19,25,True,1.2884582419646904,4.2084233809728175,0.0763888888888889,0.0827067669172932,0.9745229293635728,0.0794223826714801,0.740180779256769,0.06657976009412,0.0256070777865648
Google,ARF,Online,19,25,True,78.20376229297834,54.72451714100316,0.4666666666666667,0.1052631578947368,0.9865121390748328,0.1717791411042944,0.8505314585065337,0.2170963321335438,0.0162926894744452
Google,AUE,Online,19,25,True,22.659747623954893,24.38745915901381,0.1666666666666666,0.0150375939849624,0.9859126785892696,0.0275862068965517,0.8146636716335187,0.0464082239026909,0.0188838742806738
Google,HT,Online,19,26,True,1.3748114199843258,2.405067336047068,0.1869918699186992,0.0644257703081232,0.9833537895059834,0.0958333333333333,0.5792457290129741,0.1026680522476892,0.0199745532911137
Google,ARF,Online,19,26,True,75.06715445301961,72.59738806099631,0.2641509433962264,0.1568627450980392,0.982471617060448,0.1968365553602812,0.8504968543902103,0.1951352434128555,0.0180491563860798
Google,AUE,Online,19,26,True,20.30092480103485,33.099417228018865,0.3098591549295774,0.0616246498599439,0.98527155569193,0.102803738317757,0.8536560803594235,0.1331731799032618,0.0182054039924298
Google,HT,Online,19,27,True,1.407028092071414,4.010935585014522,0.2113970588235294,0.5324074074074074,0.9751802940901002,0.3026315789473684,0.8385761074491087,0.3252283967892749,0.0250720433993555
Google,ARF,Online,19,27,True,107.70526724599767,58.61670305998996,0.5136186770428015,0.6111111111111112,0.9902126065374168,0.5581395348837209,0.9488125650487276,0.5553657585075199,0.0123432340489319
Google,AUE,Online,19,27,True,26.67507930798456,28.44339701498393,0.1538461538461538,0.0092592592592592,0.9894633323967408,0.0174672489082969,0.8365211590150091,0.0354515325531981,0.0188988145851598
Google,HT,Online,19,28,True,1.2471312079578638,1.998813010985032,0.0714285714285714,0.1366906474820144,0.9823634004517277,0.0938271604938271,0.5946102334387932,0.0904511256312623,0.0201404657515887
Google,ARF,Online,19,28,True,69.39316039194819,58.61776885890868,0.7666666666666667,0.1654676258992805,0.9940890960642028,0.272189349112426,0.9114615419420632,0.3545095702128297,0.007425580439675
Google,AUE,Online,19,28,True,16.40850719192531,29.109203384956345,0.1142857142857142,0.0287769784172661,0.992022682493152,0.0459770114942528,0.7493536665587703,0.0542230152211651,0.0158270218756217
Google,HT,Online,19,-1,False,19.615007256972607,51.39719139505178,0.1520694465974267,0.2235642661804922,0.9734207232725116,0.1810130085801272,0.6690101387354224,0.1712326681306933,0.0270026363119214
Google,ARF,Online,19,-1,False,1330.4701073870528,940.5197324199836,0.5473269062226117,0.2846399270738377,0.9875083088310148,0.3745127436281859,0.8902407729508532,0.3891165477597849,0.0143199520617961
Google,AUE,Online,19,-1,False,330.31530087278225,455.1819723049412,0.2583826429980276,0.0895624430264357,0.9846608499859274,0.1330174310374005,0.8175352005820438,0.145677714811892,0.0187627217842784
Google,HT,Online,20,15,False,0.3296061700675636,2.8496189939323813,0.128,0.0498442367601246,0.9786035454028632,0.0717488789237668,0.6580942038523979,0.0703342273214531,0.0237547870780974
Google,ARF,Online,20,15,False,28.022330282023177,54.18592294701375,0.2625,0.0654205607476635,0.9814460695643186,0.1047381546134663,0.8856621034618928,0.1240512154291227,0.0187390653204218
Google,AUE,Online,20,15,False,5.865488443989308,24.911728419945568,0.44,0.0342679127725856,0.9832549485761538,0.0635838150289017,0.6898707070151415,0.119231781516713,0.020272396252481
Google,HT,Online,20,16,True,1.5730314929969609,2.4004662319784984,0.1639344262295081,0.0478468899521531,0.9796126401630988,0.074074074074074,0.6304079817194592,0.0802419699063324,0.0239983859283544
Google,ARF,Online,20,16,True,104.65532721602358,69.1771121530328,0.2819672131147541,0.2057416267942584,0.9775331294597348,0.2378976486860304,0.8669806046130459,0.2296848918785727,0.0214681723014894
Google,AUE,Online,20,16,True,24.321514330920767,31.429982595029287,0.4035087719298245,0.055023923444976,0.9825076452599388,0.0968421052631579,0.7708403503280731,0.1441111497538697,0.0231479225679848
Google,HT,Online,20,17,True,2.164176067104563,2.6313135800883174,0.2434607645875252,0.2526096033402922,0.9685181213810852,0.2479508196721311,0.7436192478564592,0.2319201018128929,0.0337055994490046
Google,ARF,Online,20,17,True,134.9828286379343,65.80219648894854,0.7638190954773869,0.3173277661795407,0.9839588247909072,0.448377581120944,0.9157697383649812,0.4861575173921227,0.0177611544550037
Google,AUE,Online,20,17,True,30.237719245022163,29.33944477001205,0.4948453608247423,0.1002087682672234,0.9794123954535706,0.1666666666666666,0.8281521119457209,0.2161149579954737,0.0241517248936708
Google,HT,Online,20,18,True,2.198847904917784,3.742783993016928,0.0818713450292397,0.0451612903225806,0.9896381353218354,0.0582120582120582,0.6335598536913071,0.055847215708115,0.012469247343604
Google,ARF,Online,20,18,True,152.11874420498498,122.602531927987,0.7352941176470589,0.1612903225806451,0.9936410631776385,0.2645502645502646,0.7466703030807462,0.342538566627848,0.0152972056489798
Google,AUE,Online,20,18,True,33.99248689599335,57.636285948101424,0.3846153846153846,0.064516129032258,0.9926346127453224,0.1104972375690607,0.8771590341604936,0.1552635957155534,0.0103617721934529
Google,HT,Online,20,19,True,1.1456948739942163,2.469474023906514,0.1489868891537544,0.1705320600272851,0.948097836755526,0.1590330788804071,0.8037635235825339,0.1327027955020843,0.0435909310371605
Google,ARF,Online,20,19,True,92.5943687120452,73.11914267402608,0.7140575079872205,0.6098226466575716,0.9817439440932826,0.6578366445916114,0.951864765112182,0.6506497056645849,0.0249237161459286
Google,AUE,Online,20,19,True,22.913247480988503,45.39463629794773,0.7714285714285715,0.1105047748976807,0.973460013348514,0.1933174224343676,0.8283469422577259,0.2858018218305003,0.0309233884303592
Google,HT,Online,20,20,True,3.1171434089774266,2.1131144949467853,0.0236220472440944,0.0297029702970297,0.9793103448275862,0.0263157894736842,0.5788597699736104,0.0161045841069955,0.0181174766490302
Google,ARF,Online,20,20,True,197.58831249608195,55.54732782603242,0.9008264462809916,0.5396039603960396,0.9951071761416588,0.6749226006191951,0.9190098730448828,0.6951487296485885,0.0057281662338396
Google,AUE,Online,20,20,True,63.28979270299897,32.64209752995521,0.5508982035928144,0.4554455445544554,0.9913793103448276,0.4986449864498645,0.8818475094757571,0.49661444215382,0.0114806453242363
Google,HT,Online,20,21,True,0.9018097670050338,1.6698912519495934,0.0259067357512953,0.0709219858156028,0.9722647702407002,0.0379506641366223,0.616288949127678,0.0305431255948016,0.0275272033227231
Google,ARF,Online,20,21,True,52.21297342400064,50.93429784406908,0.375,0.0851063829787234,0.9918490153172866,0.1387283236994219,0.924490117489098,0.1758055022429867,0.0079303070342064
Google,AUE,Online,20,21,True,16.41262877802364,25.20306441304273,0.3181818181818182,0.0496453900709219,0.9918490153172866,0.0858895705521472,0.7090861389920782,0.1231862417085468,0.0160227094202333
Google,HT,Online,20,22,True,0.8084725859807804,5.907886640983634,0.1225806451612903,0.070631970260223,0.98152491265017,0.0896226415094339,0.5459032282020297,0.0841296547540476,0.0190362424875683
Google,ARF,Online,20,22,True,38.22623986809049,59.793222239008166,0.3965517241379311,0.0855018587360594,0.9865505193126884,0.1406727828746177,0.8253184653675221,0.1795646195988745,0.0154060038066393
Google,AUE,Online,20,22,True,11.860782411997208,33.37851094803773,0.0909090909090909,0.0446096654275092,0.9819556789355286,0.0598503740648379,0.7575008255441382,0.0551930916266757,0.0191327893516783
Google,HT,Online,20,23,True,1.1534114530077204,2.3899563199374825,0.123076923076923,0.0941176470588235,0.983406942667272,0.1066666666666666,0.5795002666509621,0.099346130997395,0.020033750287087
Google,ARF,Online,20,23,True,77.22779124695808,68.1854598459322,0.2318840579710145,0.0627450980392156,0.9879473314896604,0.0987654320987654,0.8204923718194103,0.1159225411496964,0.0149103706314198
Google,AUE,Online,20,23,True,20.0560249510454,33.02519449801184,0.1333333333333333,0.0470588235294117,0.9867503198910308,0.0695652173913043,0.7519983281148268,0.0734823913952388,0.0194384697411464
Google,HT,Online,20,24,True,1.3802094319835303,2.333233966026455,0.0952380952380952,0.0354609929078014,0.9850149034339144,0.0516795865633075,0.5947753590262574,0.0514951249389826,0.0162767975964052
Google,ARF,Online,20,24,True,74.92413253197445,65.34228115400765,0.3,0.0957446808510638,0.9870156383977788,0.1451612903225806,0.8454200111382292,0.1642234116269537,0.0161658792199527
Google,AUE,Online,20,24,True,19.56595706602093,36.973545582033694,0.1914893617021277,0.0319148936170212,0.9873014576783308,0.0547112462006078,0.7544072467041594,0.0739721664883412,0.017945176431198
Google,HT,Online,20,25,True,1.2231136589543894,1.9456463649403304,0.0714285714285714,0.0601503759398496,0.9771205914676792,0.0653061224489796,0.692447819122533,0.0540145230639351,0.0228834514061708
Google,ARF,Online,20,25,True,78.91186182096135,54.862862269976176,0.2837837837837837,0.0789473684210526,0.9851133979418524,0.1235294117647058,0.875667297039683,0.1438945979080358,0.0184570145236851
Google,AUE,Online,20,25,True,21.599463357008062,27.119117997004647,0.2058823529411765,0.0263157894736842,0.9857128584274152,0.0466666666666666,0.7831430223493119,0.0693770826046263,0.021098949784449
Google,HT,Online,20,26,True,1.833071990055032,3.1495149870170285,0.0909090909090909,0.0476190476190476,0.9804387849033446,0.0625,0.7337739529021797,0.0564744936447071,0.0181291650391438
Google,ARF,Online,20,26,True,79.50788483000359,73.34237230208238,0.2758620689655172,0.2016806722689076,0.9818195765572262,0.2330097087378641,0.8593031457187191,0.2268540372355457,0.0169798688184411
Google,AUE,Online,20,26,True,20.23743103793823,27.88051071192604,0.2804878048780488,0.0644257703081232,0.9849263577784596,0.1047835990888382,0.7618772572221577,0.1289520864269266,0.0184348836694731
Google,HT,Online,20,27,True,2.1863086889497936,3.8479394540190697,0.0203160270880361,0.0416666666666666,0.9699822047391592,0.0273141122913505,0.7172026287570569,0.014837824358378,0.030031738506263
Google,ARF,Online,20,27,True,106.2752673960058,61.388396807946265,0.5206611570247934,0.5833333333333334,0.9903530954387936,0.5502183406113538,0.9417837981798622,0.5462585543611791,0.0120591084734603
Google,AUE,Online,20,27,True,27.15330085600727,27.92026697099209,0.0384615384615384,0.0092592592592592,0.9876369766788424,0.0149253731343283,0.868848952912606,0.0139961585085727,0.0168363104015806
Google,HT,Online,20,28,True,1.2621037770295516,2.624044905998744,0.125,0.1223021582733813,0.9884184727762028,0.1236363636363636,0.6119836206506493,0.1178148843697914,0.0151721647307452
Google,ARF,Online,20,28,True,65.80899688601494,58.90519813494757,0.8,0.1726618705035971,0.9941852083233216,0.2840236686390533,0.8855561704482569,0.3700585043106315,0.0070882571623231
Google,AUE,Online,20,28,True,16.0453929399373,26.344927530968555,0.0833333333333333,0.0215827338129496,0.991878514104474,0.0342857142857142,0.757843014412853,0.0391748532803262,0.0145533657219993
Google,HT,Online,20,-1,False,21.277001271024343,40.07488520874176,0.1104454284970044,0.0966271649954421,0.9779059949338588,0.1030752400632065,0.6674974675619394,0.0921514508963432,0.0226088474833643
Google,ARF,Online,20,-1,False,1283.0570595531026,933.18832461501,0.5259423503325943,0.2702825888787603,0.9872118856704852,0.3570675899443023,0.8827055693817917,0.3713079945827297,0.015482538652304
Google,AUE,Online,20,-1,False,333.5512304978912,459.1993142130087,0.3507014028056112,0.0797629899726526,0.985969303734932,0.1299665800222799,0.7947101695525971,0.1622962519082409,0.0184994860083715
Google,HT,Online,21,15,False,0.6998906689696014,1.799009168986231,0.0943396226415094,0.0311526479750778,0.9789653212052304,0.0468384074941452,0.6590500832680092,0.045177713151885,0.0232790249475132
Google,ARF,Online,21,15,False,27.93592343805357,54.739781875978224,0.4307692307692308,0.087227414330218,0.9829448550312676,0.1450777202072538,0.843722351779342,0.1882590514984857,0.0188230621205123
Google,AUE,Online,21,15,False,5.829100171918981,22.171269193058837,0.2325581395348837,0.0311526479750778,0.9822213034265336,0.0549450549450549,0.7216766797839157,0.0797971152817791,0.0212354406758189
Google,HT,Online,21,16,True,1.709483792074025,3.7111313969362527,0.2938388625592417,0.2966507177033493,0.9758613659531092,0.2952380952380952,0.7466854313593522,0.2829620894746305,0.0248326774074231
Google,ARF,Online,21,16,True,112.40666863101067,67.9583461059956,0.3353293413173652,0.1339712918660287,0.9807135575942916,0.1914529914529914,0.8862036141500721,0.2036120982591382,0.0195090419959779
Google,AUE,Online,21,16,True,24.28291370300576,29.47813433699775,0.2463768115942029,0.0406698564593301,0.9815290519877676,0.0698151950718685,0.84004477247868,0.0941125705698757,0.020723615487274
Google,HT,Online,21,17,True,1.9625415710033849,3.52786858798936,0.1755593803786574,0.2129436325678496,0.9632854385588676,0.1924528301886792,0.6965626463873655,0.1746950402168811,0.0334424102337048
Google,ARF,Online,21,17,True,132.3340700810077,68.21672436792869,0.8271028037383178,0.3695198329853862,0.9854600042890844,0.5108225108225107,0.9103431438694572,0.5472487701049185,0.0168944415261298
Google,AUE,Online,21,17,True,29.879043826949783,26.5653779420536,0.2580645161290322,0.0167014613778705,0.9788119236542998,0.0313725490196078,0.8341518684010267,0.0610955418481752,0.0244863036555052
Google,HT,Online,21,18,True,2.0632147359428927,5.8741564539959645,0.3450292397660818,0.1903225806451612,0.9916967839333912,0.2453222453222453,0.7245453119983829,0.2523776837851681,0.0090608032000159
Google,ARF,Online,21,18,True,160.50820661196482,125.02776539605112,0.7123287671232876,0.1677419354838709,0.9936181893041768,0.2715404699738904,0.913090719118224,0.343735474254821,0.0064292540359458
Google,AUE,Online,21,18,True,34.45421582099516,64.09979553997982,0.256,0.1032258064516129,0.9915137929456974,0.1471264367816092,0.8671849919146758,0.158848073289718,0.0099051170689807
Google,HT,Online,21,19,True,1.5225939069641754,3.231235970975831,0.308695652173913,0.2905866302864938,0.9608574457225864,0.2993675333801827,0.6165085401970357,0.2793877785816015,0.0376907674332579
Google,ARF,Online,21,19,True,104.62954838306176,73.54110455501359,0.8045774647887324,0.6234652114597544,0.9848062502453772,0.7025365103766333,0.9570872456853968,0.700825059695646,0.0203444785551174
Google,AUE,Online,21,19,True,25.749291165033355,39.30381332302933,0.6496062992125984,0.2251023192360164,0.974205959718896,0.3343465045592705,0.817121854497618,0.3726949362086289,0.0292412424971013
Google,HT,Online,21,20,True,3.0541109220357616,3.3357189880916853,0.6162790697674418,0.5247524752475248,0.9924510717614166,0.5668449197860963,0.8517463198479035,0.5649143152167663,0.0100459366392678
Google,ARF,Online,21,20,True,212.0053579270607,57.55810916598421,0.8661417322834646,0.5445544554455446,0.9949207828518172,0.668693009118541,0.9257480468622644,0.684560959821735,0.0069122800411573
Google,AUE,Online,21,20,True,56.36419895500875,33.28869235701859,0.0307692307692307,0.0099009900990099,0.9877446411929168,0.0149812734082397,0.9007460441217704,0.0121904796380979,0.0111905399470623
Google,HT,Online,21,21,True,0.9170530920382588,3.0586569210281604,0.0264026402640264,0.0567375886524822,0.9765864332603938,0.036036036036036,0.7201598061306718,0.0277341925969922,0.0236907281090507
Google,ARF,Online,21,21,True,56.72282880800776,50.83247806306464,0.4736842105263158,0.0638297872340425,0.9922319474835888,0.1124999999999999,0.8744300807124181,0.1718039908167917,0.0084878510353502
Google,AUE,Online,21,21,True,15.621124890050847,23.93259515298996,0.2352941176470588,0.0283687943262411,0.9917943107221008,0.050632911392405,0.7167016799740694,0.0793658967654395,0.0132846339470533
Google,HT,Online,21,22,True,0.7945005650399253,3.3029301200294867,0.094316807738815,0.2899628252788104,0.9550088546403102,0.1423357664233576,0.7927372303823315,0.1466585207033497,0.0415370474713998
Google,ARF,Online,21,22,True,43.28366277401801,59.10099204105792,0.2197802197802197,0.0743494423791821,0.9846838654094672,0.1111111111111111,0.7508387924993006,0.1213885008232124,0.0170730480164028
Google,AUE,Online,21,22,True,11.022438747109844,29.73188860609661,0.1594202898550724,0.0408921933085501,0.9848753170918492,0.0650887573964497,0.8217266273674009,0.0748259387271879,0.0190942798329237
Google,HT,Online,21,23,True,1.139791710069403,3.969518541009165,0.0548712206047032,0.192156862745098,0.9566599248772032,0.0853658536585365,0.7750174222867856,0.0850081929968913,0.039090251937565
Google,ARF,Online,21,23,True,83.35300993698183,71.86501899198629,0.3571428571428571,0.0784313725490196,0.9888141329921162,0.1286173633440514,0.8199582519475336,0.163483712762739,0.0136027415627208
Google,AUE,Online,21,23,True,21.268741601961665,33.6406046890188,0.1206896551724138,0.0274509803921568,0.9876583976555084,0.0447284345047923,0.7091237162310278,0.0528813566721435,0.0228369929262367
Google,HT,Online,21,24,True,1.058187486953102,2.305516456020996,0.0795454545454545,0.0992907801418439,0.9763994936915602,0.0883280757097791,0.5694482650933698,0.0770038111156401,0.0229448787354761
Google,ARF,Online,21,24,True,79.51468531507999,69.91808931401465,0.2380952380952381,0.0531914893617021,0.9871381323751582,0.0869565217391304,0.8167140964221441,0.1078556677463955,0.0152469367680854
Google,AUE,Online,21,24,True,20.166939183021885,31.36040497804061,0.1555555555555555,0.0496453900709219,0.9859540239271568,0.075268817204301,0.7578722701158266,0.0819969079729068,0.0180851484578162
Google,HT,Online,21,25,True,1.2705066089984032,2.218664164072834,0.0801282051282051,0.093984962406015,0.9736237386352284,0.0865051903114186,0.6467119918569206,0.0734496778139853,0.0276523571439619
Google,ARF,Online,21,25,True,81.21420776692685,59.20604464993811,0.336734693877551,0.1240601503759398,0.9851133979418524,0.1813186813186813,0.8685813105059124,0.1981277741631068,0.0191546880115506
Google,AUE,Online,21,25,True,20.83061241591349,24.27845472097397,0.0983606557377049,0.0225563909774436,0.9842641622539714,0.036697247706422,0.7976013469274644,0.0410753619816193,0.0196133838074106
Google,HT,Online,21,26,True,1.3797707819612697,4.508971326984465,0.1764705882352941,0.0924369747899159,0.9816661552623503,0.1213235294117646,0.7800557282994862,0.1190525499656847,0.0193880422014455
Google,ARF,Online,21,26,True,78.92357164702844,75.99074500589631,0.2893081761006289,0.1288515406162464,0.9837373427431728,0.1782945736434108,0.8931776404903786,0.1857761902522204,0.0173667479263271
Google,AUE,Online,21,26,True,19.75788263801952,30.34513703593984,0.25,0.072829131652661,0.9843126725989568,0.1127982646420824,0.7811039017979348,0.1286830230278968,0.0187997168341639
Google,HT,Online,21,27,True,2.195815045037307,4.89396104903426,0.2574257425742574,0.4814814814814815,0.9807061908775874,0.335483870967742,0.8726750007884694,0.3432114069546152,0.021540173980497
Google,ARF,Online,21,27,True,115.42155943403486,61.46767379995436,0.4555160142348754,0.5925925925925926,0.9887140582560644,0.5150905432595574,0.9534547882871992,0.5139979633435827,0.0123336758152797
Google,AUE,Online,21,27,True,26.031459705089222,27.06772303604521,0.1044776119402985,0.0324074074074074,0.987402828509881,0.0494699646643109,0.8731865203267417,0.0529053529735419,0.0188502124100616
Google,HT,Online,21,28,True,1.324497660039924,2.8565833759494126,0.037122969837587,0.1151079136690647,0.974145802297083,0.0561403508771929,0.6792971428372543,0.0543527183979265,0.0244210461253378
